Feature,Importance (MDI),Std,q25,q75,Language,partID,lang_profile,pc1,pc2,Stdx2
s_deltaF_dist_ratio,0.12464225529124476,0.09754516540871168,0.04900053779865328,0.1882791527861223,cat,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.19509033081742336
p_deltaF_dist_ratio,0.13507631455166327,0.10373685794965197,0.049369867149758453,0.19901030709854242,cat,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.20747371589930394
f0_ratio,0.1206164555363066,0.09115647347084567,0.04918229385422645,0.17282227127802227,cat,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.18231294694169134
spectilt_ratio,0.13887727224740787,0.10656459232908475,0.055153559096074826,0.2058695541427925,cat,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.2131291846581695
creak_ratio,0.12698855828680214,0.10312445847959598,0.04354206474092391,0.19565101707114985,cat,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.20624891695919195
vdur_ratio,0.2095614781834757,0.1496293414366876,0.08868399892790135,0.2991362805200947,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.2992586828733752
syldur_ratio,0.09437322589878,0.07337820990738238,0.040372131592292415,0.1374280977869223,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.14675641981476475
s_deltaF_dist_ratio,0.12328619436554639,0.08452310198952913,0.057811424164807626,0.17355367457430407,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.16904620397905826
p_deltaF_dist_ratio,0.09317314845120366,0.07630932242601664,0.03666666666666666,0.13719612859322028,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.15261864485203328
f0_ratio,0.21988194255438848,0.14434779185275248,0.10044924481263488,0.3305780615321292,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.28869558370550497
spectilt_ratio,0.14971654839875312,0.1206876101737639,0.050639963134263194,0.2271235806675587,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.2413752203475278
creak_ratio,0.1100074621478527,0.07836144338306719,0.04926793530258172,0.1620570044251766,eng,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.15672288676613438
vdur_ratio,0.11644415812802082,0.09363830639976718,0.044991332377033295,0.16678762780985298,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.18727661279953436
syldur_ratio,0.12334978852642976,0.09103843932121919,0.0515777393561284,0.16835107405544755,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.18207687864243838
s_deltaF_dist_ratio,0.12539328200383712,0.10527878965004313,0.042901401910735895,0.1837191078653803,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.21055757930008626
p_deltaF_dist_ratio,0.11904023317545906,0.09001593226210296,0.04836227943630405,0.17557371442940584,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.18003186452420591
f0_ratio,0.1769063787035803,0.12507821976931316,0.07584767206477733,0.2602507499402237,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.2501564395386263
spectilt_ratio,0.14975785788595375,0.10543069010583736,0.06539567776332483,0.21586974680724694,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.21086138021167472
creak_ratio,0.18910830157671915,0.11990626882561703,0.09086724531206739,0.2694393366755111,spa,irb111,l3_eng,-4.302326744326879,-0.0775427669154291,0.23981253765123406
vdur_ratio,0.15417700246878535,0.10194502861607155,0.07179514791468773,0.216128402537239,eng,acj047,mono,,,0.2038900572321431
syldur_ratio,0.20789402891132508,0.12480328428740897,0.11374509899373514,0.29595147191247123,eng,acj047,mono,,,0.24960656857481794
s_deltaF_dist_ratio,0.10903802592194933,0.07865076476527637,0.049432077210261896,0.15608750218594492,eng,acj047,mono,,,0.15730152953055274
p_deltaF_dist_ratio,0.10389869395301284,0.07408044467991956,0.044165105898649984,0.1535558104656687,eng,acj047,mono,,,0.14816088935983912
f0_ratio,0.14044423317924476,0.10649996950793966,0.05821453658249672,0.20096686298113509,eng,acj047,mono,,,0.21299993901587932
spectilt_ratio,0.16632136650668913,0.11496422197459952,0.07680288221777283,0.23415973844193982,eng,acj047,mono,,,0.22992844394919904
creak_ratio,0.11822664905899344,0.09513528806462784,0.04928724260344984,0.16913958432668594,eng,acj047,mono,,,0.1902705761292557
vdur_ratio,0.14670632319559596,0.16480550438599825,0.027832991592773568,0.2237746869130548,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.3296110087719965
syldur_ratio,0.35436863187075607,0.2523310598679327,0.14122977603747566,0.572472220065518,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.5046621197358654
s_deltaF_dist_ratio,0.05971960927249214,0.06771102673350404,0.0,0.09673770719134098,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.13542205346700809
p_deltaF_dist_ratio,0.08230472538412334,0.09057871001252697,0.0,0.13270200525300557,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.18115742002505394
f0_ratio,0.1355397679305189,0.1460322095397319,0.02189025876654127,0.2128475104477111,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.2920644190794638
spectilt_ratio,0.13430112696804045,0.1501729882683618,0.02435456051016692,0.19473264713240962,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.3003459765367236
creak_ratio,0.08705981537847308,0.12226964126939611,0.0,0.12338515566411908,cat,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.24453928253879223
vdur_ratio,0.24787422435193623,0.1517428335003109,0.13064655137053321,0.34488677604766765,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.3034856670006218
syldur_ratio,0.1572193348500619,0.12104981131705572,0.06524592223252937,0.2236251252325344,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.24209962263411144
s_deltaF_dist_ratio,0.1179713767629899,0.09700561882298822,0.04251618484064599,0.17508329669026007,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.19401123764597644
p_deltaF_dist_ratio,0.13269322545348033,0.10318722410275448,0.048320201627628664,0.1880470203341261,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.20637444820550896
f0_ratio,0.10230352557098545,0.0829919199138035,0.03944773686322872,0.15374755450725427,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.165983839827607
spectilt_ratio,0.13718161453273112,0.09244625216114294,0.06551957394448785,0.19382178828053545,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.18489250432228588
creak_ratio,0.10475669847781507,0.08078180844256391,0.04511177542669791,0.14969522583218958,eng,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.16156361688512783
vdur_ratio,0.27476639773143585,0.2132607759604761,0.07592122900572526,0.4459091692203394,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.4265215519209522
syldur_ratio,0.21307988921315402,0.19814928760407663,0.04945333941386051,0.3143310974246544,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.39629857520815326
s_deltaF_dist_ratio,0.07202419097297161,0.08415689064961733,0.0,0.11795488632465737,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.16831378129923466
p_deltaF_dist_ratio,0.058161684481048505,0.06830114001890787,0.0,0.09066163334020474,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.13660228003781574
f0_ratio,0.07821093660903887,0.09939011640562462,0.0,0.11439231189231189,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.19878023281124924
spectilt_ratio,0.21671685631355295,0.18090250548763684,0.06582856418429439,0.3389513755660257,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.3618050109752737
creak_ratio,0.08704004467879825,0.09537639703270388,0.0,0.14378324600814307,spa,acj297,l1_eng,3.7642109833802633,-1.2401008910090194,0.19075279406540777
vdur_ratio,0.1929965568822248,0.15823297161266744,0.0633896412260705,0.30613475079902797,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.3164659432253349
syldur_ratio,0.10096923584926244,0.09460565340746156,0.028527405166338612,0.14858855666791435,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.18921130681492312
s_deltaF_dist_ratio,0.08690258971884934,0.08467129166286515,0.015053211606544062,0.13036414951147426,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.1693425833257303
p_deltaF_dist_ratio,0.10065247999066275,0.0877298077069071,0.036534100131549674,0.15174413589506464,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.1754596154138142
f0_ratio,0.1371402254919188,0.12980691096866911,0.036358496595565545,0.21609762651755784,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.25961382193733823
spectilt_ratio,0.19912901022705307,0.15955174495384636,0.06813082423912037,0.302344571796081,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.3191034899076927
creak_ratio,0.1822099018400287,0.15176237982504065,0.05662101054542917,0.2817301127999263,cat,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.3035247596500813
vdur_ratio,0.22257428030391826,0.12599108997177466,0.11554384977026749,0.3036513981431554,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.2519821799435493
syldur_ratio,0.15722672390398673,0.09724934139835799,0.08690355114840242,0.22305385620088508,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.19449868279671598
s_deltaF_dist_ratio,0.12148372113732336,0.08089469230070652,0.0591713844786977,0.17588218093736221,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.16178938460141304
p_deltaF_dist_ratio,0.12272217460359436,0.08641503821678184,0.057251931075460484,0.17682849984293803,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.17283007643356368
f0_ratio,0.11186203220635584,0.08444170218015178,0.04615555389651095,0.16000016903729544,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.16888340436030355
spectilt_ratio,0.13996594148389238,0.08713187286560091,0.07352087635804744,0.20042355139276033,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.17426374573120182
creak_ratio,0.1241651263609289,0.08717033202058898,0.06111004847133793,0.1778504903996735,eng,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.17434066404117796
vdur_ratio,0.149500277468435,0.1427425021675074,0.017208397662943152,0.22983301042391946,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.2854850043350148
syldur_ratio,0.18236278035274747,0.15476890625080272,0.06866410832756988,0.26342159661297354,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.30953781250160545
s_deltaF_dist_ratio,0.12150267109930765,0.1258680156663244,0.0,0.19702001263300234,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.2517360313326488
p_deltaF_dist_ratio,0.11693733161442532,0.12018408230561899,0.0,0.18855122079319528,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.24036816461123797
f0_ratio,0.1350242532674612,0.1307642885863225,0.0,0.21368394657947357,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.261528577172645
spectilt_ratio,0.15407538545527708,0.1486055898573214,0.014183006535947694,0.2394086082514401,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.2972111797146428
creak_ratio,0.14059730074234628,0.13478997674780172,0.011796689829778093,0.21085621047314598,spa,acr108,l1_eng,3.094974148387531,-0.5075469861697175,0.26957995349560343
vdur_ratio,0.10123181736647881,0.09701719659952861,0.022585550414497765,0.15264281187167686,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.19403439319905721
syldur_ratio,0.1716561921012844,0.13017571033828793,0.06753068887998308,0.2615506024662185,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.26035142067657585
s_deltaF_dist_ratio,0.18788512293284404,0.1342841471754529,0.07116612520235593,0.28285385742646385,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.2685682943509058
p_deltaF_dist_ratio,0.1474628304737161,0.11427163547721597,0.051937771691806876,0.22174446430837863,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.22854327095443194
f0_ratio,0.15394155568322854,0.13263099925970614,0.04517704517704518,0.23463784857245082,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.2652619985194123
spectilt_ratio,0.13987667652791522,0.10785931566773029,0.04917105263157894,0.2054905570660419,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.21571863133546057
creak_ratio,0.09794580491453292,0.09696398396546128,0.023912432869051467,0.14949132549313715,cat,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.19392796793092257
vdur_ratio,0.1933077518088761,0.1231744062037456,0.09064531196890888,0.2786885397836668,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.2463488124074912
syldur_ratio,0.21961715075768373,0.1203995462647794,0.12711034032592883,0.30460498547475734,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.2407990925295588
s_deltaF_dist_ratio,0.1132068803856731,0.0810887172019147,0.052020980374638905,0.16198373508098665,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.1621774344038294
p_deltaF_dist_ratio,0.11858260551124167,0.08427893034084749,0.056096201719260726,0.16657228858022183,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.16855786068169498
f0_ratio,0.10645360842587934,0.08464469730131823,0.03733277591973242,0.15910117042780456,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.16928939460263645
spectilt_ratio,0.13721508223001644,0.10419466093565544,0.05955128205128209,0.1922162719497278,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.20838932187131087
creak_ratio,0.11161692088062973,0.09153306370037634,0.03785711635063049,0.16197203251880354,eng,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.18306612740075268
vdur_ratio,0.17073576550080122,0.18967828230854997,0.0032222222222222114,0.26231248368141086,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.37935656461709993
syldur_ratio,0.13627818247732612,0.16181353123932898,0.0,0.19095208205233316,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.32362706247865797
s_deltaF_dist_ratio,0.10602281338519758,0.11528597557163985,0.0,0.17719566923759472,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.2305719511432797
p_deltaF_dist_ratio,0.14410065044758605,0.1464177028472644,0.0,0.2456534645826761,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.2928354056945288
f0_ratio,0.07770367164731168,0.09034792605919692,0.0,0.1253954908131109,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.18069585211839384
spectilt_ratio,0.29171085883889597,0.23014384369587187,0.07380048335123524,0.4804662283340569,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.46028768739174375
creak_ratio,0.07344805770288149,0.08649898454686511,0.0,0.12276635401635405,spa,aei079,l1_eng,4.173198239823081,2.5764645690199823,0.17299796909373022
vdur_ratio,0.1550196338764758,0.1035767802655047,0.06895469345307602,0.23079838864707858,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.2071535605310094
syldur_ratio,0.1814906942606447,0.11748440885507808,0.08793480801062092,0.2599411091898026,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.23496881771015615
s_deltaF_dist_ratio,0.13114025176821661,0.09181234091221124,0.05944960791962016,0.19405027616921933,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.1836246818244225
p_deltaF_dist_ratio,0.1124672441657254,0.0925021078737886,0.039699207613178564,0.17095719958944203,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.1850042157475772
f0_ratio,0.12907775932964616,0.09513033835635218,0.048979022449375686,0.18803413966590066,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.19026067671270436
spectilt_ratio,0.15372638944015013,0.09896796265281234,0.07867595818815332,0.2158472847362514,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.19793592530562468
creak_ratio,0.13707802715914114,0.10182462118809286,0.05778120670639034,0.20753694371657086,cat,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.20364924237618573
vdur_ratio,0.17909834580922815,0.13400958503115096,0.07456360036892255,0.27280791491065515,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.2680191700623019
syldur_ratio,0.10400552967884717,0.08567189524760205,0.03714991979697862,0.15752037444360745,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.1713437904952041
s_deltaF_dist_ratio,0.08459309589447882,0.06976335745172206,0.033404059573472165,0.12405390978270692,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.13952671490344412
p_deltaF_dist_ratio,0.1620902319426761,0.12163755876119003,0.06354514823681591,0.23679971120208826,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.24327511752238007
f0_ratio,0.1950782779941795,0.13266999210184172,0.08212821005159715,0.2887709330034506,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.26533998420368343
spectilt_ratio,0.13855423402638822,0.112095721807072,0.04528088327940974,0.21268243980949383,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.224191443614144
creak_ratio,0.13658028465420197,0.11853125193377516,0.042063696823758746,0.2012304100900216,eng,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.23706250386755032
vdur_ratio,0.25176677351504523,0.13724801650254717,0.13785708215221734,0.3481114301973234,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.27449603300509434
syldur_ratio,0.14657358078308144,0.10660913848610303,0.05735074944676281,0.21923733504564064,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.21321827697220605
s_deltaF_dist_ratio,0.1450798786187832,0.10224667139452388,0.06125757184460927,0.21163642108071543,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.20449334278904777
p_deltaF_dist_ratio,0.08853896902681163,0.07915142050327031,0.0319991747058165,0.1272665630558265,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.15830284100654063
f0_ratio,0.12431885370042758,0.08823169838032274,0.04943479519467365,0.18200047876990028,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.17646339676064549
spectilt_ratio,0.12063781598423805,0.09232279663326678,0.04484141694305654,0.17246628538573733,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.18464559326653357
creak_ratio,0.12308412837161284,0.09174171952078405,0.0465410340910913,0.1746618699133468,spa,aes050,l3_eng,-6.094123641930368,0.8278222155165195,0.1834834390415681
vdur_ratio,0.1121991780028167,0.09573935658885506,0.04308832425892315,0.15639677535004884,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.19147871317771012
syldur_ratio,0.1954775591957829,0.1378090666507764,0.07919560337323497,0.2971369000892635,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.2756181333015528
s_deltaF_dist_ratio,0.16514567446138093,0.13603484332106666,0.05171276844070963,0.25744017849777256,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.2720696866421333
p_deltaF_dist_ratio,0.13038856936228563,0.10496324894175708,0.05153146394706785,0.19231214667431715,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.20992649788351417
f0_ratio,0.1994777180892788,0.13438611852092666,0.09066911867246483,0.2926981562240376,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.2687722370418533
spectilt_ratio,0.08098858798747567,0.08259257647566487,0.01280230186480187,0.11849182476020714,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.16518515295132974
creak_ratio,0.11632271290097934,0.10641996641118148,0.03612182164813744,0.17936851744544058,cat,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.21283993282236296
vdur_ratio,0.1545519109732717,0.10560560686473396,0.07019106857099625,0.22745851283145513,eng,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.2112112137294679
syldur_ratio,0.12192903677147961,0.09111602269240326,0.0526923152324275,0.16857763756587893,eng,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.18223204538480653
s_deltaF_dist_ratio,0.1278092494915295,0.08471342919629012,0.06142780429527141,0.17529939855841345,eng,ake031,l1_eng,4.930392874791377,-0.787288204850397,0.16942685839258023
