Feature,Importance (MDI),Std,q25,q75,Language,partID,lang_profile,pc1,pc2,Stdx2
spec_dur_ratio,0.31779142996897897,0.13306722266973572,0.2206620144004111,0.405067581670329,cat,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.26613444533947145
vowel_periph_ratio,0.3164975139669267,0.14903849833268418,0.21248116232264785,0.4082216505157421,cat,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.29807699666536835
f0_creak_ratio,0.3402643479678294,0.13559714232160838,0.2464922526154198,0.44592508624051796,eng,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.27119428464321677
spec_dur_ratio,0.34231176403689834,0.14651642630790737,0.23654593412672204,0.4279067610196967,eng,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.29303285261581474
vowel_periph_ratio,0.31742388799527216,0.12927748577067,0.2189914447867574,0.4073244655741595,eng,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.25855497154134
f0_creak_ratio,0.3085269708110524,0.1454755991003678,0.19649016535340838,0.4022884831896346,spa,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.2909511982007356
spec_dur_ratio,0.30036458065795013,0.12743735940859832,0.20360824207545755,0.3900401469561099,spa,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.25487471881719664
vowel_periph_ratio,0.3911084485309974,0.16956394471118644,0.26341674452394204,0.5149918166769069,spa,rrr070,l3_eng,-3.845810047538216,-0.1338343406165303,0.3391278894223729
f0_creak_ratio,0.2868556967211656,0.1479958067439715,0.1722522162657361,0.392404362639247,eng,rsj0489,mono,,,0.295991613487943
spec_dur_ratio,0.46248729810558503,0.1769818700075942,0.3204985286099039,0.6088614447045356,eng,rsj0489,mono,,,0.3539637400151884
vowel_periph_ratio,0.2506570051732493,0.12150200164740854,0.16478230298980295,0.32715606970118866,eng,rsj0489,mono,,,0.24300400329481708
f0_creak_ratio,0.3254393122250438,0.11146834972436769,0.24884477202043806,0.3977254958224187,eng,ruj030,mono,,,0.22293669944873537
spec_dur_ratio,0.3243544243912734,0.11498886100852482,0.24514718709795646,0.39369488946750486,eng,ruj030,mono,,,0.22997772201704964
vowel_periph_ratio,0.35020626338368277,0.12628978452792602,0.2667142364037711,0.428865123690424,eng,ruj030,mono,,,0.25257956905585205
f0_creak_ratio,0.3615319270830323,0.11941291069741408,0.27647955367469135,0.4384576763468774,eng,sas050,mono,,,0.23882582139482816
