dur_period,vowel_periph,Filename,Label,partID,Language,t1_wd,t2_wd,word,stress,f0
0.5088257512790917,-0.6609954559309759,afs116_catala_exp2_c.mat,a,afs116,cat,93.43053820516387,94.13785569720073,eliminar,1,-0.23828627613188547
0.38025044221377335,2.2588488137066216,afs116_catala_exp2_d.mat,i,afs116,cat,3.18,4.74,recrimina,1,-1.526242086045424
2.4640271215272747,-0.7264705734175194,afs116_catala_exp2_d.mat,a,afs116,cat,3.18,4.74,recrimina,0,4.097259742490545
1.0540125079048972,2.2010408086590667,afs116_catala_exp2_d.mat,i,afs116,cat,9.7581,11.4081,descaminar,0,0.26438408121541584
1.8855343681473031,0.042740040929193195,afs116_catala_exp2_d.mat,a,afs116,cat,9.7581,11.4081,descaminar,1,-0.5190049599263036
-3.375099681347165,-0.9509802100039476,afs116_catala_exp2_d.mat,i,afs116,cat,67.6603,68.4803,disseminar,0,-1.0935278643404887
1.5934867556497234,0.10042142234819125,afs116_catala_exp2_d.mat,a,afs116,cat,67.6603,68.4803,disseminar,1,0.0933203593095586
0.6325396975945141,2.775526504342139,afs116_catala_exp2_d.mat,i,afs116,cat,73.6356,74.5956,recriminar,0,0.03278895256772248
1.6677656454992407,0.41388056159255127,afs116_catala_exp2_d.mat,a,afs116,cat,73.6356,74.5956,recriminar,1,-1.0758080567221147
1.375905242920097,2.8625281225616273,afs116_catala_exp2_d.mat,i,afs116,cat,84.278,85.5491742064567,incriminar,0,-0.2628969011540429
1.479670793744465,-0.7011949426614987,afs116_catala_exp2_d.mat,a,afs116,cat,84.278,85.5491742064567,incriminar,1,0.36488065590153007
-0.4887727607104604,-0.1739118778122585,afs116_catala_exp2_e.mat,i,afs116,cat,3.97,5.262106987204073,desanimar,0,-2.1474878275033618
0.619356963279827,-0.4683683593583016,afs116_catala_exp2_e.mat,a,afs116,cat,3.97,5.262106987204073,desanimar,1,0.6373361731085917
-3.538141020526162,-0.5475611875240546,afs116_catala_exp2_e.mat,i,afs116,cat,11.3803,12.157543570137895,determinar,0,-2.5048868141406877
-0.23920266771878163,-1.3751759337092073,afs116_catala_exp2_e.mat,a,afs116,cat,11.3803,12.157543570137895,determinar,1,0.28971863227611494
-0.376697135898308,0.2249663599097973,afs116_catala_exp2_e.mat,i,afs116,cat,19.4182,20.332269766863796,denominar,0,-2.0309739424227358
0.0012563267472392424,-0.7476693837776182,afs116_catala_exp2_e.mat,a,afs116,cat,19.4182,20.332269766863796,denominar,1,-0.22257431513141207
-3.5242082878344676,-0.546769428346591,afs116_catala_exp2_e.mat,i,afs116,cat,28.524836728147555,29.17128019246191,il·luminar,0,-2.1687788608021705
0.32390741151162034,-0.8258378986607648,afs116_catala_exp2_e.mat,a,afs116,cat,28.524836728147555,29.17128019246191,il·luminar,1,-1.457543658943784
-1.049394274450938,0.5153651447285311,afs116_catala_exp2_e.mat,i,afs116,cat,75.52419319090716,76.23522996611578,examinar,0,-1.6825259776215782
-0.033780059565418886,-0.6612472900324359,afs116_catala_exp2_e.mat,a,afs116,cat,75.52419319090716,76.23522996611578,examinar,1,0.6249388751651318
-3.749661078384887,0.5318507876648837,afs116_catala_exp2_e.mat,i,afs116,cat,88.1781,88.7481,eliminar,0,-1.8013303231195006
-0.47601478680325787,-0.7995504215723356,afs116_catala_exp2_e.mat,a,afs116,cat,88.1781,88.7481,eliminar,1,-0.6715769736323907
-0.3639510655202196,2.7142972092150557,afs116_catala_exp2_f.mat,i,afs116,cat,3.6493401860877266,4.550659813912273,denomina,1,-1.097546647757864
2.5464014183023354,-0.7651538677908083,afs116_catala_exp2_f.mat,a,afs116,cat,3.6493401860877266,4.550659813912273,denomina,0,3.9198648728758196
-0.5753613932595872,2.032717850910234,afs116_catala_exp2_f.mat,i,afs116,cat,16.0223,16.927015785201785,descaminar,0,-1.5867565891230921
-0.1497322442356245,-1.3344628824498554,afs116_catala_exp2_f.mat,a,afs116,cat,16.0223,16.927015785201785,descaminar,1,0.23007687382159978
-3.7585414070522045,0.7421073624870933,afs116_catala_exp2_f.mat,i,afs116,cat,25.719739936799698,26.619839168237235,exterminar,0,-1.7291444178151096
0.1418941792160304,-0.7981503668588493,afs116_catala_exp2_f.mat,a,afs116,cat,25.719739936799698,26.619839168237235,exterminar,1,-0.3027531757969284
0.650939744736044,1.8156862346702725,afs116_catala_exp2_f.mat,i,afs116,cat,43.9637,44.8583575709816,discriminar,0,0.4678833109340433
0.5934003327247709,-0.6849220785629152,afs116_catala_exp2_f.mat,a,afs116,cat,43.9637,44.8583575709816,discriminar,1,0.03666305209229214
-0.3510448043947648,0.3455312234078969,afs116_catala_exp2_f.mat,i,afs116,cat,71.9219,72.6019,il·luminar,0,-2.2344418173976717
1.3611233217671237,0.07945969391227756,afs116_catala_exp2_f.mat,a,afs116,cat,71.9219,72.6019,il·luminar,1,1.6259512257814606
-3.5434654862458914,-0.510294311362793,afs116_catala_exp2_f.mat,i,afs116,cat,80.5049,81.2708305004406,determinar,0,-1.1611902254285258
0.750817441317107,-1.0537397762228373,afs116_catala_exp2_f.mat,a,afs116,cat,80.5049,81.2708305004406,determinar,1,-0.1101369126204753
1.003370984372538,1.0268180727703262,afs116_catala_exp2_f.mat,i,afs116,cat,101.84507651987245,102.64516879928583,incriminar,0,-0.3351461890897859
0.8825586897170266,-1.0160214324321593,afs116_catala_exp2_f.mat,a,afs116,cat,101.84507651987245,102.64516879928583,incriminar,1,0.7024718687611126
-0.3822701475331539,2.562981461002155,afs116_catala_exp2_g.mat,i,afs116,cat,2.59,3.5239635778500435,recriminar,0,-1.5166520475994993
0.5978970395513675,-0.7094132711629675,afs116_catala_exp2_g.mat,a,afs116,cat,2.59,3.5239635778500435,recriminar,1,-0.7224690381342579
-3.6010336949961954,0.7373968945242075,afs116_catala_exp2_g.mat,i,afs116,cat,9.5263,10.3263,disseminar,0,-0.43937829090246044
0.12630966371188945,-0.9337875858747097,afs116_catala_exp2_g.mat,a,afs116,cat,9.5263,10.3263,disseminar,1,-0.6411701499812974
3.0727858392042724,1.1871706947134042,afs116_catala_exp2_g.mat,i,afs116,cat,49.127,50.36694505788157,denominar,0,0.7395644985592569
2.243874647143572,0.12194656807987406,afs116_catala_exp2_g.mat,a,afs116,cat,49.127,50.36694505788157,denominar,1,2.9037722372973693
-0.40960477250262217,1.3522038291401972,afs116_english_exp2_a.mat,pen,afs116,eng,3.7793990888732676,4.53,impress,1,-0.48354844057096175
0.41488873984476454,-1.1255372162359787,afs116_english_exp2_a.mat,ult,afs116,eng,3.7793990888732676,4.53,impress,0,-1.9007730252492803
-3.3164977576767565,-1.7600205182834066,afs116_english_exp2_a.mat,pen,afs116,eng,17.6132,18.19493977377813,combine,0,-0.25464911716755234
0.5668509002583724,-1.3042858444968608,afs116_english_exp2_a.mat,ult,afs116,eng,17.6132,18.19493977377813,combine,1,0.3480972548478825
-3.3088836583890093,-1.9640548400202644,afs116_english_exp2_a.mat,pen,afs116,eng,34.8712,35.4212,project,0,1.2501271478621643
1.722036937957761,-1.6941645082989316,afs116_english_exp2_a.mat,ult,afs116,eng,34.8712,35.4212,project,1,0.3496219082207825
1.0045278626916132,-1.6004052865831615,afs116_english_exp2_a.mat,pen,afs116,eng,42.50566473477844,42.967666433821115,subject,1,-0.3524641694640943
0.7187526218202881,0.43142620710205526,afs116_english_exp2_a.mat,ult,afs116,eng,42.50566473477844,42.967666433821115,subject,0,0.47786440508579414
0.22634185886301209,0.013199083077025761,afs116_english_exp2_a.mat,pen,afs116,eng,49.2372,49.7572,object,1,-1.1058425251761914
-3.344621861372552,-0.7257500361416958,afs116_english_exp2_a.mat,ult,afs116,eng,49.2372,49.7572,object,0,-0.11911372985897294
-3.1381357340725975,-2.2074144613135376,afs116_english_exp2_a.mat,pen,afs116,eng,56.1112,56.5312,billow,1,0.6005151290633982
2.1715438593841676,-0.41684813434225587,afs116_english_exp2_a.mat,ult,afs116,eng,56.1112,56.5312,billow,0,-0.6283899639518181
-3.4869681496638942,-0.7003859752738555,afs116_english_exp2_a.mat,pen,afs116,eng,64.59435803307504,65.0092,record,0,-0.019447136240470873
-3.5689880617359058,0.44996532285637375,afs116_english_exp2_a.mat,ult,afs116,eng,64.59435803307504,65.0092,record,1,0.15072989427426156
-3.3842099657620515,-1.508932128866264,afs116_english_exp2_a.mat,pen,afs116,eng,70.6112,71.0212,contract,0,0.05309774592242955
-3.238196076818802,-1.8593422328997342,afs116_english_exp2_a.mat,ult,afs116,eng,70.6112,71.0212,contract,1,0.7670707456537738
-0.04287563629781571,-1.3873073913977385,afs116_english_exp2_a.mat,pen,afs116,eng,79.47003343020934,79.86297367626793,desert,1,-0.4532591620603029
-3.409784856848974,-1.0949583091032469,afs116_english_exp2_a.mat,ult,afs116,eng,79.47003343020934,79.86297367626793,desert,0,-2.736877902991304
1.0343772197113017,-0.5590245432146186,afs116_english_exp2_a.mat,pen,afs116,eng,86.0072,86.6772,compact,1,0.8161022915042698
0.1684303635178368,0.044371908984879624,afs116_english_exp2_a.mat,ult,afs116,eng,86.0072,86.6772,compact,0,-3.1666294184505692
1.3630323184674233,-0.4788975831824442,afs116_english_exp2_a.mat,pen,afs116,eng,99.7568,100.34757608186472,converts,1,1.182515056528238
1.0833925652296186,0.0018855513891172908,afs116_english_exp2_a.mat,ult,afs116,eng,99.7568,100.34757608186472,converts,0,-1.6208842936064354
1.8250321145159716,0.6918702554802969,afs116_english_exp2_b.mat,pen,afs116,eng,2.95,3.744674453585861,forebear,1,0.6047205192229583
1.2993965070320206,-0.3330624535230095,afs116_english_exp2_b.mat,ult,afs116,eng,2.95,3.744674453585861,forebear,0,-0.2906902850162017
-3.3019122935919065,-1.5609265783073814,afs116_english_exp2_b.mat,pen,afs116,eng,13.706075803584481,14.1896,relay,0,0.1875673003575108
2.7542065350529845,-0.20641454399915346,afs116_english_exp2_b.mat,ult,afs116,eng,13.706075803584481,14.1896,relay,1,0.6568903059015088
3.1756593675903995,-1.0024868082914207,afs116_english_exp2_b.mat,pen,afs116,eng,19.625033528769375,20.0696,permit,1,2.150769984314515
2.3087843819275093,-0.433260246595324,afs116_english_exp2_b.mat,ult,afs116,eng,19.625033528769375,20.0696,permit,0,1.693205446900482
0.31074886103425925,0.5900017448497042,afs116_english_exp2_b.mat,pen,afs116,eng,27.046500325181494,27.6536,incite,0,0.6857380340086127
0.11882051008378583,-1.313475154243652,afs116_english_exp2_b.mat,ult,afs116,eng,27.046500325181494,27.6536,incite,1,-1.564066855924033
-3.418377163983526,-1.025556102493869,afs116_english_exp2_b.mat,pen,afs116,eng,34.0645,34.4545,convict,0,0.060086867701507805
0.9068355678987465,-0.5228542218371983,afs116_english_exp2_b.mat,ult,afs116,eng,34.0645,34.4545,convict,1,-0.767148604242379
1.174388825265953,-0.4344727885250836,afs116_english_exp2_b.mat,pen,afs116,eng,39.7736,40.2236,desert,0,0.2694115862096075
1.1846832207435134,-0.7403112767186488,afs116_english_exp2_b.mat,ult,afs116,eng,39.7736,40.2236,desert,1,-0.823623528129111
-3.245917733976951,-2.0476665838413997,afs116_english_exp2_b.mat,pen,afs116,eng,47.9896,48.5696,project,1,1.9747449187252248
0.521746649841255,-0.5094430061602157,afs116_english_exp2_b.mat,ult,afs116,eng,47.9896,48.5696,project,0,0.23470864271599098
-0.9945394210717613,-0.4052677636718387,afs116_english_exp2_b.mat,pen,afs116,eng,51.0696,51.5296,project,1,-3.326165796706369
-1.772132601091709,1.3010620389101384,afs116_english_exp2_b.mat,ult,afs116,eng,51.0696,51.5296,project,0,-4.780576871806296
2.254048499994162,-0.009896017428467794,afs116_english_exp2_b.mat,pen,afs116,eng,63.1736,63.84056770478314,combine,1,0.41546380159763985
3.18157660984695,-0.7500161201720689,afs116_english_exp2_b.mat,ult,afs116,eng,63.1736,63.84056770478314,combine,0,0.30904106804328985
-1.181826059116015,-2.765730870710211,afs116_english_exp2_b.mat,pen,afs116,eng,71.1916,71.55604460999207,below,0,-0.7132971274539517
1.7889406701103927,0.6317239875869766,afs116_english_exp2_b.mat,ult,afs116,eng,71.1916,71.55604460999207,below,1,-0.47459398241079076
-0.2390527752594999,0.2489702637301789,afs116_english_exp2_b.mat,pen,afs116,eng,78.32163693311534,78.8096,import,1,-0.35672031356755063
-3.5961388249653474,0.5880374103629407,afs116_english_exp2_b.mat,ult,afs116,eng,78.32163693311534,78.8096,import,0,-0.0844713442582936
-3.373957826346648,-2.3601293568016914,afs116_english_exp2_b.mat,pen,afs116,eng,87.60713106950944,88.1496,trustee,0,1.2558394158838546
1.0769213833856288,2.3854325684310713,afs116_english_exp2_b.mat,ult,afs116,eng,87.60713106950944,88.1496,trustee,1,1.4631478935679385
-0.22257089041059464,-0.3097125405264184,afs116_english_exp2_b.mat,pen,afs116,eng,94.0136,94.5236,contract,1,-2.3052407671506394
-3.5411520727761285,-0.4300558404420118,afs116_english_exp2_b.mat,ult,afs116,eng,94.0136,94.5236,contract,0,-3.0017610829955896
2.062946149035722,-1.254780012625027,afs116_english_exp2_b.mat,pen,afs116,eng,100.74242732625446,101.4116,record,1,0.8658448916409659
2.1047180267012164,-0.20670155397779189,afs116_english_exp2_b.mat,ult,afs116,eng,100.74242732625446,101.4116,record,0,-0.032904943330795695
1.010206861354588,-0.8198084245235432,afs116_english_exp2_c.mat,pen,afs116,eng,2.38,2.9074210989200724,convict,1,0.6260985227207565
-3.3086582441636065,-1.2240257823447578,afs116_english_exp2_c.mat,ult,afs116,eng,2.38,2.9074210989200724,convict,0,-0.49392865915284623
0.7635895857976307,0.6481978436561825,afs116_english_exp2_c.mat,pen,afs116,eng,8.6789,9.125097372431124,relay,1,0.27726636351709755
2.226076253441443,0.9383019247888745,afs116_english_exp2_c.mat,ult,afs116,eng,8.6789,9.125097372431124,relay,0,-0.5477836124633997
-3.461183391646432,-0.7749674208756886,afs116_english_exp2_c.mat,pen,afs116,eng,16.802208886234794,17.3043,impress,0,-0.765978842457818
-3.339840175964147,-1.6560784547179581,afs116_english_exp2_c.mat,ult,afs116,eng,16.802208886234794,17.3043,impress,1,0.6299886210138065
0.9639364940148407,-0.0173715058121872,afs116_english_exp2_c.mat,pen,afs116,eng,23.6406,24.2306,discount,1,0.6463651981161995
-1.1434249562743724,0.6395675878704538,afs116_english_exp2_c.mat,ult,afs116,eng,23.6406,24.2306,discount,0,-5.411501165181447
-0.0644757396568717,0.3146714692617008,afs116_english_exp2_c.mat,pen,afs116,eng,29.9214,30.4214,insight,1,-2.0855433687159035
2.8404355586388075,-0.510152516227067,afs116_english_exp2_c.mat,ult,afs116,eng,29.9214,30.4214,insight,0,-0.20382367931146458
-3.694515997771143,-0.2752983531229548,afs116_english_exp2_c.mat,pen,afs116,eng,30.6214,31.1114,project,1,-3.2356007440933476
-1.345355774166521,-0.11948687275408158,afs116_english_exp2_c.mat,ult,afs116,eng,30.6214,31.1114,project,0,-3.81015785358428
0.2226076297057083,0.1988134219247069,afs116_english_exp2_c.mat,pen,afs116,eng,36.694874202288894,37.2307,object,1,-1.8067700621395144
2.39470656821548,-1.236110171941911,afs116_english_exp2_c.mat,ult,afs116,eng,36.694874202288894,37.2307,object,0,0.10885727066791835
-3.4275505556582724,-1.1682378216170424,afs116_english_exp2_c.mat,pen,afs116,eng,43.6731,44.0931,convert,0,-0.536000823811349
-0.25070957807499805,-0.17151063053822702,afs116_english_exp2_c.mat,ult,afs116,eng,43.6731,44.0931,convert,1,-2.025988065913942
-3.3583998675670332,-1.6929098396023825,afs116_english_exp2_c.mat,pen,afs116,eng,59.2467,59.737230287020544,subject,0,-0.08390183420492242
1.4509481004353164,-1.27765192276284,afs116_english_exp2_c.mat,ult,afs116,eng,59.2467,59.737230287020544,subject,1,0.283914502887934
-3.317638590404447,-1.4831028059032976,afs116_english_exp2_c.mat,pen,afs116,eng,67.216,67.796,compact,0,1.4140547972099402
1.994074991366097,-0.30568522279696064,afs116_english_exp2_c.mat,ult,afs116,eng,67.216,67.796,compact,1,-0.74177251582751
-3.189545304390175,-2.382735413714629,afs116_english_exp2_c.mat,pen,afs116,eng,76.6829,77.2581747637226,combine,0,0.29479586395232826
3.3846355956869907,-1.3106536764249075,afs116_english_exp2_c.mat,ult,afs116,eng,76.6829,77.2581747637226,combine,1,0.25308456668283863
-3.2385667166043857,-1.6796741903330112,afs116_english_exp2_c.mat,pen,afs116,eng,82.6987,83.0587,billow,1,0.02116736812239777
2.984590170361347,0.29335691513768297,afs116_english_exp2_c.mat,ult,afs116,eng,82.6987,83.0587,billow,0,-0.0738937606984277
-3.332025397600242,-1.9154192683892737,afs116_english_exp2_c.mat,pen,afs116,eng,88.7626,89.2826,trusty,1,-0.4425924109993207
2.1298115678742766,3.0217465274501767,afs116_english_exp2_c.mat,ult,afs116,eng,88.7626,89.2826,trusty,0,1.1476533210733173
-0.28558791231963004,0.6477580149125289,afs116_english_exp2_c.mat,pen,afs116,eng,95.055,95.535,impress,1,-0.6340208850045477
-3.3355013590170457,-1.699569619331849,afs116_english_exp2_c.mat,ult,afs116,eng,95.055,95.535,impress,0,0.07061268619688682
3.0651892487627976,-0.48901286998676036,afs116_english_exp2_c.mat,pen,afs116,eng,101.8889,102.47417051433912,converts,1,0.35303267065453936
2.3782067131887104,-0.5744704669334174,afs116_english_exp2_c.mat,ult,afs116,eng,101.8889,102.47417051433912,converts,0,-1.03612663669537
-3.4075774725404075,-1.6559553005299885,afs116_english_exp2_d.mat,pen,afs116,eng,2.67,3.12,project,0,-0.866518145004291
0.6243657966913245,-1.4763404190522798,afs116_english_exp2_d.mat,ult,afs116,eng,2.67,3.12,project,1,0.26473340838288156
-3.5182226180173535,0.4026232484509718,afs116_english_exp2_d.mat,pen,afs116,eng,9.2326,9.796217883639486,forebear,1,0.38509170466025405
-3.252271913378056,-1.5658216374193672,afs116_english_exp2_d.mat,ult,afs116,eng,9.2326,9.796217883639486,forebear,0,-0.4649807393079018
3.380333126367779,0.12157858800991991,afs116_english_exp2_d.mat,pen,afs116,eng,16.1366,16.7566,compact,1,0.10595173011475659
0.006339998500174067,-0.42820957074600774,afs116_english_exp2_d.mat,ult,afs116,eng,16.1366,16.7566,compact,0,-2.698976244044269
-3.4587669483384706,-0.9277084425572056,afs116_english_exp2_d.mat,pen,afs116,eng,23.1821,23.5521,record,0,-0.16448389587836462
-3.6629656216822166,0.5659580491675521,afs116_english_exp2_d.mat,ult,afs116,eng,23.1821,23.5521,record,1,0.5388518144375768
0.027853690447393064,-0.21192882477236147,afs116_english_exp2_d.mat,pen,afs116,eng,29.54918696597616,29.9222,object,1,-0.543238306685683
-3.3496415800848682,-1.2466717569936119,afs116_english_exp2_d.mat,ult,afs116,eng,29.54918696597616,29.9222,object,0,-0.3184117772379576
-3.4305438412884355,-1.2638031398447096,afs116_english_exp2_d.mat,pen,afs116,eng,36.9792,37.4092,contract,0,0.7067544847882493
0.008946080899099072,-0.15569293310189675,afs116_english_exp2_d.mat,ult,afs116,eng,36.9792,37.4092,contract,1,-1.4177584405298471
1.4440640501637163,-0.09261198882105312,afs116_english_exp2_d.mat,pen,afs116,eng,42.3139,42.7039,permit,1,2.2620488164426593
1.189568898319835,-0.842083995572657,afs116_english_exp2_d.mat,ult,afs116,eng,42.3139,42.7039,permit,0,-0.5929590914824643
-3.463065109871031,-1.343887107803402,afs116_english_exp2_d.mat,pen,afs116,eng,62.5364,62.9564,convict,0,-0.08160123438093336
-3.2761378943676216,-1.5236572099628471,afs116_english_exp2_d.mat,ult,afs116,eng,62.5364,62.9564,convict,1,-1.054663658994614
0.562083582315347,-0.5354013007590177,afs116_english_exp2_d.mat,pen,afs116,eng,68.1991557340984,68.6211,subject,1,0.023963950957432933
-3.3687466022848516,-1.1721352146516852,afs116_english_exp2_d.mat,ult,afs116,eng,68.1991557340984,68.6211,subject,0,-0.04027884377049719
1.1881855852323056,-0.2106894927126101,afs116_english_exp2_d.mat,pen,afs116,eng,74.4958,74.9158,desert,1,0.15850953696919512
0.5662456371100822,-0.9200106948717311,afs116_english_exp2_d.mat,ult,afs116,eng,74.4958,74.9158,desert,0,-0.4041705923162908
-2.516471332896899,1.064482450522605,afs116_english_exp2_d.mat,pen,afs116,eng,83.3908,83.9808,incite,0,-2.267151796287297
-0.1527078123823943,-0.4082346255826317,afs116_english_exp2_d.mat,ult,afs116,eng,83.3908,83.9808,incite,1,-2.234662319820674
-3.5211476325483977,-0.4444779171171197,afs116_english_exp2_d.mat,pen,afs116,eng,97.3102,97.7302,record,1,-3.004781255406444
1.0268510997102451,-0.3603040947498854,afs116_english_exp2_d.mat,ult,afs116,eng,97.3102,97.7302,record,0,-0.1759097867723995
-0.7099555935793708,0.022199672276565732,afs116_english_exp2_e.mat,pen,afs116,eng,2.9979206594398042,3.5502504340218444,convict,1,0.5346102390984104
-3.3426705104850885,-1.1303662936544714,afs116_english_exp2_e.mat,ult,afs116,eng,2.9979206594398042,3.5502504340218444,convict,0,-0.37220983467153296
-3.5317402027421827,-0.415378755576304,afs116_english_exp2_e.mat,pen,afs116,eng,16.168087338341003,16.7389,discount,1,-2.925962468966974
-0.23704056406394772,-0.026902006891898974,afs116_english_exp2_e.mat,ult,afs116,eng,16.168087338341003,16.7389,discount,0,-0.6397935561204896
-3.509706865652475,-0.5855712744946784,afs116_english_exp2_e.mat,pen,afs116,eng,22.78081256710968,23.240633846665926,forbear,0,1.283798273371953
1.1753339114102082,-0.6869690650698826,afs116_english_exp2_e.mat,ult,afs116,eng,22.78081256710968,23.240633846665926,forbear,1,0.2933315297760835
-3.3701874872003907,-1.1922783027954225,afs116_english_exp2_e.mat,pen,afs116,eng,30.8329,31.2429,convert,0,-0.1198159164113894
-0.5312565383130394,-0.06634701140018998,afs116_english_exp2_e.mat,ult,afs116,eng,30.8329,31.2429,convert,1,-1.2690151339505662
0.5957599239867042,0.1416879952953666,afs116_english_exp2_e.mat,pen,afs116,eng,37.44482517885184,37.9029,insight,1,-0.610791446829276
2.0823154136318207,-0.16374536417727004,afs116_english_exp2_e.mat,ult,afs116,eng,37.44482517885184,37.9029,insight,0,-0.9359690835874934
-3.383430470494502,-1.3743774827342752,afs116_english_exp2_e.mat,pen,afs116,eng,43.70290901707881,44.1449,subject,0,0.4648760037456711
0.619677428509428,-0.7669050844659824,afs116_english_exp2_e.mat,ult,afs116,eng,43.70290901707881,44.1449,subject,1,0.14911165098203005
