key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trialspanish,participant ID,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials_randomizer.thisRepN,trials_randomizer.thisTrialN,trials_randomizer.thisN,trials_randomizer.thisIndex,trials_randomizer.ran,fillertarget,stress,wordspanish,verbspanish,rand_12,block_randomizer.thisRepN,block_randomizer.thisTrialN,block_randomizer.thisN,block_randomizer.thisIndex,block_randomizer.ran,condsFile,key_resp_5.keys,key_resp_5.rt,mainTrialReps.thisRepN,mainTrialReps.thisTrialN,mainTrialReps.thisN,mainTrialReps.thisIndex,mainTrialReps.ran,trials_randomizer2.thisRepN,trials_randomizer2.thisTrialN,trials_randomizer2.thisN,trials_randomizer2.thisIndex,trials_randomizer2.ran,block_randomizer2.thisRepN,block_randomizer2.thisTrialN,block_randomizer2.thisN,block_randomizer2.thisIndex,block_randomizer2.ran
space,43.5301,space,41.7507,0,0,0,3,1,"""Te quiero mucho"" —suspiró contenta Teresa.",irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,23.6373,0,1,1,2,1,"""Me gustaría un café"" —pienso complacido.",irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,9.0247,0,2,2,0,1,"""Le regaló una camiseta a su sobrino"" —digo contento.",irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,space,9.2784,0,3,3,1,1,"""Depende del clima"" —respondió claramente.",irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,space,6.2081,space,8.4456,0,0,0,9,1,target,ultimate,"""No puedo cocinar sin quemar la comida"" —me desanimó compungida.",desanimar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.771,0,1,1,11,1,target,ultimate,"""Entraron sin pedir permiso"" —les incriminó seguro.",incriminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,12.0506,0,2,2,10,1,target,penultimate,"""No son necesarios"" —los elimino segura.",eliminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,23.5005,0,3,3,4,1,target,penultimate,"""Escriban la respuesta"" —los examino seriamente.",examinar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.6281,0,4,4,7,1,target,ultimate,"""Me robaron"" —les recriminó con intensidad.",recriminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.8628,0,5,5,8,1,target,penultimate,"""Este tiene menos azúcar"" —discrimino tímida.",discriminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.7193,0,6,6,6,1,target,penultimate,"""Confirma la cita para mañana"" —le encamino con ilusión. ",encaminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.9355,0,7,7,12,1,target,penultimate,"""No habrá más cucarachas"" —extermino complacida.",exterminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.3054,0,8,8,2,1,target,penultimate,"""Este no es mi número de teléfono"" —la descamino complacido.",descaminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.7207,0,9,9,3,1,target,ultimate,"""El presidente del estado se encuentra enfermo"" —diseminó compungido.",diseminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.6212,0,10,10,0,1,target,penultimate,"""No me gusta el té de manzanilla"" —abomino con certeza.",abominar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.1579,0,11,11,1,1,target,ultimate,"""Con la lluvia el viento es muy fuerte"" —determinó complacida.",determinar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.2076,0,12,12,5,1,target,ultimate,"""Compré esta lámpara ayer"" —iluminó contenta.",iluminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.4031,0,13,13,13,1,target,ultimate,"""Retrato de un hombre triste"" —lo denominó complacido. ",denominar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,0,0,0,0,1,main_trial_block1.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.8624,0,0,0,2,1,target,ultimate,"""Este es el camino más corto"" —la descaminó complacido.",descaminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.5533,0,1,1,4,1,target,ultimate,"""Desarrollen esta ecuación"" —los examinó seriamente.",examinar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.4827,0,2,2,6,1,target,ultimate,"""Lee estos artículos"" —le encaminó con ilusión.",encaminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.7853,0,3,3,1,1,target,penultimate,"""La masa del átomo es medible"" —determino complacida.",determinar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,22.6311,0,4,4,9,1,target,penultimate,"""No puedo estudiar matemáticas"" —me desanimo compungida.",desanimar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,6.348,0,5,5,7,1,target,penultimate,"""No me gusta su conducta"" —les recrimino con intensidad.",recriminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,8.3675,0,6,6,8,1,target,ultimate,"""Este es más fuerte"" —discriminó tímida.",discriminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,6.9141,0,7,7,5,1,target,penultimate,"""Estas son las luces nuevas"" —ilumino contenta.",iluminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.7321,0,8,8,10,1,target,ultimate,"""Tarjeta roja"" —los eliminó segura.",eliminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,6.9043,0,9,9,0,1,target,ultimate,"""No me gustan las corridas"" —abominó con certeza.",abominar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.5193,0,10,10,12,1,target,ultimate,"""Este insecticida es muy eficaz"" —exterminó complacida.",exterminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,6.3505,0,11,11,11,1,target,penultimate,"""Los Osvald, culpables"" —les incrimino seguro.",incriminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,7.2219,0,12,12,3,1,target,penultimate,"""La directora Pérez renuncia a su cargo"" —disemino compungido.",diseminar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.6061,0,13,13,13,1,target,penultimate,"""Se llamará beta"" —lo denomino complacido.",denominar,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,0,1,1,1,1,main_trial_block2.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,space,7.231,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.7885,0,0,0,13,1,target,ultimate,"""Retrato de un hombre triste"" —lo denominó complacido. ",denominar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.8076,0,1,1,11,1,target,ultimate,"""Entraron sin pedir permiso"" —les incriminó seguro.",incriminar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,6.1951,0,2,2,9,1,target,ultimate,"""No puedo cocinar sin quemar la comida"" —me desanimó compungida.",desanimar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.8286,0,3,3,0,1,target,penultimate,"""No me gusta el té de manzanilla"" —abomino con certeza.",abominar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.7176,0,4,4,1,1,target,ultimate,"""Con la lluvia el viento es muy fuerte"" —determinó complacida.",determinar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.6231,0,5,5,4,1,target,penultimate,"""Escriban la respuesta"" —los examino seriamente.",examinar,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,irm109,2023-03-22_15h26.49.604,spanish_exp2,2022.1.4,MacIntel,60.0024001,,,space,5.1114,0,6,6,10,1,target,penultimate,"""No son necesarios"" —los elimino segura.",eliminar,1,,,,,,,,,,,,,,,,,,,,,,,
