key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trialenglish,participant ID,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials_randomizer.thisRepN,trials_randomizer.thisTrialN,trials_randomizer.thisN,trials_randomizer.thisIndex,trials_randomizer.ran,fillertarget,vowel_quality_change,stress,wordenglish,verbenglish,rand_12,block_randomizer.thisRepN,block_randomizer.thisTrialN,block_randomizer.thisN,block_randomizer.thisIndex,block_randomizer.ran,condsFile,key_resp_5.keys,key_resp_5.rt,mainTrialsReps.thisRepN,mainTrialsReps.thisTrialN,mainTrialsReps.thisN,mainTrialsReps.thisIndex,mainTrialsReps.ran,trials_randomizer2.thisRepN,trials_randomizer2.thisTrialN,trials_randomizer2.thisN,trials_randomizer2.thisIndex,trials_randomizer2.ran,block_randomizer2.thisRepN,block_randomizer2.thisTrialN,block_randomizer2.thisN,block_randomizer2.thisIndex,block_randomizer2.ran
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.567,0,6,6,14,1,target,1,ultimate,"No, the FATHER won’t desert the army, but his son will.",desert,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4451,0,7,7,5,1,target,0,penultimate,"No, I didn't want YOUR insight on the project, but his.",insight,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9458,0,8,8,13,1,target,1,penultimate,"No, he didn’t CATCH the convict yesterday, but he saw him.",convict,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9748,0,9,9,0,1,target,0,ultimate,"No, her CALCIUM isn’t below normal, but her iron is.",billow,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1647,0,10,10,8,1,target,0,ultimate,"No, my MOTHER wasn’t a trustee of the company, but my sister was.",trusty,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.2646,0,11,11,7,1,target,0,penultimate,"No, I didn't RUN in the relay, but I walked.",relay,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.3983,0,12,12,15,1,target,1,penultimate,"No, the SCIENCE project isn’t due tomorrow, but the math project is.",project,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.3711,0,13,13,6,1,target,0,ultimate,"No, her FATHER won’t permit her to go, but her mother will.",permit,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.0904,0,14,14,17,1,target,1,penultimate,"No, they didn’t BUY the record in the shop, but they listened to it.",record,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.6052,0,15,15,10,1,target,1,ultimate,"No, she didn't use her FINGER to compact the soil, but she used her hand.",compact,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6226,0,16,16,4,1,target,0,ultimate,"No, his SINGING doesn’t impress us, but his cooking does.",impress,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.143,0,17,17,12,1,target,1,ultimate,"No, they don’t use MICROSOFT to convert files; they use Adobe.",convert,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9754,0,18,18,2,1,target,0,ultimate,"No, the PARENTS won’t forbear the mortgage, but the bank will.",forebear,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,,,,,,,,,,,,,,0,0,0,1,1,main_trial_block2.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8916,0,0,0,12,1,target,1,penultimate,"No, there weren't FIVE converts that year, but there were two.",convert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.767,0,1,1,18,1,target,1,penultimate,"No, SHE wasn't the subject of the painting, but I was.",subject,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9969,0,2,2,7,1,target,0,ultimate,"No, my PARENTS won’t relay my message, but my sister will.",relay,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9139,0,3,3,10,1,target,1,penultimate,"No, she doesn’t OWN the compact car, she leases it.",compact,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7299,0,4,4,17,1,target,1,ultimate,"No, he doesn’t HATE to record his voice, he loves it.",record,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9911,0,5,5,14,1,target,1,penultimate,"No, she doesn’t LOVE the desert landscape, she hates it.",desert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1234,0,6,6,5,1,target,0,ultimate,"No, the LEADER doesn’t incite violence, but his advisors do.",insight,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.3675,0,7,7,4,1,target,0,penultimate,"No, THEY don’t want an impress of their hands, but the kids do.",impress,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.6887,0,8,8,8,1,target,0,penultimate,"No, I didn’t SELL my trusty gps, but I broke it.",trusty,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4128,0,9,9,6,1,target,0,penultimate,"No, HER permit wasn't suspended, but mine was.",permit,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.3786,0,10,10,13,1,target,1,ultimate,"No, the JUDGE will not convict him, but the jury will.",convict,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7327,0,11,11,11,1,target,1,ultimate,"No, WE won’t contract the disease, but you will.",contract,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.35,0,12,12,16,1,target,1,penultimate,"No, he didn’t LOOK at the object on the shelf, he stared at it.",object,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.6091,0,13,13,9,1,target,1,ultimate,"No, don't use a SPOON to combine the ingredients, use a beater.",combine,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1974,0,14,14,3,1,target,0,ultimate,"No, THEY won’t import more cars, but the government will.",import,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7471,0,15,15,1,1,target,0,ultimate,"No, THEY don’t discount his abilities, we do.",discount,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.0073,0,16,16,0,1,target,0,penultimate,"No, the DRESS didn't billow in the wind, but the curtains did.",billow,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.2829,0,17,17,2,1,target,0,penultimate,"No, he didn’t SHAME his forebear today, he honored him.",forebear,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1226,0,18,18,15,1,target,1,ultimate,"No, the PARENTS can’t project their voices, but their son can.",project,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,,,,,,,,,,,,,,0,1,1,0,1,main_trial_block1.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,,,,,,,,,,,,,,,,,,,,space,51.2975,0,0,0,0,1,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8152,0,0,0,17,1,target,1,ultimate,"No, he doesn’t HATE to record his voice, he loves it.",record,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7838,0,1,1,8,1,target,0,penultimate,"No, I didn’t SELL my trusty gps, but I broke it.",trusty,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7662,0,2,2,15,1,target,1,ultimate,"No, the PARENTS can’t project their voices, but their son can.",project,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.694,0,3,3,12,1,target,1,penultimate,"No, there weren't FIVE converts that year, but there were two.",convert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1409,0,4,4,5,1,target,0,ultimate,"No, the LEADER doesn’t incite violence, but his advisors do.",insight,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7139,0,5,5,10,1,target,1,penultimate,"No, she doesn’t OWN the compact car, she leases it.",compact,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8633,0,6,6,18,1,target,1,penultimate,"No, SHE wasn't the subject of the painting, but I was.",subject,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6216,0,7,7,13,1,target,1,ultimate,"No, the JUDGE will not convict him, but the jury will.",convict,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.8352,0,8,8,4,1,target,0,penultimate,"No, THEY don’t want an impress of their hands, but the kids do.",impress,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6667,0,9,9,3,1,target,0,ultimate,"No, THEY won’t import more cars, but the government will.",import,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.0096,0,10,10,7,1,target,0,ultimate,"No, my PARENTS won’t relay my message, but my sister will.",relay,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.7875,0,11,11,0,1,target,0,penultimate,"No, the DRESS didn't billow in the wind, but the curtains did.",billow,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6442,0,12,12,14,1,target,1,penultimate,"No, she doesn’t LOVE the desert landscape, she hates it.",desert,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8988,0,13,13,6,1,target,0,penultimate,"No, HER permit wasn't suspended, but mine was.",permit,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4885,0,14,14,11,1,target,1,ultimate,"No, WE won’t contract the disease, but you will.",contract,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.0342,0,15,15,9,1,target,1,ultimate,"No, don't use a SPOON to combine the ingredients, use a beater.",combine,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.5588,0,16,16,2,1,target,0,penultimate,"No, he didn’t SHAME his forebear today, he honored him.",forebear,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.917,0,17,17,16,1,target,1,penultimate,"No, he didn’t LOOK at the object on the shelf, he stared at it.",object,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.5307,0,18,18,1,1,target,0,ultimate,"No, THEY don’t discount his abilities, we do.",discount,1,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,,,,,,,,,,,,,,0,0,0,0,1,main_trial_block1.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.2339,0,0,0,3,1,target,0,penultimate,"No, the DRINKS weren’t of great import to him, but the dinner was.",import,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1573,0,1,1,17,1,target,1,penultimate,"No, they didn’t BUY the record in the shop, but they listened to it.",record,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6329,0,2,2,2,1,target,0,ultimate,"No, the PARENTS won’t forbear the mortgage, but the bank will.",forebear,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.5829,0,3,3,16,1,target,1,ultimate,"No, THEY will not object to our methods, but he will.",object,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6571,0,4,4,11,1,target,1,penultimate,"No, HE didn’t sign the contract today, but she did.",contract,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4167,0,5,5,14,1,target,1,ultimate,"No, the FATHER won’t desert the army, but his son will.",desert,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.5435,0,6,6,1,1,target,0,penultimate,"No, MONDAY isn’t the discount day, but Friday is.",discount,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.9274,0,7,7,13,1,target,1,penultimate,"No, he didn’t CATCH the convict yesterday, but he saw him.",convict,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.858,0,8,8,10,1,target,1,ultimate,"No, she didn't use her FINGER to compact the soil, but she used her hand.",compact,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.5655,0,9,9,8,1,target,0,ultimate,"No, my MOTHER wasn’t a trustee of the company, but my sister was.",trusty,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8294,0,10,10,6,1,target,0,ultimate,"No, her FATHER won’t permit her to go, but her mother will.",permit,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.753,0,11,11,15,1,target,1,penultimate,"No, the SCIENCE project isn’t due tomorrow, but the math project is.",project,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4903,0,12,12,7,1,target,0,penultimate,"No, I didn't RUN in the relay, but I walked.",relay,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.1403,0,13,13,0,1,target,0,ultimate,"No, her CALCIUM isn’t below normal, but her iron is.",billow,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.211,0,14,14,9,1,target,1,penultimate,"No, there wasn’t a SPIDER on the combine windshield, but there was a fly.",combine,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.6861,0,15,15,18,1,target,1,ultimate,"No, THEY won't subject you to questioning, but I will.",subject,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4332,0,16,16,5,1,target,0,penultimate,"No, I didn't want YOUR insight on the project, but his.",insight,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.4853,0,17,17,4,1,target,0,ultimate,"No, his SINGING doesn’t impress us, but his cooking does.",impress,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.0844,0,18,18,12,1,target,1,ultimate,"No, they don’t use MICROSOFT to convert files; they use Adobe.",convert,2,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,,,,,,,,,,,,,,0,1,1,1,1,main_trial_block2.xlsx,,,,,,,,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,,,,,,,,,,,,,,,,,,,,space,8.9523,1,0,1,0,1,,,,,,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.5505,,,,,,target,0,ultimate,"No, my MOTHER wasn’t a trustee of the company, but my sister was.",trusty,2,,,,,,,,,,,,,,0,0,0,8,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.3246,,,,,,target,1,penultimate,"No, there wasn’t a SPIDER on the combine windshield, but there was a fly.",combine,2,,,,,,,,,,,,,,0,1,1,9,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.5003,,,,,,target,1,ultimate,"No, she didn't use her FINGER to compact the soil, but she used her hand.",compact,2,,,,,,,,,,,,,,0,2,2,10,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.3971,,,,,,target,1,penultimate,"No, the SCIENCE project isn’t due tomorrow, but the math project is.",project,2,,,,,,,,,,,,,,0,3,3,15,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.012,,,,,,target,0,ultimate,"No, her FATHER won’t permit her to go, but her mother will.",permit,2,,,,,,,,,,,,,,0,4,4,6,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8069,,,,,,target,0,penultimate,"No, MONDAY isn’t the discount day, but Friday is.",discount,2,,,,,,,,,,,,,,0,5,5,1,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.8155,,,,,,target,1,penultimate,"No, they didn’t BUY the record in the shop, but they listened to it.",record,2,,,,,,,,,,,,,,0,6,6,17,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.2856,,,,,,target,0,penultimate,"No, the DRINKS weren’t of great import to him, but the dinner was.",import,2,,,,,,,,,,,,,,0,7,7,3,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.9488,,,,,,target,1,penultimate,"No, he didn’t CATCH the convict yesterday, but he saw him.",convict,2,,,,,,,,,,,,,,0,8,8,13,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.7347,,,,,,target,1,ultimate,"No, THEY won't subject you to questioning, but I will.",subject,2,,,,,,,,,,,,,,0,9,9,18,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,6.8244,,,,,,target,0,ultimate,"No, her CALCIUM isn’t below normal, but her iron is.",billow,2,,,,,,,,,,,,,,0,10,10,0,1,,,,,
,,,,,,,,,,als024,2023-03-15_13h53.03.985,english_experiment2,2022.1.4,Win32,59.93407252,,,space,5.767,,,,,,target,0,ultimate,"No, his SINGING doesn’t impress us, but his cooking does.",impress,2,,,,,,,,,,,,,,0,11,11,4,1,,,,,
