Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	soe_mean	
lrv099_catala_exp2_a.mat	"abomina"	27048.066	27501.944	19.111	3.916	-11.514	-18.820	-18.879	-10.706	-16.458	15.194	15.430	37.930	37.989	29.816	4.944	1.854	25.813	2.090	31.141	40.458	44.850	45.808	0.066	19.827	7.122	4.460	6.901	-4.549	-7.200	-14.001	-18.312	12.705	2.662	12.926	24.376	27.028	18.461	3.302	198.353	186.021	186.336	202.154	0	776.486	2079.027	3156.795	4142.946	608.697	2509.609	4008.735	4801.295	0	0	0	0	293.171	379.544	333.974	450.788	389.640	858.221	774.497	779.045	0	0	0	0	0.200	0.067	
lrv099_catala_exp2_a.mat	"plena"	27539.800	27889.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.658	172.082	176.684	0	309.292	824.142	2047.105	3112.869	547.060	2038.837	3472.901	4837.038	0	0	0	0	194.442	289.950	273.576	333.281	288.763	1027.458	806.877	420.170	0	0	0	0	0.165	0.037	
lrv099_catala_exp2_a.mat	"no"	30633.800	30783.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187.731	225.662	226.040	0	317.443	1963.216	3099.567	4234.554	619.952	2125.410	3648.417	4647.108	0	0	0	0	230.557	507.151	322.455	538.025	527.385	1484.775	739.494	591.078	0	0	0	0	0.199	0.059	
lrv099_catala_exp2_a.mat	"hi"	30783.800	30843.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252.593	246.936	250.654	0	361.218	2229.892	3120.807	4242.616	431.475	2485.373	3429.018	4546.745	0	0	0	0	204.327	109.953	144.428	504.807	203.947	557.936	518.592	321.057	0	0	0	0	0.262	0.056	
lrv099_catala_exp2_a.mat	"haurà"	30843.800	31103.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.789	250.912	250.914	0	597.653	1680.538	3029.651	4031.306	644.302	1915.118	3432.933	4687.217	0	0	0	0	138.571	316.638	251.187	448.918	220.817	683.591	568.106	890.297	0	0	0	0	0.249	0.028	
lrv099_catala_exp2_a.mat	"més"	31103.800	31293.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.464	256.694	256.878	0	775.815	1917.872	2952.736	4006.812	474.406	2485.227	3867.637	4923.127	0	0	0	0	268.912	277.666	201.239	274.555	485.375	1099.647	882.648	1322.119	0	0	0	0	0.251	0.044	
lrv099_catala_exp2_a.mat	"bestioles"	31293.800	32093.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137.781	199.878	200.676	0	584.244	1874.014	3043.549	4181.315	897.796	2813.253	4311.712	4862.235	0	0	0	0	256.563	534.108	371.068	345.951	678.917	1075.543	842.015	643.844	0	0	0	0	0.179	0.024	
lrv099_catala_exp2_a.mat	"extermina"	32239.933	32813.800	19.567	3.735	-8.518	-16.917	-15.551	-7.040	-14.483	15.832	12.253	36.484	35.117	26.607	5.965	1.854	28.309	1.894	40.368	47.780	50.916	51.571	0.094	20.390	7.521	5.785	7.901	-2.687	-3.983	-5.889	-16.337	12.869	1.737	12.489	23.077	24.373	11.673	11.109	200.647	141.778	195.574	209.718	0	606.717	1840.555	2965.903	4024.138	695.270	2435.266	3806.145	4890.431	0	0	0	0	273.423	379.382	316.777	446.360	545.665	1185.590	947.062	559.820	0	0	0	0	0.181	0.043	
lrv099_catala_exp2_a.mat	"complaguda"	32813.800	33503.800	15.914	1.643	4.046	-10.747	-11.300	-6.620	-2.332	14.272	-2.404	26.662	27.214	22.535	6.378	13.670	23.281	0.713	27.190	33.810	39.594	42.494	0.085	17.996	10.882	0.936	9.859	-3.333	-16.195	-14.406	-16.002	7.113	9.947	8.136	21.328	34.191	15.342	1.864	192.761	172.027	182.665	180.139	0	428.353	1246.541	2939.559	4047.713	632.258	2444.758	4179.360	4933.631	0	0	0	0	231.688	419.472	453.267	559.801	445.212	1215.890	1056.972	573.256	0	0	0	0	0.181	0.043	
lrv099_catala_exp2_a.mat	"confirmin"	35509.800	36079.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.765	246.252	234.219	0	378.151	1630.295	2802.328	4031.300	667.374	2644.394	4052.747	4544.416	0	0	0	0	107.882	368.489	445.904	402.562	398.763	873.575	838.089	710.526	0	0	0	0	0.226	0.040	
lrv099_catala_exp2_a.mat	"la"	36079.800	36159.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.838	279.673	272.462	0	340.417	2161.321	3096.148	4294.252	566.509	2570.981	3798.493	4787.992	0	0	0	0	369.076	510.787	139.310	361.388	249.814	1329.992	545.481	529.103	0	0	0	0	0.272	0.024	
lrv099_catala_exp2_a.mat	"cita"	36159.800	36439.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.491	252.563	249.962	0	387.485	2054.778	3065.517	4345.764	716.753	2787.023	4082.057	4822.162	0	0	0	0	215.776	241.099	186.912	338.620	518.154	1162.942	929.304	478.805	0	0	0	0	0.235	0.020	
lrv099_catala_exp2_a.mat	"per"	36439.800	36629.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.996	258.228	257.074	0	781.194	1655.277	2982.238	3994.003	708.359	1893.956	3508.786	4640.721	0	0	0	0	262.090	368.755	279.598	435.745	385.021	1329.088	762.093	669.766	0	0	0	0	0.225	0.022	
lrv099_catala_exp2_a.mat	"demà"	36629.800	36969.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.475	183.536	181.290	0	833.694	1512.648	2879.343	4182.542	784.920	1980.048	3892.141	4520.742	0	0	0	0	345.518	441.545	382.073	391.631	449.354	905.788	748.768	953.998	0	0	0	0	0.179	0.043	
lrv099_catala_exp2_a.mat	"les"	37169.800	37709.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.709	275.326	272.726	0	665.754	1550.366	2959.564	4079.731	839.410	2746.054	4119.047	4989.986	0	0	0	0	415.897	581.435	477.593	559.723	666.409	1434.403	1136.465	920.086	0	0	0	0	0.109	0.024	
lrv099_catala_exp2_a.mat	"encamina"	37709.800	38233.912	12.644	14.958	22.740	11.470	4.883	9.115	5.013	-2.313	-7.782	1.174	7.762	3.530	17.727	24.308	26.827	1.939	35.878	44.944	48.984	49.580	0.003	20.840	8.537	3.117	20.555	-4.389	-5.351	-11.644	-19.294	12.303	5.420	0.285	25.229	26.191	14.761	6.563	203.507	192.340	203.961	204.950	0	511.818	1999.274	2982.477	4073.815	497.219	2228.535	3794.578	4831.198	0	0	0	0	228.722	360.418	441.885	417.801	399.060	984.421	858.965	855.847	0	0	0	0	0.204	0.060	
lrv099_catala_exp2_a.mat	"tímida"	38233.912	38769.800	10.534	12.155	19.669	9.092	1.530	12.335	7.795	-1.621	-7.514	1.442	9.004	-1.801	11.874	28.756	23.629	0.661	18.174	27.836	34.161	37.836	0.061	18.225	6.480	1.019	18.019	-4.328	-9.996	-13.611	-20.961	11.745	5.461	0.206	22.554	28.221	14.630	8.488	187.875	170.943	177.474	175.353	0	234.170	1971.831	2944.567	3979.124	571.035	2390.608	3853.925	4973.757	0	0	0	0	152.971	351.504	332.360	427.602	495.503	1002.529	905.739	452.164	0	0	0	0	0.173	0.043	
lrv099_catala_exp2_a.mat	"el"	40797.800	40927.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.115	154.827	211.386	0	725.076	1696.381	3024.448	4282.718	909.425	2072.428	3672.314	4627.430	0	0	0	0	281.205	332.208	249.281	344.741	809.092	1895.715	704.657	377.506	0	0	0	0	0.160	0.042	
lrv099_catala_exp2_a.mat	"president"	40927.800	41297.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.180	217.048	219.649	0	526.525	1896.225	3119.571	4384.586	507.021	2288.562	3731.842	4780.097	0	0	0	0	152.213	260.944	181.081	375.926	250.105	933.674	796.091	638.047	0	0	0	0	0.213	0.060	
lrv099_catala_exp2_a.mat	"de"	41297.800	41387.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275.880	270.732	275.176	0	385.348	1862.953	3164.373	4446.097	512.637	1855.931	3501.563	4542.211	0	0	0	0	116.616	560.798	224.220	161.595	190.934	2148.654	567.022	212.100	0	0	0	0	0.264	0.037	
lrv099_catala_exp2_a.mat	"l'estat"	41387.800	41747.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.529	255.766	253.089	0	717.164	1796.658	3174.731	4377.341	716.379	2315.782	3798.390	4822.630	0	0	0	0	175.318	287.822	198.766	327.709	330.841	1489.535	544.466	472.768	0	0	0	0	0.235	0.021	
lrv099_catala_exp2_a.mat	"està"	41747.800	42007.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.269	255.320	252.966	0	430.113	1796.240	3189.446	4352.398	925.443	2609.177	4075.628	4726.451	0	0	0	0	182.065	446.589	272.618	325.324	886.146	1470.834	766.253	482.168	0	0	0	0	0.192	0.022	
lrv099_catala_exp2_a.mat	"malalt"	42007.800	42457.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.172	197.909	196.327	0	749.363	1557.549	3015.979	4268.262	769.488	2253.395	3715.968	4761.486	0	0	0	0	277.072	359.240	216.206	364.211	417.226	1628.502	1137.631	415.561	0	0	0	0	0.195	0.048	
lrv099_catala_exp2_a.mat	"va"	42787.800	42950.560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.189	212.283	198.680	0	449.168	1533.465	2798.147	3872.808	772.404	2429.112	4147.928	4657.048	0	0	0	0	183.236	444.674	405.672	366.352	522.079	1628.290	716.090	542.199	0	0	0	0	0.177	0.040	
lrv099_catala_exp2_a.mat	"disseminar"	42950.560	43414.045	20.109	5.983	-13.601	-19.369	-19.359	-8.721	-15.607	14.126	19.584	39.478	39.468	28.830	2.007	2.221	25.465	2.245	31.920	39.429	43.777	44.545	0.001	20.822	9.146	6.724	6.879	-3.739	-5.186	-11.540	-17.828	11.676	2.422	13.943	24.561	26.009	18.264	5.828	210.339	186.010	219.775	221.241	0	638.998	2003.631	3042.780	4154.795	707.755	2750.083	4022.183	4763.998	0	0	0	0	273.666	308.360	181.220	288.451	512.338	1024.889	1009.557	926.018	0	0	0	0	0.218	0.058	
lrv099_catala_exp2_a.mat	"prematura"	43414.045	44037.800	17.008	5.642	-10.602	-18.578	-23.911	-14.884	-10.868	11.366	16.244	35.585	40.919	31.891	0.266	10.759	21.147	0.647	18.427	21.685	29.492	34.660	0.088	17.621	8.303	9.847	8.900	-3.586	-15.295	-12.543	-21.627	9.318	-1.543	8.721	21.207	32.916	22.390	8.507	175.390	149.819	179.490	177.874	0	568.932	1632.684	3057.368	4219.929	655.967	1832.276	3661.504	4873.041	0	0	0	0	244.944	466.766	377.496	544.990	404.277	1105.187	648.825	569.315	0	0	0	0	0.173	0.037	
lrv099_catala_exp2_a.mat	"aquest"	45771.800	46181.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.055	249.065	249.808	0	581.199	2056.791	3053.629	4359.279	730.805	2381.052	3846.000	4783.066	0	0	0	0	198.318	312.881	429.212	387.354	383.988	803.556	1077.558	584.266	0	0	0	0	0.197	0.019	
lrv099_catala_exp2_a.mat	"no"	46181.800	46321.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.336	249.131	245.105	0	271.570	2023.265	3279.031	4385.142	482.650	2840.649	4320.683	4403.269	0	0	0	0	86.535	641.373	213.796	138.597	386.037	929.619	357.052	700.849	0	0	0	0	0.234	0.078	
lrv099_catala_exp2_a.mat	"és"	46321.800	46431.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.671	237.908	238.415	0	262.959	1868.140	3118.935	4348.181	432.124	2289.024	3751.606	4625.595	0	0	0	0	91.190	134.463	86.564	232.048	498.501	1415.771	541.534	349.448	0	0	0	0	0.243	0.070	
lrv099_catala_exp2_a.mat	"el"	46431.800	46521.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.234	254.922	255.473	0	486.443	1559.928	3125.489	4486.955	627.745	1899.958	3626.815	4552.172	0	0	0	0	226.670	95.202	76.829	135.360	731.435	920.744	367.330	84.086	0	0	0	0	0.264	0.033	
lrv099_catala_exp2_a.mat	"meu"	46521.800	46681.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.040	235.783	235.477	0	252.432	1707.159	3017.139	4350.722	456.710	2118.911	3702.065	4459.935	0	0	0	0	68.162	344.501	199.867	252.192	381.528	1404.800	510.651	227.879	0	0	0	0	0.236	0.096	
lrv099_catala_exp2_a.mat	"número"	46681.800	46981.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.461	238.198	239.591	0	267.753	1652.664	3206.006	4446.376	395.662	1878.963	3643.871	4637.654	0	0	0	0	132.119	558.395	334.655	512.097	341.907	1163.575	479.317	749.834	0	0	0	0	0.239	0.076	
lrv099_catala_exp2_a.mat	"de"	46981.800	47101.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.480	245.186	241.721	0	543.094	1569.742	3120.395	4448.867	645.386	2386.225	3895.037	4568.050	0	0	0	0	304.877	222.961	75.036	122.562	224.603	1299.205	263.470	98.937	0	0	0	0	0.240	0.037	
lrv099_catala_exp2_a.mat	"telèfon"	47101.800	47811.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.356	185.650	186.667	0	448.470	1574.503	3021.296	4309.489	768.135	2433.662	3879.714	4828.379	0	0	0	0	210.682	406.156	354.830	504.617	657.660	1550.293	911.611	489.193	0	0	0	0	0.180	0.030	
lrv099_catala_exp2_a.mat	"la"	48311.800	48462.134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.384	206.830	214.146	0	528.962	1618.769	2943.206	4344.648	787.739	2128.041	3738.322	4660.840	0	0	0	0	178.577	317.573	351.127	379.682	412.006	1881.540	777.072	314.682	0	0	0	0	0.172	0.030	
lrv099_catala_exp2_a.mat	"descamina"	48462.134	48961.800	17.339	4.958	-14.807	-20.244	-18.929	-11.958	-20.406	12.381	19.765	37.582	36.268	29.297	5.599	-1.087	25.865	1.264	32.267	39.724	43.948	45.433	0.042	18.097	8.385	2.713	4.851	-5.952	-8.404	-12.931	-19.319	9.712	5.672	13.246	24.049	26.500	15.644	6.396	196.445	149.408	199.047	201.609	0	637.161	1825.719	3026.793	4162.417	771.422	2671.883	4045.119	4890.453	0	0	0	0	357.337	343.768	308.366	359.201	530.096	1373.618	660.409	942.442	0	0	0	0	0.184	0.044	
lrv099_catala_exp2_a.mat	"complagut"	48961.800	49671.800	9.702	2.506	-3.254	-13.858	-20.938	-16.707	-14.014	7.195	5.761	23.559	30.640	26.408	10.760	10.289	20.958	0.264	21.276	28.995	36.019	40.550	0.148	10.776	7.837	4.162	9.710	-8.854	-20.969	-17.432	-24.303	2.939	3.675	1.065	19.630	31.745	21.593	5.149	183.019	138.964	176.723	182.921	0	469.346	1382.135	2998.704	4190.598	644.994	2285.361	4128.941	4915.792	0	0	0	0	172.515	449.683	453.508	548.554	438.831	1126.228	881.190	858.157	0	0	0	0	0.167	0.029	
lrv099_catala_exp2_a.mat	"és"	51375.800	51525.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.837	224.090	189.472	0	461.039	1953.587	3104.202	4219.700	1131.287	3220.069	4243.347	5030.888	0	0	0	0	269.692	379.242	317.738	475.135	818.675	935.551	1027.770	740.414	0	0	0	0	0.166	0.021	
lrv099_catala_exp2_a.mat	"culpa"	51525.800	51835.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.529	254.618	236.026	0	418.766	1231.938	2871.752	3918.246	724.703	2760.303	4037.300	4862.144	0	0	0	0	137.209	375.294	414.951	416.908	444.363	1321.632	1088.523	824.383	0	0	0	0	0.206	0.028	
lrv099_catala_exp2_a.mat	"teva"	51835.800	52185.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.242	176.039	178.517	0	627.735	1724.056	2847.394	4109.723	624.208	2117.971	3681.773	4672.358	0	0	0	0	255.136	345.786	334.113	367.853	279.163	1025.097	848.725	703.484	0	0	0	0	0.171	0.042	
lrv099_catala_exp2_a.mat	"li"	52275.800	52605.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.430	205.870	164.229	0	572.985	2138.134	3020.706	4236.228	823.949	2799.899	4195.024	4541.175	0	0	0	0	411.661	507.287	464.430	409.809	635.621	796.949	1138.170	791.830	0	0	0	0	0.151	0.037	
lrv099_catala_exp2_a.mat	"va"	52605.800	52726.548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.352	201.972	199.875	0	517.526	1606.743	2767.573	4038.699	549.827	2062.798	3675.065	4552.361	0	0	0	0	112.377	478.702	412.798	362.229	137.600	936.387	1199.446	1022.068	0	0	0	0	0.197	0.049	
lrv099_catala_exp2_a.mat	"recriminar"	52726.548	53205.800	15.816	4.734	-10.229	-17.354	-18.558	-11.314	-17.205	11.083	14.963	33.171	34.375	27.130	6.976	2.737	25.395	0.903	30.877	39.663	43.882	44.902	0.062	16.596	8.460	4.033	7.622	-5.994	-7.467	-14.157	-19.942	8.136	4.427	8.974	22.590	24.063	18.189	5.441	190.531	191.376	198.297	201.849	0	606.479	1977.336	2910.505	3935.723	578.426	2246.395	3608.131	4717.113	0	0	0	0	270.422	289.587	347.173	454.309	346.617	644.553	797.192	759.398	0	0	0	0	0.192	0.046	
lrv099_catala_exp2_a.mat	"seriosa"	53205.800	53715.800	15.757	6.037	-10.161	-22.266	-29.991	-12.382	-21.318	9.720	16.199	38.023	45.748	28.138	11.156	-0.402	22.207	0.540	33.811	39.133	43.661	44.026	0.146	16.312	8.415	5.292	5.357	-10.120	-11.096	-19.256	-20.915	7.896	3.123	10.954	26.432	27.408	24.549	2.668	190.359	146.678	173.041	174.854	0	571.282	1802.860	2931.545	4015.228	584.692	2406.799	3796.236	4900.283	0	0	0	0	169.384	304.509	240.522	338.352	323.107	990.002	742.974	459.792	0	0	0	0	0.172	0.035	
lrv099_catala_exp2_a.mat	"retrat"	55473.800	55933.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.472	226.816	221.350	0	540.069	1821.595	3041.294	4173.731	679.679	2223.436	3548.826	4868.785	0	0	0	0	167.062	348.879	213.759	524.046	365.110	1215.819	820.467	692.050	0	0	0	0	0.206	0.032	
lrv099_catala_exp2_a.mat	"d'un"	55933.800	56073.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.640	258.389	257.829	0	276.967	1705.779	2990.863	3811.094	512.549	2451.409	3919.791	4620.370	0	0	0	0	74.367	425.597	369.227	426.909	426.518	1430.522	895.500	419.253	0	0	0	0	0.255	0.043	
lrv099_catala_exp2_a.mat	"home"	56073.800	56263.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.111	240.292	240.791	0	788.350	1413.034	3103.742	3908.242	554.253	1552.186	3665.429	4516.815	0	0	0	0	334.348	490.367	298.765	380.242	716.278	830.191	445.902	738.850	0	0	0	0	0.246	0.065	
lrv099_catala_exp2_a.mat	"trist"	56263.800	56783.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.344	196.726	181.498	0	493.443	1967.236	3053.418	4228.094	894.071	2796.301	4097.675	5194.867	0	0	0	0	255.020	389.252	383.710	448.000	798.786	822.732	841.568	661.171	0	0	0	0	0.163	0.025	
lrv099_catala_exp2_a.mat	"va"	57273.800	57457.779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.624	173.580	218.069	0	762.749	1729.797	2988.749	4161.880	764.576	2551.469	4157.828	5088.670	0	0	0	0	368.770	627.611	488.032	492.956	585.813	1475.188	961.943	1440.589	0	0	0	0	0.184	0.030	
lrv099_catala_exp2_a.mat	"denominar"	57457.779	57913.800	16.628	6.214	-12.090	-18.691	-17.710	-13.310	-16.623	10.414	18.304	35.319	34.338	29.937	4.533	4.001	25.003	1.274	27.016	37.573	42.567	43.933	0.000	17.373	9.577	4.085	6.247	-5.305	-8.086	-12.059	-20.624	7.796	5.492	11.126	22.678	25.459	16.143	9.102	191.397	199.203	199.913	199.901	0	725.588	1840.339	3016.935	4216.651	519.953	2086.129	3657.911	4747.422	0	0	0	0	359.847	426.230	279.351	396.212	449.708	1247.321	712.333	937.575	0	0	0	0	0.199	0.070	
lrv099_catala_exp2_a.mat	"concret"	57913.800	58543.800	10.403	3.236	-10.653	-19.495	-22.475	-22.394	-16.709	7.167	13.890	29.898	32.878	32.797	6.055	13.384	19.838	0.241	10.017	19.239	27.297	32.724	0.073	11.106	6.388	2.227	5.763	-6.520	-21.264	-21.019	-30.093	4.718	4.161	5.343	17.626	32.370	23.246	8.236	133.398	94.696	167.550	165.721	0	436.836	1530.777	3019.050	4251.721	715.481	2489.194	4007.929	4954.974	0	0	0	0	191.863	319.650	469.246	529.156	408.158	960.578	881.625	1022.345	0	0	0	0	0.144	0.028	
lrv099_catala_exp2_a.mat	"acabo"	60341.800	60691.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.065	220.868	234.198	0	636.909	1562.564	2804.255	4273.508	756.214	2039.262	4254.008	5076.723	0	0	0	0	236.904	380.854	492.457	350.776	338.289	687.786	786.475	839.403	0	0	0	0	0.197	0.028	
lrv099_catala_exp2_a.mat	"de"	60691.800	60801.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.014	266.521	264.754	0	482.902	1627.250	3139.654	4474.302	659.046	2091.924	3783.159	4829.369	0	0	0	0	193.562	184.850	93.753	287.137	373.770	1485.016	361.512	313.539	0	0	0	0	0.261	0.031	
lrv099_catala_exp2_a.mat	"comprar"	60801.800	61101.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.859	245.527	239.547	0	359.244	1189.335	2902.507	4394.683	544.127	2201.720	4113.829	4849.862	0	0	0	0	158.881	271.721	481.849	352.749	312.627	1262.388	822.337	760.519	0	0	0	0	0.226	0.043	
lrv099_catala_exp2_a.mat	"aquest"	61101.800	61351.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.126	245.666	237.231	0	530.408	2067.663	3055.786	4454.380	574.767	2445.259	3802.621	4838.960	0	0	0	0	152.663	313.583	270.973	408.985	222.011	1070.310	1531.246	644.206	0	0	0	0	0.223	0.023	
lrv099_catala_exp2_a.mat	"llum"	61351.800	61711.800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185.292	186.539	185.863	0	238.111	2131.060	3058.537	4152.875	608.261	2552.192	4281.084	4811.078	0	0	0	0	104.090	692.779	455.271	519.237	651.831	942.773	676.670	1312.535	0	0	0	0	0.186	0.057	
