SubjID,partID,list,block,trial,file1,filedur,loadtime,status,response,rt
16372c224d1af6,0,1,1,105,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s2,450,280,OK,pondis,117
16372c224d1af6,0,1,1,106,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur6,447,370,early_response,pondís,364
16372c224d1af6,0,1,1,107,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s2,441,370,OK,pondis,339
16373e057927e0,0,1,1,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur4,482,20,OK,pondis,1313
16373e057927e0,0,1,1,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur6,474,15,OK,pondis,591
16373e057927e0,0,1,1,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur4,448,20,OK,pondis,692
16373e057927e0,0,1,1,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s1,441,20,OK,pondis,925
16373e057927e0,0,1,1,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s5,441,20,OK,pondis,964
16373e057927e0,0,1,1,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur3,483,20,OK,pondis,795
16373e057927e0,0,1,1,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s5,450,20,OK,pondis,715
16373e057927e0,0,1,1,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s3,450,20,OK,pondis,893
16373e057927e0,0,1,1,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s2,450,20,OK,pondis,988
16373e057927e0,0,1,1,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s1,441,20,OK,pondis,996
16373e057927e0,0,1,1,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur3,448,25,OK,pondis,806
16373e057927e0,0,1,1,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur5,448,20,OK,pondis,914
16373e057927e0,0,1,1,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s6,441,20,OK,pondis,839
16373e057927e0,0,1,1,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur6,447,25,OK,pondis,538
16373e057927e0,0,1,1,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur5,474,15,OK,pondis,626
16373e0bb740d5,0,1,1,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur6,447,150,OK,pondis,1307
16373e0bb740d5,0,1,1,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s2,451,20,OK,pondis,645
16373e0bb740d5,0,1,1,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur1,484,25,OK,pondis,689
16373e0bb740d5,0,1,1,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur3,483,15,OK,pondis,604
16373e0bb740d5,0,1,1,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur3,483,15,OK,pondis,598
16373e0bb740d5,0,1,1,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur6,480,15,OK,pondis,770
16373e0bb740d5,0,1,1,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s3,441,25,OK,pondis,701
16373e0bb740d5,0,1,1,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur1,484,15,OK,pondis,842
16373e0bb740d5,0,1,1,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s2,441,15,OK,pondis,747
16373e0bb740d5,0,1,1,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s1,450,20,OK,pondis,660
16373e0bb740d5,0,1,1,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur3,448,20,OK,pondis,587
16373e0bb740d5,0,1,1,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur2,449,15,OK,pondis,646
16373e0bb740d5,0,1,1,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s4,441,15,OK,pondis,829
16373e0bb740d5,0,1,1,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur5,447,20,OK,pondis,576
16373e0bb740d5,0,1,1,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur6,474,20,OK,pondis,478
16373e0bb740d5,0,1,1,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s6,450,15,OK,pondis,558
16373e0bb740d5,0,1,1,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s5,441,20,OK,pondis,583
16373e0bb740d5,0,1,1,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur2,483,25,OK,pondis,598
16373e0bb740d5,0,1,1,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur3,482,20,OK,pondis,583
16373e0bb740d5,0,1,1,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur1,484,20,OK,pondis,562
16373e0bb740d5,0,1,1,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur5,474,20,OK,pondis,590
16373e0bb740d5,0,1,1,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur4,475,20,OK,pondis,495
16373e0bb740d5,0,1,1,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur3,448,20,OK,pondis,626
16373e0bb740d5,0,1,1,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur2,448,20,OK,pondis,842
16373e0bb740d5,0,1,1,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur1,449,15,OK,pondis,566
16373e0bb740d5,0,1,1,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur1,449,15,OK,pondis,710
16373e0bb740d5,0,1,1,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s3,441,20,OK,pondis,621
16373e0bb740d5,0,1,1,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur6,447,20,OK,pondis,647
16373e0bb740d5,0,1,1,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s3,441,25,OK,pondis,791
16373e0bb740d5,0,1,1,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur5,447,15,OK,pondis,619
16373e0bb740d5,0,1,1,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur5,474,20,OK,pondis,959
16373e0bb740d5,0,1,1,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur6,474,20,OK,pondis,521
16373e0bb740d5,0,1,1,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur4,448,25,OK,pondis,1082
16373e0bb740d5,0,1,1,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s6,441,20,OK,pondis,463
16373e0bb740d5,0,1,1,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur4,482,20,OK,pondis,551
16373e0bb740d5,0,1,1,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s4,450,20,OK,pondis,457
16373e0bb740d5,0,1,1,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur1,449,20,OK,pondis,471
16373e0bb740d5,0,1,1,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur6,480,25,OK,pondis,651
16373e0bb740d5,0,1,1,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur5,475,25,OK,pondis,673
16373e0bb740d5,0,1,1,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s3,451,20,OK,pondis,696
16373e0bb740d5,0,1,1,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s4,441,25,OK,pondis,628
16373e0bb740d5,0,1,1,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s2,441,25,OK,pondis,701
16373e0bb740d5,0,1,1,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur5,448,20,OK,pondis,639
16373e0bb740d5,0,1,1,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s2,441,25,OK,pondis,728
16373e0bb740d5,0,1,1,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur6,447,20,OK,pondis,552
16373e0bb740d5,0,1,1,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s2,441,15,OK,pondis,684
16373e0bb740d5,0,1,1,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur1,484,15,OK,pondis,577
16373e0bb740d5,0,1,1,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s2,450,20,OK,pondis,615
16373e0bb740d5,0,1,1,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur3,448,20,OK,pondis,599
16373e0bb740d5,0,1,1,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur6,474,25,OK,pondis,760
16373e0bb740d5,0,1,1,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur4,448,15,OK,pondis,664
16373e0bb740d5,0,1,1,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur1,449,20,OK,pondis,843
16373e0bb740d5,0,1,1,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s4,441,20,OK,pondis,592
16373e0bb740d5,0,1,1,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur3,448,15,OK,pondis,726
16373e0bb740d5,0,1,1,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s1,451,20,OK,pondis,569
16373e0bb740d5,0,1,1,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s3,441,20,OK,pondis,714
16373e0bb740d5,0,1,1,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur5,474,20,OK,pondis,823
16373e0bb740d5,0,1,1,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s5,441,15,OK,pondis,656
16373e0bb740d5,0,1,1,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s1,441,20,OK,pondis,467
16373e0bb740d5,0,1,1,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur6,477,20,OK,pondis,600
16373e0bb740d5,0,1,1,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur3,448,20,OK,pondis,588
16373e0bb740d5,0,1,1,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur2,484,25,OK,pondis,700
16373e0bb740d5,0,1,1,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s5,450,15,OK,pondis,585
16373e0bb740d5,0,1,1,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur6,447,20,OK,pondis,791
16373e0bb740d5,0,1,1,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur3,448,15,OK,pondis,644
16373e0bb740d5,0,1,1,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur5,475,20,OK,pondis,625
16373e0bb740d5,0,1,1,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s4,441,20,OK,pondis,472
16373e0bb740d5,0,1,1,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur1,484,20,OK,pondis,729
16373e0bb740d5,0,1,1,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur4,475,15,OK,pondis,1256
16373e0bb740d5,0,1,1,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur2,449,15,OK,pondis,607
16373e0bb740d5,0,1,1,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur3,482,20,OK,pondis,592
16373e0bb740d5,0,1,1,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur2,483,15,OK,pondis,757
16373e0bb740d5,0,1,1,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur6,447,25,OK,pondis,656
16373e0bb740d5,0,1,1,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur1,448,20,OK,pondis,660
16373e0bb740d5,0,1,1,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur4,447,20,OK,pondis,684
16373e0bb740d5,0,1,1,75,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s6,441,20,OK,pondis,688
16373e0bb740d5,0,1,1,76,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur4,448,20,OK,pondis,643
16373e0bb740d5,0,1,1,77,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur3,476,25,OK,pondis,791
16373e0bb740d5,0,1,1,78,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur2,483,20,OK,pondis,725
16373e0bb740d5,0,1,1,79,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur1,449,25,OK,pondis,744
16373e0bb740d5,0,1,1,80,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur2,448,15,OK,pondis,685
16373e0bb740d5,0,1,1,81,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur6,447,20,OK,pondis,659
16373e0bb740d5,0,1,1,82,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur5,474,20,OK,pondis,919
16373e0bb740d5,0,1,1,83,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s6,451,25,OK,pondis,711
16373e0bb740d5,0,1,1,84,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur5,448,15,OK,pondis,811
16373e0bb740d5,0,1,1,85,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s5,451,15,OK,pondis,689
16373e0bb740d5,0,1,1,86,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur1,477,20,OK,pondis,658
16373e0bb740d5,0,1,1,87,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur4,482,20,OK,pondis,759
16373e0bb740d5,0,1,1,88,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s1,441,15,OK,pondis,711
16373e0bb740d5,0,1,1,89,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s4,451,20,OK,pondis,764
16373e0bb740d5,0,1,1,90,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur4,482,20,OK,pondis,722
16373e0bb740d5,0,1,1,91,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s6,441,20,OK,pondis,663
16373e0bb740d5,0,1,1,92,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur2,476,20,OK,pondis,784
16373e0bb740d5,0,1,1,93,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur4,448,15,OK,pondis,860
16373e0bb740d5,0,1,1,94,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur3,475,20,OK,pondis,818
16373e0bb740d5,0,1,1,95,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s5,441,30,OK,pondis,718
16373e0bb740d5,0,1,1,96,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur2,483,15,OK,pondis,488
16373e0bb740d5,0,1,1,97,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur5,447,20,OK,pondis,780
16373e0bb740d5,0,1,1,98,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s1,441,20,OK,pondis,656
16373e0bb740d5,0,1,1,99,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s5,441,20,OK,pondis,806
16373e0bb740d5,0,1,1,100,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur2,448,20,OK,pondis,893
16373e0bb740d5,0,1,1,101,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur5,447,15,OK,pondis,971
16373e0bb740d5,0,1,1,102,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur4,448,20,OK,pondis,665
16373e0bb740d5,0,1,1,103,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s3,450,15,OK,pondis,708
16373e0bb740d5,0,1,1,105,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s1,441,20,OK,pondis,463
16373e0bb740d5,0,1,1,106,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s6,441,20,OK,pondis,640
16373e0bb740d5,0,1,1,107,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur4,482,20,OK,pondis,563
16373e0bb740d5,0,1,2,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s1,441,10,OK,pondis,842
16373e0bb740d5,0,1,2,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur6,447,20,OK,pondis,679
16373e0bb740d5,0,1,2,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s1,441,15,OK,pondis,1062
16373e0bb740d5,0,1,2,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur4,448,15,OK,pondis,787
16373e0bb740d5,0,1,2,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s4,450,20,OK,pondis,678
16373e0bb740d5,0,1,2,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur3,483,15,OK,pondis,763
16373e0bb740d5,0,1,2,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_s1,450,20,OK,pondis,590
16373e0bb740d5,0,1,2,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur6,447,20,OK,pondis,568
16373e0bb740d5,0,1,2,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur3,482,20,OK,pondis,537
16373e0bb740d5,0,1,2,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur3,475,20,OK,pondis,731
16373e0bb740d5,0,1,2,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s5,441,20,OK,pondis,788
16373e0bb740d5,0,1,2,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur5,447,25,OK,pondis,693
16373e0bb740d5,0,1,2,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s6,441,15,OK,pondis,792
16373e0bb740d5,0,1,2,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur6,474,15,OK,pondis,698
16373e0bb740d5,0,1,2,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s3,441,15,OK,pondis,630
16373e0bb740d5,0,1,2,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur4,475,20,OK,pondis,609
16373e0bb740d5,0,1,2,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s5,441,20,OK,pondis,630
16373e0bb740d5,0,1,2,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s4,441,20,OK,pondis,702
16373e0bb740d5,0,1,2,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur1,449,25,OK,pondis,624
16373e0bb740d5,0,1,2,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur3,448,15,OK,pondis,784
16373e0bb740d5,0,1,2,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_s4,441,15,OK,pondis,711
16373e0bb740d5,0,1,2,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_dur1,484,20,OK,pondis,722
16373e0bb740d5,0,1,2,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur3,448,20,OK,pondis,749
16373e0bb740d5,0,1,2,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur1,449,20,OK,pondis,675
16373e0bb740d5,0,1,2,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_s6,441,15,OK,pondis,765
16373e0bb740d5,0,1,2,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st5_dur5,448,15,OK,pondis,634
16373e0bb740d5,0,1,2,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur5,448,25,OK,pondis,684
16373e0bb740d5,0,1,2,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur2,483,20,OK,pondis,727
16373e0bb740d5,0,1,2,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur5,475,15,OK,pondis,764
16373e0bb740d5,0,1,2,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur6,477,25,OK,pondis,834
16373e0bb740d5,0,1,2,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur1,484,20,OK,pondis,675
16373e0bb740d5,0,1,2,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s6,441,15,OK,pondis,796
16373e0bb740d5,0,1,2,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st2_dur6,447,20,OK,pondis,786
16373e0bb740d5,0,1,2,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_s3,441,20,OK,pondis,713
16373e0bb740d5,0,1,2,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f4_dur3,483,15,OK,pondis,722
16373e0bb740d5,0,1,2,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur6,480,15,OK,pondis,766
16373e0bb740d5,0,1,2,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st4_dur5,447,20,OK,pondis,638
16373e0bb740d5,0,1,2,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur1,484,25,OK,pondis,936
16373e0bb740d5,0,1,2,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f5_dur5,474,20,OK,pondis,855
16373e0bb740d5,0,1,2,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur2,483,10,OK,pondis,875
16373e0bb740d5,0,1,2,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st3_dur2,448,15,OK,pondis,878
16373e0bb740d5,0,1,2,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur4,447,20,OK,pondis,783
16373e0bb740d5,0,1,2,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_s5,451,20,OK,pondis,887
16373e0bb740d5,0,1,2,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f1_dur3,482,20,OK,pondis,765
16373e0bb740d5,0,1,2,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st1_dur3,448,15,OK,pondis,619
16373e0bb740d5,0,1,2,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur6,447,25,OK,pondis,665
16373e0bb740d5,0,1,2,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f6_dur5,475,15,OK,pondis,733
16373e0bb740d5,0,1,2,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f3_dur5,474,25,OK,pondis,739
16373e0bb740d5,0,1,2,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/f2_s2,441,25,OK,pondis,704
16373e0bb740d5,0,1,2,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/cat_perception_stimuli/st6_dur4,448,20,OK,pondis,797
