Q1#1_1,Q1#1_2,Q1#1_3,Q10#1_1,Q10#1_2,Q10#1_3,Q10#1_4,Q11#1_1,Q11#1_2,Q11#1_3,Q11#1_4,Q12_1,Q12_2,Q12_3,Q13_1,Q13_2,Q13_3,Q14_1,Q14_2,Q14_3,Q15_1,Q15_2,Q15_3,Q16_1,Q16_2,Q16_3,Q16_5_1,Q16_5_2,Q16_5_3,Q17_1,Q17_2,Q17_3,Q18_1,Q18_2,Q18_3,Q2#1_1,Q2#1_2,Q2#1_3,Q3#1_1,Q3#1_2,Q3#1_3,Q4#1_1,Q4#1_2,Q4#1_3,Q5#1_1,Q5#1_2,Q5#1_3,Q6#1_1,Q6#1_2,Q6#1_3,Q7#1_1,Q7#1_2,Q7#1_3,Q7#1_4,Q8#1_1,Q8#1_2,Q8#1_3,Q8#1_4,Q9#1_1,Q9#1_2,Q9#1_3,Q9#1_4
-0.029220009180928284,0.9263167998216887,-0.8382063038733161,-0.16867079902207635,-0.6173154776461132,0.20459830184114192,2.037378328019654,-0.8047217485013147,-0.8996794426451404,1.2067851349158976,1.4784978142479686,0.688247201611685,-0.4347754389875478,0.6470055849670824,0.4787308094807294,-0.9245404583872726,0.4302763440196705,0.5039032598602693,-1.1403534338054504,0.5547001962252296,0.7071067811865472,-0.21866828883743833,0.6470055849670823,0.8110837192396169,-0.5749889084999461,0.7158599835262723,0.19906827984171388,-2.691946385511003,0.38190200642343364,0.43187481655514465,-3.0179965621414273,0.44925645468434133,0.6616224580077802,-2.130002993349505,0.7159201882948836,-0.32678749530785284,0.8310603757679027,-0.9608299912654729,0.7941351719496876,-0.731593791940546,0.287285510163089,-1.188983514155008,-1.0736396521908964,0.9340659340659341,-0.9480314833082905,-0.8917629160070552,0.9808181153329828,-0.7392135425161495,-0.7342035351450525,-0.4702278484035408,-0.8084370744905007,-0.9307591879416726,1.1691129894699555,0.5388159060803248,-0.6615814157039656,-0.7385093145837633,1.2007221045583727,-0.1811264872243719,-0.505641397029869,-0.7458152383799166,-0.654802831928147,2.5933266424307213
0.9447802968500161,1.0294701182873556,-0.8382063038733161,-0.6125413227643827,-0.9388339555867972,1.2275898110468522,0.45801528304317807,-0.4215209158816411,-0.8996794426451404,0.943294930785789,1.4784978142479686,-0.458831467741124,-1.0935261041201958,0.6470055849670824,-0.9293009831096517,-1.7355408604813716,0.4302763440196705,-0.8958280175293665,-0.2207135678333131,0.5547001962252296,-1.0606601717798212,-0.8260802022747664,0.6470055849670823,0.2630541792128489,0.06388765649999377,0.7158599835262723,-0.3538991641630471,-0.3511234415883915,0.9978729845257458,0.43187481655514465,0.45096500353837377,0.44925645468434133,0.07088812050083365,-0.08192319205190411,0.7159201882948836,1.1796796816432416,1.0357550496023615,-0.9608299912654729,0.6365686695787178,-0.46652357746933365,1.0239150234017786,-1.3069382278608621,-1.1859450551397348,0.9340659340659341,-0.9480314833082905,-0.8917629160070552,0.9808181153329828,0.2508045947822649,-0.7342035351450525,0.6980400979406601,-0.8084370744905007,-0.9307591879416726,1.1691129894699555,0.5388159060803248,-0.6615814157039656,-0.7385093145837633,0.9800011294557307,0.82513177513325,1.828088127723373,-0.35328090239048676,-0.9471255247532127,-0.38750857875401584
1.2694470655269976,1.0294701182873556,-0.8382063038733161,0.27519972472022997,-0.6173154776461132,0.5455954715763787,-0.3316662394450599,-0.038320083261967404,-0.8996794426451404,0.943294930785789,-0.32454830068857843,0.688247201611685,0.22397522614510024,0.6470055849670824,0.4787308094807294,-0.1135400562931736,0.4302763440196705,0.5039032598602693,0.6989262981388241,0.5547001962252296,0.7071067811865472,0.3887436245998898,0.6470055849670823,0.8110837192396169,0.7027642214999337,-0.02982749931359471,1.305003167851236,0.8192880303729142,0.9978729845257458,0.43187481655514465,0.45096500353837377,0.44925645468434133,-0.5198462170061129,-0.7646164591511044,-0.3216453019875565,1.1796796816432416,0.9334077126851321,-0.9608299912654729,1.4244011814335669,-0.2014533629981213,1.0239150234017786,-1.188983514155008,-1.1859450551397348,0.9340659340659341,-0.840055232362016,-0.8917629160070552,0.9808181153329828,-0.9042165653992185,-0.7342035351450525,1.8663080442848612,0.12080094216524713,-0.9307591879416726,0.8388550828400245,-0.3592106040535499,-0.6615814157039656,-0.7385093145837633,1.2007221045583727,-0.1811264872243719,2.605997969307787,-0.7458152383799166,-1.2394482175782784,-0.38750857875401584
1.2694470655269976,0.8231634813560218,-0.8382063038733161,-1.056411846506689,-0.6173154776461132,1.2275898110468522,0.45801528304317807,-0.8047217485013147,-0.8996794426451404,1.4702753390460062,-0.32454830068857843,-2.7529888064467416,-0.4347754389875478,0.6470055849670824,-3.7453645682904138,-0.9245404583872726,0.4302763440196705,-2.295559294919002,-0.2207135678333131,0.5547001962252296,-1.9445436482630054,-0.21866828883743833,0.6470055849670823,-0.8330049008406871,0.06388765649999377,0.7158599835262723,-0.3538991641630471,-0.3511234415883915,0.38190200642343364,-1.8019604414887067,-1.2835157793015268,0.44925645468434133,-0.5198462170061129,0.6007700750472963,0.7159201882948836,0.9479155005738424,0.9334077126851321,-0.30986116249482726,-1.0966628565019498,-0.731593791940546,1.0239150234017786,-1.188983514155008,-1.0736396521908964,0.9340659340659341,-0.840055232362016,-0.7885496155432756,0.9808181153329828,-0.40920749675001133,-0.5861786288658081,1.8663080442848612,-0.8084370744905007,-0.20924043759929076,0.8388550828400245,-0.3592106040535499,-0.6615814157039656,-0.7385093145837633,1.2007221045583727,-0.1811264872243719,-0.894596317822076,-0.35328090239048676,1.0991333250222468,-0.38750857875401584
0.4577801438345439,0.9263167998216887,-0.8382063038733161,-0.6125413227643827,-0.9388339555867972,1.568586980782089,-0.3316662394450599,-0.8047217485013147,-0.8996794426451404,1.4702753390460062,-0.32454830068857843,0.688247201611685,-0.4347754389875478,0.6470055849670824,0.4787308094807294,0.6974603458009254,0.4302763440196705,0.5039032598602693,0.6989262981388241,0.5547001962252296,0.7071067811865472,-0.8260802022747664,0.6470055849670823,0.8110837192396169,0.06388765649999377,0.7158599835262723,0.7520357238464749,-0.9363291775690443,0.9978729845257458,0.43187481655514465,-0.41627538788157653,0.44925645468434133,0.6616224580077802,0.6007700750472963,0.7159201882948836,0.8320334100391429,0.9334077126851321,-0.9608299912654729,0.9517016743206574,-0.8641288991761521,1.0239150234017786,-0.5992099456257381,-1.0736396521908964,0.9340659340659341,-0.840055232362016,-0.8917629160070552,0.9808181153329828,0.9108166863145412,-0.5861786288658081,1.8663080442848612,1.9792769754767428,-0.9307591879416726,-1.1426923569395608,1.4368424162141995,-0.6615814157039656,-0.7385093145837633,1.2007221045583727,-0.1811264872243719,-0.505641397029869,-0.7458152383799166,-1.531770910403344,4.083744253023091
-1.0032203152118726,-0.7241362956289815,0.896013635174924,0.27519972472022997,-0.6173154776461132,-0.4773960376293315,2.037378328019654,0.3448807493577063,-0.6286916587158812,-0.37415608986475424,5.084590044121062,0.688247201611685,-0.4347754389875478,-0.46852128566581813,0.4787308094807294,0.6974603458009254,-0.8352423148617139,0.5039032598602693,0.6989262981388241,0.5547001962252296,0.7071067811865472,-0.21866828883743833,-0.4685212856658181,0.8110837192396169,-1.2138654734998862,-0.02982749931359471,1.305003167851236,0.23408229439226133,-0.8500399497811908,0.43187481655514465,-1.2835157793015268,-0.5273880120207486,0.6616224580077802,0.6007700750472963,0.7159201882948836,-1.1379621290507498,0.11462901734729686,0.9920764950464639,1.4244011814335669,-0.9966640064117582,-2.659232542791669,1.0521560462562174,1.0601630038370355,-1.2637362637362637,1.2114935356172005,1.1725030932685354,-1.062552958277398,-0.7392135425161495,-0.5861786288658081,-0.9083283282826161,0.585419950493121,-0.9307591879416726,-0.4821765436796991,2.334868926348074,2.0950078163958907,-0.7385093145837633,-1.0064876464680474,-0.1811264872243719,0.661223365346752,-0.7458152383799166,-1.531770910403344,2.5933266424307213
0.6201135281730346,1.0294701182873556,-0.8382063038733161,-0.16867079902207635,0.6687584341166227,-0.4773960376293315,-0.3316662394450599,-0.038320083261967404,-0.3577038747866221,0.41631452252557166,-0.32454830068857843,0.688247201611685,0.8827258912777483,0.6470055849670824,0.4787308094807294,0.6974603458009254,0.4302763440196705,0.5039032598602693,0.6989262981388241,0.5547001962252296,0.7071067811865472,0.3887436245998898,0.6470055849670823,0.2630541792128489,0.06388765649999377,0.7158599835262723,-0.3538991641630471,-0.9363291775690443,-0.8500399497811908,0.43187481655514465,0.45096500353837377,-0.5273880120207486,-1.1105805545130594,-1.447309726250305,-0.8404280471287765,0.9479155005738424,0.9334077126851321,-0.9608299912654729,-0.15126384227613113,-0.731593791940546,0.287285510163089,-0.8351193730374461,-0.7367234433443808,0.9340659340659341,-0.9480314833082905,-0.8917629160070552,0.9808181153329828,-0.24420447386694227,-0.14210391002807468,-0.616261341696566,0.12080094216524713,1.2337970630854729,-1.1426923569395608,-0.3592106040535499,-0.6615814157039656,-0.7385093145837633,1.2007221045583727,-0.1811264872243719,0.27226844455454496,1.2168564415672325,-1.2394482175782784,0.10929729144344036
1.7564472185424695,1.0294701182873556,-0.8382063038733161,-0.6125413227643827,-0.9388339555867972,-1.159390377099805,5.985785940460843,-0.4215209158816411,-0.8996794426451404,0.6798047266556804,3.2815439291845157,0.688247201611685,-1.7522767692528438,0.6470055849670824,0.4787308094807294,-0.9245404583872726,0.4302763440196705,0.5039032598602693,-2.0599932997775876,0.5547001962252296,-0.176776695296637,-2.0409040291494227,0.6470055849670823,0.2630541792128489,-1.2138654734998862,-1.521202464993329,-0.3538991641630471,-0.9363291775690443,-0.8500399497811908,-0.3127369361261392,-1.2835157793015268,-0.5273880120207486,-0.5198462170061129,-0.7646164591511044,-0.3216453019875565,1.1796796816432416,0.9334077126851321,-0.9608299912654729,-0.7815298517600103,-0.731593791940546,1.0239150234017786,-1.0710288004491542,-1.1859450551397348,0.9340659340659341,-0.6241027304694668,-0.8917629160070552,0.9808181153329828,-0.5742105196330803,-0.7342035351450525,1.8663080442848612,-0.8084370744905007,-0.9307591879416726,-0.81243445030963,5.926974966883573,0.16539535392599142,-0.7385093145837633,-1.0064876464680474,6.862681349278981,-0.894596317822076,-0.7458152383799166,-0.9471255247532127,3.586938382825634
1.4317804498654882,1.0294701182873556,-0.8382063038733161,0.27519972472022997,-0.6173154776461132,0.5455954715763787,-0.3316662394450599,-0.4215209158816411,-0.6286916587158812,0.943294930785789,-0.32454830068857843,-2.7529888064467416,-1.7522767692528438,-0.46852128566581813,-3.7453645682904138,-3.3575416646695695,0.4302763440196705,-3.6952905723086378,-2.0599932997775876,0.5547001962252296,-2.82842712474619,-2.0409040291494227,0.6470055849670823,-1.3810344408674553,-1.2138654734998862,-0.02982749931359471,-0.9068666081678081,-0.9363291775690443,-0.23406897167887858,-1.057348688807423,-0.41627538788157653,0.44925645468434133,-0.5198462170061129,-0.08192319205190411,-0.8404280471287765,1.1796796816432416,0.9334077126851321,-0.9608299912654729,-1.4117958612438894,-0.9966640064117582,0.6556002667824339,-0.8351193730374461,-0.9613342492420578,0.9340659340659341,-0.840055232362016,-0.8917629160070552,0.9808181153329828,-0.24420447386694227,-0.43815372258656365,1.8663080442848612,1.050038958820995,-0.20924043759929076,-0.4821765436796991,-0.3592106040535499,-0.6615814157039656,-0.7385093145837633,1.2007221045583727,-0.1811264872243719,-0.505641397029869,-0.35328090239048676,0.8068106321971811,-0.38750857875401584
-1.0032203152118726,-1.0335962510259822,0.606976978666884,1.1629407722048426,-0.9388339555867972,0.20459830184114192,-0.3316662394450599,3.0272865776954223,-0.8996794426451404,-1.1646267022550802,-0.32454830068857843,0.688247201611685,0.22397522614510024,-0.46852128566581813,0.4787308094807294,0.6974603458009254,0.4302763440196705,0.5039032598602693,-0.2207135678333131,-0.8320502943378432,0.7071067811865472,-0.21866828883743833,-0.4685212856658181,0.8110837192396169,0.06388765649999377,0.7158599835262723,1.305003167851236,0.8192880303729142,0.38190200642343364,0.43187481655514465,0.45096500353837377,0.44925645468434133,0.6616224580077802,0.6007700750472963,0.7159201882948836,-1.1379621290507498,-1.113539025659456,0.8618827292923348,0.16386916246580846,0.5937572804155157,-1.0018161380046178,0.9342013325503635,0.9478576008881971,-1.2637362637362637,1.103517284670926,-0.8917629160070552,-1.062552958277398,1.7358318007298865,1.634194965322859,-0.762294834989591,1.050038958820995,0.5122783127430911,-1.1426923569395608,-0.3592106040535499,2.0950078163958907,-0.7385093145837633,-1.0064876464680474,-0.1811264872243719,-0.505641397029869,-0.35328090239048676,0.8068106321971811,-0.38750857875401584
