Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
dis022_english_exp2_e.mat	"ult"	81828.029	81897.459	0	0	0	0	0	0	0	0	0	0	0	0	34.961	0	0	0	0	0.574	0	0	0	0	0	0	0	0	0	0	0	131.601	131.672	132.290	132.298	690.481	1417.080	2553.891	3031.851	764.352	1426.669	2472.042	2772.983	139.576	137.784	264.260	421.560	146.535	91.348	215.664	164.848	
dis022_english_exp2_e.mat	"pen"	86097.924	86122.600	0	0	0	0	0	0	0	0	0	0	0	0	6.049	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	144.532	143.061	149.123	151.520	289.480	1590.298	2159.185	3125.866	389.999	1577.762	2146.256	3222.150	272.232	243.526	385.678	266.803	313.479	232.950	435.133	309.333	
dis022_english_exp2_e.mat	"ult"	86156.845	86209.564	0	0	0	0	0	0	0	0	0	0	0	20.703	24.382	16.453	20.365	18.560	17.591	0.346	0	0	0	0	0	0	0	0	0	0	0	139.677	138.003	139.800	140.382	465.268	1573.597	2340.307	3194.256	542.860	1626.314	2368.685	3192.352	117.829	245.361	188.423	334.272	253.727	213.327	145.210	222.189	
dis022_english_exp2_e.mat	"pen"	95443.200	95478.735	0	0	0	0	0	0	0	0	0	0	0	0	2.078	0	0	0	0	0.114	0	0	0	0	0	0	0	0	0	0	0	141.706	103.809	142.308	149.303	292.167	1727.961	2637.649	2913.817	356.209	1775.132	2716.790	3113.967	106.116	191.337	247.426	333.681	413.395	238.847	166.643	596.026	
dis022_english_exp2_e.mat	"ult"	95628.170	95702.887	12.509	10.281	1.867	-2.699	3.282	25.117	2.228	8.414	15.208	9.228	-12.608	21.099	18.792	11.551	10.645	11.575	10.167	0.339	13.182	13.292	19.977	21.386	16.476	22.392	-0.109	-6.685	-8.204	-3.294	-9.210	130.638	0.000	145.645	153.792	536.249	1620.013	2651.076	2975.139	602.844	1652.443	2665.926	3004.564	87.396	161.293	163.754	343.830	213.541	154.542	108.847	281.747	
dis022_english_exp2_e.mat	"pen"	100661.762	100730.000	0	0	0	0	0	0	0	0	0	0	0	0	38.100	0	0	0	0	0.058	0	0	0	0	0	0	0	0	0	0	0	169.028	167.014	167.782	168.815	471.487	1557.745	2833.357	3335.671	487.749	1564.994	2831.905	3330.134	47.561	117.760	63.500	287.652	79.220	98.218	58.835	234.671	
dis022_english_exp2_e.mat	"ult"	100800.240	100850.000	0	0	0	0	0	0	0	0	0	0	0	0	12.503	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	155.938	157.348	154.852	155.670	375.990	1400.308	2695.879	3174.273	434.772	1451.599	2535.873	3143.871	69.780	119.691	388.494	347.291	323.721	137.948	479.369	135.116	
dis022_english_exp2_e.mat	"pen"	105384.397	105463.680	18.786	9.779	10.607	4.552	6.967	16.463	9.008	-0.828	14.235	11.820	2.324	21.736	19.047	19.437	24.783	31.281	33.521	0.569	21.336	26.073	24.057	26.239	23.116	-1.687	-4.738	2.016	-4.904	-1.780	23.023	186.221	187.363	185.990	180.069	402.713	767.128	2290.554	3979.404	474.575	778.761	2328.484	3571.084	123.554	100.033	245.067	205.688	213.777	129.011	202.402	322.468	
dis022_english_exp2_e.mat	"ult"	105561.131	105627.750	0	0	0	0	0	0	0	0	0	0	0	0	18.348	0	0	0	0	0.555	0	0	0	0	0	0	0	0	0	0	0	136.433	33.319	125.421	195.187	524.111	1542.041	2030.331	2650.476	598.851	1632.697	2176.793	2783.954	58.457	145.111	204.608	246.829	346.436	182.756	296.913	430.699	
dis022_english_exp2_e.mat	"pen"	109900.266	109920.600	0	0	0	0	0	0	0	0	0	0	0	0	1.641	0	0	0	0	0.055	0	0	0	0	0	0	0	0	0	0	0	152.145	84.898	153.140	185.817	241.164	1609.019	2510.607	3834.378	413.823	1643.332	2510.783	3361.366	222.636	277.909	102.904	528.539	336.984	284.403	91.433	1165.303	
dis022_english_exp2_e.mat	"ult"	110014.167	110070.871	0	0	0	0	0	0	0	0	0	0	0	0	28.760	0	0	0	0	0.358	0	0	0	0	0	0	0	0	0	0	0	135.519	132.905	134.855	136.047	463.620	1800.373	2486.534	2798.240	516.480	1859.578	2501.237	2930.242	67.932	296.815	257.105	530.711	255.671	211.886	135.791	332.483	
dis022_english_exp2_e.mat	"pen"	114458.100	114486.833	0	0	0	0	0	0	0	0	0	0	0	0	6.185	0	0	0	0	0.156	0	0	0	0	0	0	0	0	0	0	0	155.272	150.636	151.616	154.730	318.272	1956.092	2646.255	2943.314	391.962	1975.568	2669.769	2940.850	120.455	142.643	256.328	301.751	291.459	101.220	135.465	209.582	
dis022_english_exp2_e.mat	"ult"	114633.256	114672.912	0	0	0	0	0	0	0	0	0	0	0	0	11.990	0	0	0	0	0.604	0	0	0	0	0	0	0	0	0	0	0	148.709	147.353	151.748	150.622	499.129	1455.937	3156.104	4301.784	581.138	1448.785	2403.187	3338.206	246.521	185.064	222.936	464.907	178.026	121.342	244.134	262.634	
dis022_english_exp2_e.mat	"pen"	118723.068	118746.185	0	0	0	0	0	0	0	0	0	0	0	0	2.991	0	0	0	0	0.096	0	0	0	0	0	0	0	0	0	0	0	154.410	86.988	145.679	156.347	437.975	1600.954	2468.406	2967.483	536.638	1579.771	2461.788	2965.226	358.578	266.502	171.010	154.871	248.588	200.263	207.244	192.483	
dis022_english_exp2_e.mat	"ult"	118891.186	118953.705	0	0	0	0	0	0	0	0	0	0	0	0	30.104	0	0	0	0	0.221	0	0	0	0	0	0	0	0	0	0	0	136.191	85.705	133.740	147.722	602.900	1506.379	2239.071	2536.086	708.210	1561.793	2279.208	2703.967	109.864	141.794	217.938	424.689	284.002	169.244	138.277	418.981	
dis022_english_exp2_e.mat	"pen"	123484.389	123557.665	0	0	0	0	0	0	0	0	0	0	0	21.550	16.948	19.604	13.027	16.045	15.043	0.516	0	0	0	0	0	0	0	0	0	0	0	138.965	129.320	139.351	144.134	722.266	1237.580	2499.975	2946.502	790.608	1271.780	2509.575	2984.130	193.891	148.838	265.445	286.379	165.601	139.909	198.041	256.731	
dis022_english_exp2_e.mat	"ult"	123647.500	123695.389	0	0	0	0	0	0	0	0	0	0	0	0	5.369	0	0	0	0	0.327	0	0	0	0	0	0	0	0	0	0	0	130.233	129.477	131.122	131.624	446.666	1660.676	2284.751	3053.687	526.483	1675.163	2302.381	3058.480	146.234	200.654	171.680	286.580	212.805	165.671	138.756	223.432	
dis022_english_exp2_e.mat	"pen"	128255.838	128316.584	0	0	0	0	0	0	0	0	0	0	0	0	24.223	0	0	0	0	0.292	0	0	0	0	0	0	0	0	0	0	0	158.172	155.835	158.035	160.186	445.348	1392.510	2780.535	3136.915	516.394	1431.191	2773.189	3160.318	120.746	95.452	212.761	235.190	235.844	99.717	143.620	185.500	
dis022_english_exp2_e.mat	"ult"	128390.017	128461.912	0	0	0	0	0	0	0	0	0	0	0	0	9.049	0	0	0	0	0.132	0	0	0	0	0	0	0	0	0	0	0	143.656	143.081	144.766	144.786	395.455	1031.743	2672.574	3125.492	494.943	1066.548	2706.454	3168.087	113.179	115.655	237.494	351.362	337.027	191.806	146.109	222.079	
