Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
ala054_spanish_exp2_a.mat	"o"	65359.193	65472.849	19.159	22.184	8.621	-0.226	3.948	8.826	-3.025	13.564	19.385	15.211	10.333	24.954	11.999	26.031	25.949	30.522	31.340	0.597	19.819	25.152	23.834	23.939	20.677	-0.241	-5.334	1.318	-4.120	-0.858	20.059	110.193	110.232	111.458	123.260	456.173	1015.434	2351.949	3477.116	528.140	1004.159	2525.269	3547.109	222.416	106.677	264.773	375.770	581.751	243.358	485.581	512.679	
ala054_spanish_exp2_a.mat	"i"	72940.392	73016.516	0	0	0	0	0	0	0	0	0	0	0	23.822	3.990	23.253	32.773	35.783	33.351	0.710	0	0	0	0	0	0	0	0	0	0	0	117.718	117.362	117.707	118.091	260.111	2441.782	3605.111	4065.782	324.851	2474.865	2815.731	3693.239	62.853	215.817	244.542	307.617	198.197	949.686	850.173	255.880	
ala054_spanish_exp2_a.mat	"o"	73089.097	73269.933	16.651	18.898	7.143	-0.602	3.144	4.759	-2.247	11.755	17.254	13.507	11.893	25.334	4.538	20.309	20.091	24.294	27.256	0.599	17.423	22.408	22.202	20.955	15.320	-2.496	-4.985	0.206	-3.532	2.103	19.919	108.027	107.510	107.761	110.759	382.351	1138.977	2243.752	3202.151	565.053	1275.310	2563.050	3583.791	248.870	145.049	350.085	483.197	894.860	412.413	537.688	1042.635	
ala054_spanish_exp2_a.mat	"i"	78970.480	79051.892	21.302	15.280	20.550	11.245	6.504	16.524	6.022	-5.270	10.057	14.798	4.779	21.458	7.023	15.851	25.841	28.313	27.520	0.632	23.291	26.515	14.119	25.121	2.451	3.882	-3.224	12.396	-1.830	20.840	19.409	124.986	125.602	124.409	124.781	278.962	2242.456	3268.471	3930.105	337.328	2308.313	2805.475	3573.632	92.020	250.355	289.735	365.178	216.038	464.407	1926.693	438.262	
ala054_spanish_exp2_a.mat	"o"	79103.339	79203.800	18.806	19.394	14.109	0.719	6.313	9.177	-0.588	5.285	18.088	12.493	9.629	23.748	10.095	22.036	27.103	29.773	29.832	0.611	19.883	24.769	21.945	22.732	18.135	2.589	-4.885	2.823	-2.849	1.748	17.294	136.972	137.049	136.564	149.354	454.813	1272.665	2412.805	3529.941	589.558	1463.486	2770.457	3739.739	241.398	121.169	394.490	400.557	416.844	331.697	503.464	438.511	
ala054_spanish_exp2_a.mat	"i"	83980.993	84016.644	0	0	0	0	0	0	0	0	0	0	0	0	5.270	0	0	0	0	0.612	0	0	0	0	0	0	0	0	0	0	0	106.725	106.671	106.212	106.704	327.012	2327.085	2991.080	3815.874	400.530	2256.596	2707.514	3649.986	146.442	162.274	244.792	295.218	203.781	596.175	642.522	314.841	
ala054_spanish_exp2_a.mat	"o"	84062.979	84130.800	0	0	0	0	0	0	0	0	0	0	0	22.727	12.605	18.674	23.666	23.595	22.581	0.649	0	0	0	0	0	0	0	0	0	0	0	113.014	112.467	113.024	112.963	498.709	1467.104	2409.143	3121.862	688.617	1643.069	2750.432	3630.238	249.025	182.657	349.795	570.396	616.486	365.890	430.484	746.880	
ala054_spanish_exp2_a.mat	"i"	89151.756	89234.700	19.555	21.353	16.340	9.446	10.066	9.697	-1.798	5.014	10.109	9.489	9.859	28.172	11.412	26.157	33.271	32.395	32.878	0.000	20.605	26.511	19.211	27.392	12.456	12.478	-5.906	7.300	-6.787	8.149	8.128	111.134	111.280	111.812	111.562	339.098	1912.129	2370.726	3502.150	382.494	1933.308	2380.593	3511.091	104.643	235.806	242.892	202.889	251.800	372.649	330.592	128.737	
ala054_spanish_exp2_a.mat	"o"	89291.996	89384.700	21.740	23.414	12.863	4.125	9.479	8.956	-1.675	10.551	17.615	12.260	12.783	24.474	23.544	19.163	18.071	19.452	21.321	0.616	22.433	26.647	26.353	27.442	23.259	9.391	-4.214	0.294	-5.008	-0.826	13.042	116.472	115.837	115.356	115.989	490.294	1255.937	2159.669	3097.737	631.941	1372.388	2426.112	3540.674	210.790	94.179	203.562	361.846	884.972	476.090	717.975	959.682	
ala054_spanish_exp2_a.mat	"i"	95407.120	95456.721	0	0	0	0	0	0	0	0	0	0	0	0	12.381	0	0	0	0	0.450	0	0	0	0	0	0	0	0	0	0	0	119.661	119.272	119.389	120.058	298.047	2345.511	2855.283	3640.954	379.757	2203.125	2639.803	3472.049	98.979	225.097	358.256	279.206	204.430	781.883	458.544	335.608	
