Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
alc125_catala_exp2_d.mat	"i"	17083.800	17137.699	0	0	0	0	0	0	0	0	0	0	0	0	2.406	0	0	0	0	0.225	0	0	0	0	0	0	0	0	0	0	0	166.815	167.123	168.823	168.270	419.171	2174.460	2780.644	4083.644	451.901	2063.425	2751.708	4128.459	127.134	546.878	288.528	408.534	118.877	769.070	341.093	891.759	
alc125_catala_exp2_d.mat	"a"	17176.733	17273.097	15.167	3.294	6.988	-4.606	-1.999	0.482	11.873	-3.694	19.773	17.165	14.684	22.531	1.673	23.358	30.048	31.885	33.512	0.000	17.151	15.019	2.670	14.061	1.054	-4.550	2.132	12.349	3.090	16.097	21.701	161.598	161.512	163.524	162.718	425.425	1753.368	2780.526	4323.296	586.211	1706.815	2806.807	4339.974	296.045	117.722	187.929	179.972	209.691	213.726	342.456	188.966	
alc125_catala_exp2_d.mat	"i"	22420.736	22489.044	0	0	0	0	0	0	0	0	0	0	0	0	2.605	0	0	0	0	0.185	0	0	0	0	0	0	0	0	0	0	0	175.964	175.938	177.724	177.028	405.985	2310.993	2797.269	4144.767	482.698	2172.565	2721.314	3987.325	125.877	315.673	216.386	319.250	135.888	725.012	402.546	1464.219	
alc125_catala_exp2_d.mat	"a"	22521.979	22578.500	12.938	5.056	4.466	-3.931	-0.228	-1.057	7.882	0.590	16.869	13.166	13.995	22.953	0.971	22.917	31.179	33.172	34.118	0.133	14.876	16.097	-0.129	15.311	1.082	-1.067	-1.221	16.226	-0.435	13.794	15.943	165.926	154.690	169.643	168.969	426.492	1873.109	2655.748	4372.071	552.923	1815.167	2639.046	4203.670	282.567	180.234	250.130	340.051	214.275	266.435	352.798	1507.457	
alc125_catala_exp2_d.mat	"i"	27570.647	27646.275	16.219	9.331	5.448	-0.118	0.550	2.975	6.889	3.883	16.338	15.670	13.245	23.895	4.676	26.292	32.909	33.632	34.268	0.268	18.210	22.024	0.556	19.670	3.250	4.537	-3.814	21.468	-1.460	14.959	13.673	181.804	181.644	182.829	182.126	427.264	2127.812	2698.049	4110.426	512.642	1679.267	2637.927	3906.733	138.814	612.876	230.076	324.753	177.888	655.615	225.719	1016.645	
alc125_catala_exp2_d.mat	"a"	27668.231	27738.600	15.221	8.616	7.210	-2.014	0.857	1.129	6.606	1.406	17.235	14.364	14.093	23.926	4.150	25.494	31.754	32.414	33.272	0.000	16.835	18.237	4.927	18.884	4.769	4.283	-1.402	13.311	-2.049	12.066	12.552	176.580	177.529	178.899	178.367	488.017	1810.623	2533.618	4338.166	570.600	1711.750	2392.125	4155.907	149.545	154.955	303.732	334.443	111.324	292.382	378.280	917.124	
alc125_catala_exp2_d.mat	"i"	32984.000	33054.000	0	0	0	0	0	0	0	0	0	0	0	0	2.754	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	175.679	175.594	177.593	176.761	405.529	2428.863	2866.483	4133.649	522.046	2052.101	2803.898	4114.558	144.772	447.601	401.314	341.127	220.431	1451.692	597.931	629.341	
alc125_catala_exp2_d.mat	"a"	33101.469	33184.000	14.799	9.584	-0.022	-10.621	-8.259	-6.035	5.215	9.607	25.421	23.059	20.834	22.894	2.058	23.953	31.329	33.165	33.711	0.000	15.721	14.757	6.518	14.542	6.750	-3.111	0.964	8.239	1.179	8.971	18.832	170.761	171.139	172.584	171.958	772.930	1786.112	2741.835	4303.059	640.439	1743.024	2750.331	4332.615	359.661	106.565	190.509	217.047	185.947	207.882	398.303	116.321	
alc125_catala_exp2_d.mat	"i"	38390.087	38449.857	0	0	0	0	0	0	0	0	0	0	0	0	2.848	0	0	0	0	0.257	0	0	0	0	0	0	0	0	0	0	0	180.321	180.179	182.228	181.518	438.754	2029.150	2702.890	4137.068	466.092	1952.184	2650.570	4145.992	176.483	253.742	244.182	280.110	71.918	691.514	529.560	955.928	
alc125_catala_exp2_d.mat	"a"	38471.813	38541.800	12.690	5.284	4.081	-3.742	-3.597	-1.650	7.406	1.203	16.432	16.287	14.340	21.507	1.097	25.150	33.021	33.776	34.972	0.000	14.525	15.608	0.618	16.194	0.078	-3.092	-1.083	14.989	-1.669	14.446	17.617	168.590	170.026	171.691	170.191	403.269	1851.239	2691.754	4301.135	597.753	1757.492	2627.669	4260.012	250.386	112.051	108.645	194.762	139.226	223.082	235.501	486.851	
alc125_catala_exp2_d.mat	"i"	44814.112	44890.959	15.945	8.485	8.662	7.738	-1.226	-1.142	7.460	-0.177	8.207	17.171	17.087	19.691	5.681	17.777	27.851	30.842	31.184	0.630	18.572	25.343	-0.103	25.342	-3.750	-6.984	-6.771	25.446	-6.770	22.322	25.556	185.672	186.094	185.016	185.167	369.049	2455.203	3206.567	4113.770	402.806	1936.249	2916.139	3827.242	46.314	453.299	406.544	652.453	105.206	1089.206	664.879	713.245	
alc125_catala_exp2_d.mat	"a"	44958.048	45025.137	0	0	0	0	0	0	0	0	0	0	0	0	2.380	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	203.228	202.947	203.437	203.620	316.714	1737.673	3157.480	4225.165	500.174	1689.917	2990.322	3880.903	273.780	269.549	684.807	829.046	244.910	292.785	1123.902	830.964	
alc125_catala_exp2_d.mat	"i"	50682.200	50742.200	0	0	0	0	0	0	0	0	0	0	0	0	3.433	0	0	0	0	0.326	0	0	0	0	0	0	0	0	0	0	0	178.588	178.187	179.835	179.044	449.770	2068.376	2821.295	4003.979	462.781	2033.665	2823.892	4043.627	93.516	399.245	334.127	369.001	81.127	568.776	375.717	264.798	
alc125_catala_exp2_d.mat	"a"	50772.200	50832.200	14.989	11.614	5.628	0.587	-1.646	-1.247	3.375	5.987	14.402	16.635	16.236	23.420	3.405	30.975	39.312	39.144	38.066	0.000	16.286	18.492	6.472	22.407	4.212	-0.454	-2.205	12.020	-6.120	12.074	16.741	174.897	175.079	174.815	174.593	505.380	1878.632	2771.854	4311.118	543.319	1873.012	2802.636	4322.131	160.047	122.575	226.104	186.093	97.489	188.297	284.993	76.748	
alc125_catala_exp2_d.mat	"i"	54867.909	54928.899	0	0	0	0	0	0	0	0	0	0	0	0	4.510	0	0	0	0	0.192	0	0	0	0	0	0	0	0	0	0	0	168.650	168.947	171.079	170.921	414.170	1794.862	2780.217	4220.872	454.344	1733.243	2740.397	3960.589	95.564	714.835	183.513	498.671	110.528	987.449	270.976	978.316	
alc125_catala_exp2_d.mat	"a"	54943.537	55033.802	15.977	9.685	4.986	0.648	-1.455	6.600	6.292	4.699	15.328	17.431	9.377	23.268	3.038	25.494	32.901	33.532	32.725	0.000	17.342	17.217	5.679	21.981	4.590	4.096	0.125	11.539	-4.639	12.752	13.246	160.701	161.227	162.256	162.380	499.352	1845.256	2674.262	4407.307	567.213	1792.252	2666.344	4169.596	200.658	150.081	127.468	287.379	132.201	182.237	159.178	591.819	
alc125_catala_exp2_d.mat	"i"	60378.200	60468.200	15.414	7.190	5.944	4.394	4.656	3.246	8.224	1.246	11.019	10.757	12.167	22.899	3.797	24.659	36.878	38.943	38.226	0.714	17.721	23.117	-1.338	22.786	2.595	-3.330	-5.396	24.456	-5.066	15.126	21.051	181.029	180.892	181.879	182.080	389.249	2484.307	3331.080	4153.472	430.379	2075.805	3038.917	4135.543	77.185	188.752	375.911	346.625	140.878	879.748	386.749	347.135	
