Filename	Label	seg_Start	seg_End	t_ms	H1c	H2c	H4c	A1c	A2c	A3c	H2Kc	H1H2c	H2H4c	H1A1c	H1A2c	H1A3c	H42Kc	H2KH5Kc	CPP	Energy	HNR05	HNR15	HNR25	HNR35	SHR	H1u	H2u	H4u	A1u	A2u	A3u	H2Ku	H5Ku	H1H2u	H2H4u	H1A1u	H1A2u	H1A3u	H42Ku	H2KH5Ku	strF0	sF0	pF0	shrF0	oF0	sF1	sF2	sF3	sF4	pF1	pF2	pF3	pF4	oF1	oF2	oF3	oF4	sB1	sB2	sB3	sB4	pB1	pB2	pB3	pB4	oB1	oB2	oB3	oB4	epoch	soe	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3322.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.422	2.708	35.175	45.717	50.077	49.494	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.324	203.874	0	203.620	0	730.103	2266.081	3040.667	4231.534	0	0	0	0	0	0	0	0	305.212	121.140	101.125	215.481	0	0	0	0	0	0	0	0	1.000	0.098	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3323.000	21.739	4.488	-15.537	-24.420	-20.320	-15.849	-18.194	17.251	20.025	46.159	42.059	37.588	2.657	0.055	24.332	2.697	33.887	44.432	48.623	48.103	0.000	22.519	8.023	-1.793	0.329	-9.164	-8.711	-11.689	-18.249	14.496	9.816	22.190	31.683	31.231	9.896	0	207.741	203.820	0	206.198	0	728.025	2275.274	3043.586	4233.306	0	0	0	0	0	0	0	0	314.721	114.618	94.874	220.097	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3324.000	21.747	4.374	-15.538	-24.265	-20.115	-15.669	-17.985	17.373	19.912	46.012	41.862	37.417	2.446	0.144	24.181	2.620	32.754	43.406	47.465	47.020	0.000	22.530	7.922	-1.959	0.461	-9.068	-8.519	-11.784	-18.129	14.608	9.881	22.069	31.597	31.049	9.826	0	208.171	203.735	0	206.198	0	728.261	2284.934	3044.536	4235.008	0	0	0	0	0	0	0	0	320.457	109.401	89.280	224.520	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3325.000	21.753	4.341	-15.177	-23.702	-19.528	-15.173	-17.499	17.411	19.518	45.455	41.280	36.925	2.322	0.220	24.047	2.630	31.658	42.367	46.276	45.887	0.000	22.538	7.904	-1.765	1.000	-8.589	-8.020	-11.611	-17.719	14.634	9.669	21.538	31.127	30.558	9.847	0	208.453	203.696	0	206.198	0	726.989	2295.879	3048.030	4235.586	0	0	0	0	0	0	0	0	330.115	106.941	86.235	238.334	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3326.000	21.752	4.236	-14.948	-23.634	-19.233	-14.653	-17.264	17.516	19.184	45.386	40.985	36.405	2.316	0.371	23.866	2.622	30.674	41.262	44.973	44.624	0.000	22.540	7.813	-1.699	1.046	-8.406	-7.505	-11.614	-17.636	14.727	9.512	21.494	30.946	30.045	9.915	0	208.516	203.645	0	206.198	0	726.280	2306.281	3047.097	4238.220	0	0	0	0	0	0	0	0	338.483	105.012	82.017	241.319	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3327.000	21.751	4.226	-14.700	-22.996	-18.825	-14.117	-17.105	17.525	18.926	44.747	40.577	35.869	2.405	0.238	23.748	2.555	29.617	40.151	43.805	43.551	0.000	22.541	7.817	-1.610	1.662	-8.110	-6.987	-11.621	-17.343	14.725	9.426	20.879	30.651	29.528	10.012	0	208.227	203.531	0	206.198	0	725.496	2317.706	3048.399	4239.069	0	0	0	0	0	0	0	0	342.960	102.557	78.535	250.591	0	0	0	0	0	0	0	0	1.000	0.096	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3328.000	21.743	4.329	-14.272	-22.680	-18.194	-13.410	-16.469	17.414	18.601	44.423	39.937	35.153	2.198	0.028	23.629	2.563	28.589	39.090	42.702	42.561	0.000	22.535	7.931	-1.322	1.957	-7.596	-6.297	-11.332	-16.497	14.604	9.254	20.579	30.131	28.833	10.010	0	207.572	203.499	0	206.198	0	723.662	2328.800	3049.831	4239.026	0	0	0	0	0	0	0	0	350.293	103.054	76.943	258.703	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3329.000	21.724	4.314	-14.096	-22.383	-17.879	-12.882	-16.241	17.411	18.410	44.107	39.604	34.606	2.144	-0.051	23.557	2.481	27.745	38.155	41.610	41.497	0.000	22.519	7.927	-1.279	2.233	-7.400	-5.794	-11.446	-16.190	14.592	9.206	20.285	29.919	28.313	10.167	0	206.884	203.467	0	206.198	0	723.191	2340.075	3050.707	4239.097	0	0	0	0	0	0	0	0	349.955	102.444	74.785	270.221	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3330.000	21.703	4.397	-13.654	-21.902	-17.271	-12.182	-15.622	17.305	18.051	43.605	38.974	33.885	1.968	-0.008	23.525	2.472	26.656	37.002	40.314	40.234	0.000	22.499	8.022	-0.983	2.692	-6.910	-5.125	-11.221	-15.614	14.477	9.005	19.807	29.409	27.624	10.239	0	206.189	203.437	0	206.198	0	722.513	2352.041	3053.230	4240.322	0	0	0	0	0	0	0	0	350.329	103.160	73.748	291.042	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3331.000	21.667	4.256	-13.427	-21.872	-16.878	-11.663	-15.374	17.412	17.683	43.540	38.545	33.331	1.947	0.175	23.584	2.469	25.451	35.823	39.166	39.268	0.000	22.466	7.894	-0.935	2.697	-6.633	-4.646	-11.224	-15.549	14.572	8.830	19.769	29.099	27.112	10.289	0	205.574	203.346	0	206.198	0	720.995	2364.675	3053.340	4236.847	0	0	0	0	0	0	0	0	348.513	103.341	71.795	310.379	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3332.000	21.627	4.241	-13.168	-21.420	-16.303	-10.891	-15.130	17.386	17.409	43.047	37.931	32.518	1.962	0.056	23.689	2.403	24.294	34.722	38.119	38.417	0.000	22.428	7.894	-0.852	3.124	-6.175	-3.917	-11.228	-15.186	14.535	8.746	19.305	28.603	26.346	10.376	0	204.923	203.245	0	203.620	0	721.986	2376.296	3055.012	4231.524	0	0	0	0	0	0	0	0	341.041	103.016	69.606	341.814	0	0	0	0	0	0	0	0	1.000	0.089	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3333.000	21.583	4.326	-12.629	-21.160	-15.747	-10.218	-14.687	17.257	16.955	42.744	37.330	31.802	2.059	-0.108	23.751	2.397	23.367	33.888	37.380	37.841	0.000	22.386	7.988	-0.446	3.361	-5.738	-3.246	-11.055	-14.580	14.398	8.434	19.025	28.124	25.632	10.609	0	204.218	203.187	0	203.620	0	720.434	2389.262	3056.231	4221.900	0	0	0	0	0	0	0	0	336.633	104.151	68.661	379.493	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3334.000	21.525	4.353	-12.398	-20.721	-15.211	-9.513	-14.605	17.172	16.751	42.246	36.736	31.038	2.207	-0.493	23.939	2.418	22.650	33.355	36.908	37.487	0.000	22.329	8.022	-0.326	3.780	-5.322	-2.509	-11.187	-14.112	14.307	8.348	18.549	27.651	24.838	10.861	0	203.535	203.099	0	203.620	0	720.281	2401.017	3057.314	4208.706	0	0	0	0	0	0	0	0	326.392	104.054	66.942	438.829	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3335.000	21.469	4.492	-12.045	-20.219	-14.436	-8.820	-14.039	16.977	16.536	41.688	35.905	30.289	1.995	-0.348	24.290	2.308	22.130	33.057	36.648	37.347	0.000	22.274	8.166	-0.065	4.262	-4.672	-1.740	-10.943	-13.691	14.108	8.230	18.012	26.945	24.014	10.879	0	202.949	203.013	0	203.620	0	721.323	2411.588	3058.547	4137.470	0	0	0	0	0	0	0	0	319.529	105.452	66.004	593.218	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3336.000	21.401	4.335	-11.913	-20.237	-13.988	-8.331	-13.893	17.066	16.248	41.638	35.389	29.732	1.981	-0.398	24.574	2.313	21.628	32.768	36.587	37.496	0.000	22.206	8.012	-0.003	4.227	-4.342	-1.155	-11.078	-13.495	14.194	8.015	17.979	26.548	23.361	11.075	0	202.612	202.920	0	203.620	0	720.893	2420.522	3057.941	4083.588	0	0	0	0	0	0	0	0	315.603	106.455	64.685	480.949	0	0	0	0	0	0	0	0	1.000	0.082	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3337.000	21.334	4.369	-11.814	-20.067	-13.414	-7.846	-13.990	16.965	16.184	41.401	34.749	29.180	2.176	-0.741	24.866	2.242	21.891	33.017	36.980	37.950	0.000	22.140	8.048	0.038	4.380	-3.887	-0.559	-11.406	-13.250	14.092	8.010	17.760	26.026	22.699	11.444	0	202.569	202.882	0	203.620	0	719.702	2428.287	3059.164	4057.838	0	0	0	0	0	0	0	0	309.057	106.862	63.180	422.097	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3338.000	21.249	4.412	-11.504	-20.092	-12.989	-7.374	-13.914	16.836	15.916	41.341	34.238	28.622	2.410	-0.814	25.201	2.191	22.358	33.459	37.539	38.558	0.000	22.054	8.090	0.316	4.340	-3.578	0.050	-11.740	-13.099	13.964	7.774	17.713	25.632	22.004	12.055	0	202.632	202.804	0	203.620	0	721.453	2438.149	3059.080	4038.778	0	0	0	0	0	0	0	0	296.525	106.270	61.874	385.419	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3339.000	21.161	4.368	-11.377	-19.926	-12.531	-6.883	-14.097	16.793	15.744	41.087	33.692	28.044	2.720	-1.280	25.523	2.149	23.066	34.186	38.428	39.422	0.000	21.965	8.042	0.428	4.494	-3.234	0.686	-12.273	-12.817	13.923	7.614	17.471	25.199	21.279	12.701	0	202.746	202.631	0	203.620	0	721.878	2443.733	3058.537	4025.442	0	0	0	0	0	0	0	0	292.382	107.429	61.168	355.362	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3340.000	21.071	4.499	-11.170	-19.845	-12.156	-6.498	-13.437	16.572	15.669	40.916	33.227	27.569	2.267	-1.063	25.907	2.095	23.815	34.878	39.242	40.221	0.000	21.875	8.169	0.636	4.564	-2.968	1.227	-11.834	-12.374	13.705	7.533	17.311	24.842	20.647	12.470	0	202.837	202.598	0	203.620	0	722.265	2447.117	3056.189	4011.356	0	0	0	0	0	0	0	0	290.089	108.168	60.267	332.363	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3341.000	20.982	4.366	-11.079	-20.029	-11.864	-6.224	-13.156	16.616	15.445	41.012	32.846	27.206	2.077	-0.893	26.225	2.091	24.887	35.883	40.265	41.168	0.000	21.784	8.030	0.748	4.371	-2.776	1.654	-11.808	-12.263	13.754	7.283	17.413	24.560	20.131	12.556	0	202.959	202.497	0	203.620	0	723.862	2447.309	3055.046	3995.802	0	0	0	0	0	0	0	0	289.336	109.062	59.730	313.804	0	0	0	0	0	0	0	0	1.000	0.080	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3342.000	20.896	4.346	-11.040	-20.178	-11.581	-6.001	-13.383	16.550	15.386	41.074	32.477	26.897	2.343	-1.184	26.571	2.038	26.040	36.912	41.314	42.114	0.000	21.697	8.003	0.816	4.215	-2.587	2.023	-12.178	-12.199	13.694	7.187	17.482	24.284	19.674	12.994	3.486	203.085	202.500	0	203.620	0	723.096	2447.222	3054.651	3984.750	0	0	0	0	0	0	0	0	286.269	108.848	59.225	294.072	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3343.000	20.804	4.284	-10.823	-20.498	-11.352	-5.799	-13.566	16.520	15.107	41.302	32.156	26.603	2.744	-1.406	26.876	2.011	27.276	38.008	42.457	43.160	0.000	21.603	7.931	1.093	3.891	-2.441	2.377	-12.587	-12.161	13.671	6.838	17.711	24.044	19.225	13.680	3.137	203.226	202.468	0	203.620	0	725.778	2448.150	3052.266	3975.071	0	0	0	0	0	0	0	0	283.411	109.184	58.934	283.020	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3344.000	20.721	4.302	-10.705	-20.571	-11.089	-5.599	-14.017	16.418	15.007	41.292	31.809	26.320	3.312	-2.126	27.179	1.925	28.496	39.084	43.546	44.122	0.000	21.517	7.938	1.277	3.816	-2.255	2.723	-13.231	-11.891	13.579	6.661	17.701	23.772	18.795	14.508	2.752	203.354	202.480	0	203.620	0	726.285	2445.634	3050.080	3963.793	0	0	0	0	0	0	0	0	278.933	107.730	58.157	273.370	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3345.000	20.638	4.366	-10.664	-20.725	-10.782	-5.467	-13.654	16.272	15.030	41.363	31.419	26.104	2.990	-1.811	27.428	1.922	29.771	40.202	44.626	45.025	0.000	21.432	7.990	1.401	3.662	-2.014	2.999	-13.155	-11.843	13.442	6.588	17.770	23.446	18.432	14.556	2.381	203.409	202.450	0	203.620	0	727.413	2442.341	3045.030	3954.954	0	0	0	0	0	0	0	0	275.621	106.128	57.519	265.274	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3346.000	20.563	4.303	-10.755	-20.747	-10.637	-5.409	-13.838	16.260	15.058	41.310	31.200	25.972	3.083	-2.011	27.632	1.909	30.939	41.241	45.658	46.001	0.000	21.354	7.912	1.408	3.642	-1.925	3.190	-13.434	-11.826	13.442	6.505	17.713	23.280	18.164	14.842	2.000	203.373	202.417	0	203.620	0	729.020	2437.199	3044.973	3940.049	0	0	0	0	0	0	0	0	273.919	106.166	58.007	258.224	0	0	0	0	0	0	0	0	1.000	0.080	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3347.000	20.492	4.243	-10.662	-21.088	-10.526	-5.409	-13.665	16.249	14.904	41.580	31.018	25.900	3.003	-1.904	27.865	1.901	31.922	42.088	46.478	46.730	0.000	21.280	7.838	1.610	3.305	-1.858	3.312	-13.397	-11.761	13.443	6.228	17.975	23.138	17.968	15.007	1.632	203.257	202.373	0	203.620	0	730.451	2430.757	3043.109	3930.120	0	0	0	0	0	0	0	0	274.390	107.131	59.290	256.077	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3348.000	20.418	4.160	-10.961	-21.392	-10.533	-5.446	-13.727	16.257	15.122	41.810	30.951	25.864	2.766	-2.004	28.019	1.895	32.959	42.910	47.258	47.426	0.000	21.203	7.739	1.447	3.010	-1.892	3.392	-13.561	-11.722	13.464	6.292	18.193	23.095	17.811	15.008	1.282	203.119	202.318	0	203.620	0	734.899	2423.207	3040.342	3920.594	0	0	0	0	0	0	0	0	279.813	109.532	61.119	257.647	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3349.000	20.356	4.067	-11.015	-21.442	-10.392	-5.466	-14.140	16.289	15.082	41.797	30.748	25.822	3.126	-2.499	28.113	1.868	33.904	43.611	47.998	48.109	0.000	21.138	7.629	1.534	2.970	-1.766	3.474	-14.049	-11.641	13.509	6.096	18.168	22.904	17.664	15.582	0.924	202.998	202.269	0	203.620	0	736.372	2414.162	3038.032	3910.688	0	0	0	0	0	0	0	0	287.241	112.575	63.767	261.472	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3350.000	20.297	4.062	-11.083	-21.640	-10.201	-5.507	-14.261	16.235	15.145	41.937	30.498	25.804	3.178	-2.550	28.223	1.876	34.866	44.355	48.746	48.762	0.000	21.076	7.608	1.623	2.784	-1.573	3.526	-14.241	-11.712	13.468	5.984	18.292	22.649	17.550	15.864	0.578	202.898	202.257	0	203.620	0	740.054	2401.911	3034.697	3902.099	0	0	0	0	0	0	0	0	299.423	116.943	67.155	265.926	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3351.000	20.247	4.026	-11.234	-21.615	-10.251	-5.553	-14.645	16.220	15.260	41.861	30.498	25.799	3.411	-2.954	28.361	1.869	35.767	45.022	49.318	49.183	0.000	21.022	7.554	1.662	2.827	-1.601	3.556	-14.568	-11.691	13.468	5.891	18.195	22.623	17.466	16.231	0.218	202.833	202.147	0	203.620	0	744.875	2387.438	3032.389	3889.449	0	0	0	0	0	0	0	0	318.100	125.799	73.031	271.833	0	0	0	0	0	0	0	0	1.000	0.080	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3352.000	20.202	3.957	-11.250	-21.742	-10.347	-5.657	-14.503	16.245	15.207	41.944	30.550	25.860	3.253	-2.832	28.368	1.871	36.550	45.590	49.746	49.464	0.000	20.974	7.467	1.837	2.719	-1.660	3.508	-14.411	-11.671	13.508	5.630	18.256	22.635	17.466	16.248	-0.117	202.763	202.070	0	203.620	0	746.940	2373.167	3029.929	3878.630	0	0	0	0	0	0	0	0	339.104	134.601	80.065	281.424	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3353.000	20.157	3.831	-11.638	-22.005	-10.548	-5.816	-14.372	16.326	15.469	42.162	30.705	25.973	2.734	-2.464	28.465	1.850	37.401	46.389	50.299	49.782	0.000	20.926	7.321	1.680	2.480	-1.800	3.391	-14.201	-11.908	13.604	5.641	18.445	22.725	17.535	15.882	-0.408	202.717	202.024	0	203.620	0	752.972	2354.680	3027.323	3866.847	0	0	0	0	0	0	0	0	367.748	146.374	88.397	293.630	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3354.000	20.129	3.685	-11.816	-22.026	-10.772	-5.970	-14.223	16.444	15.500	42.155	30.900	26.098	2.407	-2.192	28.474	1.811	38.373	47.338	50.890	50.093	0.000	20.893	7.156	1.756	2.487	-1.942	3.256	-13.991	-12.030	13.738	5.399	18.406	22.835	17.638	15.747	-0.652	202.686	201.786	0	203.620	0	757.219	2335.040	3025.279	3854.663	0	0	0	0	0	0	0	0	398.876	159.723	98.687	306.630	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3355.000	20.099	3.648	-11.944	-22.132	-10.974	-6.216	-14.558	16.451	15.592	42.231	31.073	26.315	2.614	-2.671	28.400	1.816	38.962	47.928	51.212	50.179	0.000	20.860	7.099	1.905	2.412	-2.043	3.009	-14.125	-11.887	13.761	5.194	18.448	22.903	17.851	16.030	-0.901	202.661	201.733	0	203.620	0	762.035	2312.905	3020.450	3843.945	0	0	0	0	0	0	0	0	433.592	173.390	109.655	316.677	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3356.000	20.078	3.563	-12.181	-22.092	-11.268	-6.500	-14.946	16.514	15.744	42.169	31.345	26.577	2.765	-3.098	28.357	1.794	39.190	48.055	51.125	49.944	0.000	20.835	6.994	1.980	2.487	-2.212	2.700	-14.254	-11.848	13.841	5.014	18.347	23.047	18.135	16.234	-1.142	202.610	201.499	0	203.620	0	766.317	2289.157	3019.855	3823.919	0	0	0	0	0	0	0	0	467.146	187.303	123.942	324.422	0	0	0	0	0	0	0	0	1.000	0.078	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3357.000	20.053	3.444	-12.410	-22.154	-11.626	-6.783	-14.544	16.609	15.854	42.208	31.680	26.836	2.134	-2.648	28.202	1.788	39.236	48.144	50.945	49.636	0.000	20.806	6.852	2.102	2.465	-2.425	2.375	-13.694	-11.896	13.954	4.750	18.342	23.231	18.431	15.796	-1.324	202.482	201.246	0	203.620	0	769.647	2264.981	3015.202	3806.550	0	0	0	0	0	0	0	0	505.836	204.764	142.648	341.248	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3358.000	20.043	3.262	-12.918	-22.399	-12.107	-7.069	-14.429	16.781	16.180	42.442	32.150	27.112	1.511	-2.475	27.914	1.745	38.984	48.031	50.665	49.316	0.000	20.791	6.645	2.003	2.265	-2.734	2.022	-13.319	-11.955	14.146	4.642	18.526	23.526	18.769	15.322	-1.461	202.315	201.103	0	203.620	0	776.101	2238.807	3013.077	3789.819	0	0	0	0	0	0	0	0	538.406	219.116	161.436	353.146	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3359.000	20.030	3.156	-13.301	-22.440	-12.523	-7.421	-14.211	16.874	16.457	42.470	32.554	27.452	0.910	-2.025	27.590	1.655	38.598	47.656	50.062	48.717	0.000	20.774	6.513	2.080	2.274	-2.959	1.583	-12.851	-12.186	14.261	4.433	18.500	23.733	19.190	14.931	-1.521	202.109	200.758	0	203.620	0	780.601	2213.216	3009.788	3772.349	0	0	0	0	0	0	0	0	565.524	233.108	184.099	366.444	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"i"	3322.088	3360.000	3360.000	20.026	3.115	-13.653	-22.538	-12.874	-7.886	-14.700	16.910	16.769	42.564	32.900	27.911	1.046	-2.359	27.194	1.664	38.199	47.323	49.535	48.230	0.000	20.764	6.444	2.258	2.231	-3.095	1.019	-12.853	-12.341	14.320	4.185	18.533	23.859	19.745	15.112	-1.574	201.840	200.601	0	203.620	0	786.700	2187.238	3002.683	3758.068	0	0	0	0	0	0	0	0	596.533	245.852	210.257	372.286	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3421.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.356	2.138	28.928	39.372	45.932	47.676	0.000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.430	200.362	0	201.075	0	939.235	1467.799	2871.906	3795.042	0	0	0	0	0	0	0	0	482.831	971.785	409.105	483.100	0	0	0	0	0	0	0	0	1.000	0.089	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3422.000	21.261	8.358	-12.354	-34.128	-33.563	-27.490	-24.206	12.903	20.712	55.389	54.824	48.751	11.852	-1.899	26.213	2.128	28.129	38.203	44.977	46.906	0.000	21.674	10.094	-3.028	-4.034	-11.871	-13.571	-15.506	-22.307	11.580	13.122	25.708	33.545	35.245	12.478	0	204.735	200.645	0	203.620	0	917.137	1484.960	2884.821	3792.093	0	0	0	0	0	0	0	0	438.882	840.188	396.637	421.413	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3423.000	21.220	8.300	-12.433	-33.704	-33.374	-26.964	-23.393	12.920	20.733	54.924	54.593	48.184	10.961	-0.969	25.989	2.163	26.605	36.292	43.266	45.377	0.000	21.645	10.091	-2.618	-3.691	-11.690	-13.622	-15.620	-22.425	11.554	12.708	25.336	33.335	35.267	13.002	0	205.057	200.623	0	203.620	0	906.876	1477.024	2902.921	3791.799	0	0	0	0	0	0	0	0	440.031	748.629	394.972	386.692	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3424.000	21.181	8.147	-12.149	-32.967	-33.032	-25.908	-22.998	13.035	20.295	54.148	54.213	47.089	10.849	-0.718	25.778	2.059	25.840	35.145	42.372	44.663	0.000	21.622	10.006	-1.759	-2.984	-11.113	-13.600	-16.077	-22.280	11.616	11.765	24.606	32.735	35.222	14.317	0	205.146	200.817	0	203.620	0	902.579	1470.548	2919.061	3788.323	0	0	0	0	0	0	0	0	416.107	652.879	384.085	355.640	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3425.000	21.127	7.890	-12.211	-32.237	-32.949	-24.777	-22.169	13.237	20.101	53.364	54.076	45.904	9.957	0.164	25.503	2.116	25.126	34.061	41.553	44.001	0.000	21.584	9.822	-1.197	-2.294	-10.787	-13.594	-16.107	-22.332	11.763	11.018	23.879	32.371	35.178	14.910	0	205.002	201.000	0	201.075	0	893.823	1468.876	2932.219	3784.833	0	0	0	0	0	0	0	0	409.320	578.041	372.514	333.705	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3426.000	21.060	7.695	-12.048	-31.444	-32.579	-23.594	-21.269	13.365	19.743	52.504	53.640	44.654	9.222	1.117	25.269	2.055	23.285	31.877	39.626	42.315	0.000	21.534	9.701	-0.391	-1.550	-10.179	-13.582	-16.040	-22.386	11.833	10.092	23.084	31.713	35.116	15.650	0	204.244	201.118	0	201.075	0	888.142	1464.819	2961.788	3782.422	0	0	0	0	0	0	0	0	392.695	497.730	358.778	314.679	0	0	0	0	0	0	0	0	1.000	0.085	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3427.000	20.994	7.515	-11.770	-30.584	-32.123	-22.466	-20.345	13.479	19.285	51.578	53.117	43.461	8.574	1.968	25.056	2.058	22.664	30.747	38.595	41.349	0.000	21.485	9.597	0.560	-0.753	-9.507	-13.637	-15.943	-22.313	11.888	9.037	22.238	30.992	35.122	16.503	0	203.239	201.376	0	201.075	0	877.282	1474.017	2979.907	3788.635	0	0	0	0	0	0	0	0	361.254	422.767	324.067	294.699	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3428.000	20.934	7.402	-11.846	-29.803	-31.970	-21.413	-19.750	13.532	19.248	50.737	52.904	42.347	7.903	2.526	24.811	2.117	22.244	29.783	37.710	40.543	0.000	21.442	9.561	1.171	-0.043	-9.154	-13.773	-16.239	-22.275	11.881	8.390	21.485	30.596	35.215	17.410	0	202.219	201.507	0	201.075	0	869.903	1475.670	2996.338	3792.405	0	0	0	0	0	0	0	0	352.057	364.428	299.798	286.153	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3429.000	20.869	7.088	-11.315	-28.838	-31.425	-20.192	-18.967	13.780	18.404	49.707	52.294	41.061	7.652	3.102	24.480	2.102	21.933	28.954	36.915	39.810	0.000	21.394	9.323	2.385	0.848	-8.411	-13.753	-16.233	-22.069	12.071	6.938	20.546	29.804	35.147	18.618	0	201.381	201.685	0	201.075	0	867.109	1473.613	3007.817	3793.947	0	0	0	0	0	0	0	0	333.060	313.988	275.240	277.115	0	0	0	0	0	0	0	0	0.000	0	
lrv099_catala_exp2_a.mat	"a"	3421.166	3501.372	3430.000	20.795	6.937	-11.169	-27.924	-31.106	-19.003	-18.160	13.858	18.106	48.719	51.901	39.798	6.992	3.996	24.235	2.079	21.717	28.230	36.261	39.240	0.000	21.337	9.249	3.241	1.682	-7.903	-13.763	-16.280	-22.157	12.088	6.008	19.655	29.240	35.100	19.521	0	201.075	201.940	0	201.075	0	860.958	1474.485	3013.165	3794.550	0	0	0	0	0	0	0	0	324.154	275.967	255.886	272.497	0	0	0	0	0	0	0	0	0.000	0	
