Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	
dis022_catalan_exp2_c.mat	"i"	81065.906	81110.000	0	0	0	0	0	0	0	0	0	0	0	0	5.648	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	137.972	137.830	138.289	137.871	328.162	2357.503	2808.250	3754.659	563.033	2199.756	2623.627	2957.416	167.945	396.159	242.535	203.306	342.831	394.057	445.197	574.551	
dis022_catalan_exp2_c.mat	"a"	81190.636	81263.632	0	0	0	0	0	0	0	0	0	0	0	26.950	34.910	33.842	27.102	27.028	23.865	0.861	0	0	0	0	0	0	0	0	0	0	0	166.481	167.097	164.946	165.889	767.886	1462.517	2732.345	3355.833	771.227	1464.618	2663.078	2917.856	227.622	54.949	303.879	395.533	150.767	46.629	442.661	277.084	
dis022_catalan_exp2_c.mat	"i"	85734.153	85814.000	17.513	9.633	11.803	5.951	19.070	18.628	7.880	-2.169	11.562	-1.557	-1.115	21.605	5.780	22.677	31.306	31.638	25.470	0.229	20.502	20.993	1.117	20.469	12.165	15.432	-0.491	19.876	0.032	8.336	5.069	166.779	168.142	163.721	165.930	308.075	2467.916	3003.360	3948.027	366.734	2459.782	2961.118	3490.876	104.380	175.409	189.259	377.871	198.669	359.026	260.429	1099.673	
dis022_catalan_exp2_c.mat	"a"	85868.942	85944.000	17.636	10.262	0.547	-7.161	4.742	13.959	7.374	9.715	24.798	12.895	3.678	24.590	7.142	31.395	30.916	33.652	31.831	0.391	18.523	14.749	15.209	17.326	19.409	9.227	3.774	-0.460	1.197	-0.886	9.296	166.025	138.517	170.991	168.837	661.073	1566.668	2931.189	3829.480	663.185	1573.446	2917.114	3280.719	258.713	40.138	251.702	420.916	202.434	42.266	335.157	547.432	
dis022_catalan_exp2_c.mat	"i"	91258.907	91318.000	0	0	0	0	0	0	0	0	0	0	0	0	8.749	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	151.083	151.489	151.518	152.032	338.541	2315.496	2814.577	3836.072	403.966	2291.199	2795.854	3243.560	150.548	252.450	222.085	386.856	187.351	260.016	247.590	870.535	
dis022_catalan_exp2_c.mat	"a"	91376.789	91428.000	0	0	0	0	0	0	0	0	0	0	0	0	25.191	0	0	0	0	0.499	0	0	0	0	0	0	0	0	0	0	0	151.241	150.227	150.181	151.514	706.222	1534.521	2804.075	3738.530	716.354	1550.641	2660.621	2886.495	219.711	53.928	281.866	468.002	138.033	44.841	486.937	262.064	
dis022_catalan_exp2_c.mat	"i"	96088.538	96154.000	0	0	0	0	0	0	0	0	0	0	0	0	12.702	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	152.616	153.568	152.929	153.590	366.147	2250.129	2683.107	3873.117	409.680	2209.129	2648.968	3140.657	106.783	277.784	182.244	152.301	96.344	263.950	176.341	305.360	
dis022_catalan_exp2_c.mat	"a"	96209.524	96284.000	0	0	0	0	0	0	0	0	0	0	0	24.721	16.812	24.107	24.320	23.499	22.679	0.542	0	0	0	0	0	0	0	0	0	0	0	143.024	142.686	144.021	144.117	560.459	1636.443	2522.166	3019.818	646.923	1636.555	2509.001	2937.055	333.335	117.731	253.678	519.163	245.879	97.151	277.490	408.917	
dis022_catalan_exp2_c.mat	"i"	100931.758	100964.000	0	0	0	0	0	0	0	0	0	0	0	0	9.741	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	147.166	146.477	147.663	147.991	334.432	1861.860	2667.927	3690.016	455.710	1844.827	2637.321	3029.820	208.319	387.088	238.895	348.079	373.544	319.616	200.553	329.700	
dis022_catalan_exp2_c.mat	"a"	101011.084	101064.000	0	0	0	0	0	0	0	0	0	0	0	25.045	18.029	24.595	27.158	25.226	22.030	0.425	0	0	0	0	0	0	0	0	0	0	0	134.788	133.508	134.009	134.742	581.378	1531.792	2565.339	3728.982	677.466	1550.287	2540.213	2931.715	205.335	56.732	179.663	652.101	227.991	42.450	220.168	438.054	
dis022_catalan_exp2_d.mat	"i"	2902.874	2950.933	0	0	0	0	0	0	0	0	0	0	0	0	7.077	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	146.218	145.282	147.419	147.971	355.168	2045.285	2677.956	3808.606	435.579	2009.026	2655.970	2968.112	168.567	341.872	261.010	216.574	204.664	285.457	205.600	240.385	
dis022_catalan_exp2_d.mat	"a"	3023.201	3051.066	0	0	0	0	0	0	0	0	0	0	0	0	30.477	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	142.042	142.369	140.893	141.383	738.082	1461.799	2604.973	3005.139	801.052	1477.208	2603.718	2964.729	287.754	52.254	132.996	308.440	212.295	43.239	155.600	327.792	
dis022_catalan_exp2_d.mat	"i"	12434.046	12477.100	0	0	0	0	0	0	0	0	0	0	0	0	8.600	0	0	0	0	0.523	0	0	0	0	0	0	0	0	0	0	0	138.129	138.793	138.395	137.871	460.879	2014.832	2562.309	3792.440	540.223	1978.828	2529.146	2831.493	289.554	259.923	272.401	255.287	210.223	229.689	243.949	283.210	
dis022_catalan_exp2_d.mat	"a"	12550.533	12657.100	17.579	14.117	8.756	-3.844	8.108	16.264	3.462	5.361	21.423	9.472	1.315	25.489	26.216	28.199	21.354	21.887	20.871	0.576	18.179	16.844	18.821	22.590	27.015	18.103	1.336	-1.978	-4.410	-8.835	0.076	145.821	146.731	145.516	145.858	643.785	1408.466	2441.771	3211.372	720.430	1415.926	2435.077	2789.964	269.367	67.260	393.403	315.049	244.475	50.306	315.393	238.219	
dis022_catalan_exp2_d.mat	"i"	17170.516	17213.100	0	0	0	0	0	0	0	0	0	0	0	0	9.121	0	0	0	0	0.468	0	0	0	0	0	0	0	0	0	0	0	131.549	131.902	132.257	131.935	408.119	2139.864	2616.628	3763.710	516.997	2059.000	2507.497	2835.973	188.025	370.755	275.536	198.649	296.198	368.334	233.720	356.522	
dis022_catalan_exp2_d.mat	"a"	17287.760	17346.174	0	0	0	0	0	0	0	0	0	0	0	0	39.702	0	0	0	0	0.554	0	0	0	0	0	0	0	0	0	0	0	139.797	140.820	138.445	139.496	789.706	1470.431	2696.351	3450.465	814.596	1477.920	2665.173	2932.685	256.251	41.535	167.366	368.949	158.000	31.357	212.784	301.774	
dis022_catalan_exp2_d.mat	"i"	21688.225	21726.299	0	0	0	0	0	0	0	0	0	0	0	0	10.569	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	151.215	150.779	151.219	151.999	391.800	1843.029	2648.471	3506.851	446.730	1858.531	2658.346	3170.186	123.574	275.424	148.166	254.464	163.648	288.731	134.903	249.984	
dis022_catalan_exp2_d.mat	"a"	21782.719	21845.100	0	0	0	0	0	0	0	0	0	0	0	0	21.527	0	0	0	0	0.649	0	0	0	0	0	0	0	0	0	0	0	144.359	100.940	145.514	145.982	621.340	1557.114	2534.727	3067.269	697.889	1562.869	2542.570	3069.871	359.352	74.837	175.797	346.674	307.940	68.854	160.541	265.587	
dis022_catalan_exp2_d.mat	"i"	26379.441	26413.100	0	0	0	0	0	0	0	0	0	0	0	0	9.888	0	0	0	0	0.600	0	0	0	0	0	0	0	0	0	0	0	141.291	141.857	141.918	141.383	402.131	1889.406	2613.175	3704.317	519.435	1858.075	2557.494	2875.100	335.170	302.678	265.934	206.155	287.775	241.800	210.338	246.166	
dis022_catalan_exp2_d.mat	"a"	26481.628	26515.778	0	0	0	0	0	0	0	0	0	0	0	0	39.760	0	0	0	0	0.890	0	0	0	0	0	0	0	0	0	0	0	143.823	143.728	142.709	144.079	653.485	1463.932	2558.359	3067.157	743.892	1479.842	2552.908	2920.926	366.494	59.617	182.719	276.503	247.089	44.753	204.995	273.788	
dis022_catalan_exp2_d.mat	"i"	31235.433	31271.447	0	0	0	0	0	0	0	0	0	0	0	0	7.010	0	0	0	0	0.123	0	0	0	0	0	0	0	0	0	0	0	138.017	137.807	138.664	138.310	433.326	1741.382	2652.438	3763.880	528.656	1712.812	2617.703	2870.215	268.647	169.417	187.929	242.903	275.423	145.916	314.602	284.495	
dis022_catalan_exp2_d.mat	"a"	31340.540	31353.973	0	0	0	0	0	0	0	0	0	0	0	0	26.746	0	0	0	0	0.229	0	0	0	0	0	0	0	0	0	0	0	129.206	128.438	129.789	130.286	712.776	1492.885	2538.271	3011.079	756.800	1504.460	2543.568	2758.713	191.512	56.341	129.451	436.539	143.239	39.602	212.765	526.365	
dis022_catalan_exp2_d.mat	"i"	34955.404	34995.100	0	0	0	0	0	0	0	0	0	0	0	0	10.709	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	149.427	149.570	150.310	150.143	350.719	2145.699	2775.714	3849.390	414.525	2025.957	2717.563	3018.168	129.711	469.722	217.131	360.550	132.939	424.445	267.740	384.309	
dis022_catalan_exp2_d.mat	"a"	35052.154	35095.100	0	0	0	0	0	0	0	0	0	0	0	0	18.174	0	0	0	0	0.419	0	0	0	0	0	0	0	0	0	0	0	134.213	131.958	133.940	134.139	702.483	1491.129	2634.922	2986.851	731.580	1508.213	2590.529	2826.561	237.437	61.593	210.721	571.578	150.906	45.906	387.696	387.351	
dis022_catalan_exp2_d.mat	"i"	39407.562	39455.159	0	0	0	0	0	0	0	0	0	0	0	0	9.517	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	136.310	136.761	137.463	137.009	371.535	1845.455	2492.543	3362.598	523.193	1840.201	2430.945	2889.719	203.956	422.277	277.686	500.553	377.252	253.038	196.472	482.983	
dis022_catalan_exp2_d.mat	"a"	39515.791	39535.133	0	0	0	0	0	0	0	0	0	0	0	0	36.401	0	0	0	0	0.344	0	0	0	0	0	0	0	0	0	0	0	137.928	137.213	137.437	137.871	648.995	1528.219	2493.323	2928.926	727.757	1551.546	2418.747	2838.639	205.516	61.873	382.322	472.695	202.458	41.472	316.944	309.022	
dis022_catalan_exp2_d.mat	"i"	43394.344	43429.100	0	0	0	0	0	0	0	0	0	0	0	0	7.811	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	148.560	148.293	148.988	148.914	360.808	1790.367	2613.638	3762.621	446.681	1785.509	2594.569	3047.153	141.607	237.381	179.645	266.257	233.909	202.279	167.858	290.554	
dis022_catalan_exp2_d.mat	"a"	43517.551	43573.900	0	0	0	0	0	0	0	0	0	0	0	0	37.140	0	0	0	0	0.840	0	0	0	0	0	0	0	0	0	0	0	165.896	167.682	162.434	164.176	753.200	1421.953	2680.447	2984.034	768.201	1424.132	2656.944	2874.611	252.080	52.884	215.637	447.357	158.959	43.453	348.747	349.595	
dis022_catalan_exp2_d.mat	"i"	53434.522	53501.100	0	0	0	0	0	0	0	0	0	0	0	0	9.882	0	0	0	0	0.416	0	0	0	0	0	0	0	0	0	0	0	161.958	163.385	161.095	160.833	324.382	2492.060	2918.780	3562.370	371.891	2471.737	2830.239	3191.713	97.199	127.921	214.203	417.170	123.484	311.667	602.811	827.753	
dis022_catalan_exp2_d.mat	"a"	53554.126	53611.100	0	0	0	0	0	0	0	0	0	0	0	0	20.998	0	0	0	0	0.592	0	0	0	0	0	0	0	0	0	0	0	162.449	161.123	161.845	162.544	599.880	1619.119	2624.230	3107.739	648.199	1625.776	2630.387	3082.015	231.925	49.372	136.034	309.764	162.055	43.321	151.777	292.868	
dis022_catalan_exp2_d.mat	"i"	57361.568	57397.100	0	0	0	0	0	0	0	0	0	0	0	0	6.045	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	142.870	139.918	142.582	143.677	400.570	1944.225	2543.167	3824.453	484.472	1910.303	2541.115	2868.719	290.740	283.699	236.639	196.036	295.502	267.920	223.863	295.696	
dis022_catalan_exp2_d.mat	"a"	57461.674	57493.562	0	0	0	0	0	0	0	0	0	0	0	0	30.277	0	0	0	0	0.863	0	0	0	0	0	0	0	0	0	0	0	147.170	148.764	145.351	147.064	679.512	1543.339	2619.114	3049.800	746.442	1559.026	2632.161	3023.613	290.000	59.535	210.249	375.437	241.246	53.613	216.555	376.516	
dis022_catalan_exp2_d.mat	"i"	61820.517	61880.300	0	0	0	0	0	0	0	0	0	0	0	0	10.149	0	0	0	0	0.363	0	0	0	0	0	0	0	0	0	0	0	161.753	163.551	159.751	161.231	343.132	2320.092	2832.023	3931.338	388.216	2338.805	2824.673	3331.050	103.402	180.427	239.885	261.889	177.226	192.340	213.380	625.865	
dis022_catalan_exp2_d.mat	"a"	61933.601	61989.100	0	0	0	0	0	0	0	0	0	0	0	0	19.979	0	0	0	0	0.663	0	0	0	0	0	0	0	0	0	0	0	164.749	164.124	165.375	165.835	604.866	1550.669	2583.227	3024.344	671.550	1563.009	2585.418	2998.411	189.153	65.936	200.678	387.576	187.664	60.143	212.873	324.797	
dis022_catalan_exp2_d.mat	"i"	67018.478	67093.100	20.360	11.353	14.879	9.431	17.178	20.980	9.007	-3.525	10.929	3.182	-0.620	22.651	13.079	20.697	30.462	29.595	23.975	0.690	23.135	25.747	5.402	25.577	14.027	18.740	-2.612	20.345	-2.442	9.108	4.396	178.228	180.470	176.401	176.334	341.413	2407.996	2891.160	3792.603	375.730	2393.378	2789.293	3166.070	83.214	145.198	233.606	311.732	91.038	215.913	1113.603	505.017	
dis022_catalan_exp2_d.mat	"a"	67136.686	67203.100	0	0	0	0	0	0	0	0	0	0	0	25.507	16.594	25.815	31.498	32.407	29.086	0.280	0	0	0	0	0	0	0	0	0	0	0	184.190	172.999	185.703	186.010	602.616	1637.943	2666.202	3819.404	619.934	1632.740	2687.781	3115.889	191.853	62.222	201.928	363.169	130.741	67.735	265.715	653.988	
dis022_catalan_exp2_d.mat	"i"	71560.798	71619.100	0	0	0	0	0	0	0	0	0	0	0	0	8.727	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	163.037	164.904	161.444	162.765	366.926	2147.194	2630.236	3848.689	413.941	2099.851	2592.054	3084.029	121.451	464.967	234.208	299.132	128.328	528.089	228.227	440.432	
dis022_catalan_exp2_d.mat	"a"	71679.177	71739.100	0	0	0	0	0	0	0	0	0	0	0	0	14.430	0	0	0	0	0.476	0	0	0	0	0	0	0	0	0	0	0	179.638	179.318	179.010	177.309	633.765	1529.943	2806.259	3843.318	647.932	1530.533	2782.032	2912.568	282.215	51.011	310.420	326.399	196.364	49.624	657.667	444.483	
dis022_catalan_exp2_d.mat	"i"	76638.102	76703.100	0	0	0	0	0	0	0	0	0	0	0	0	15.361	0	0	0	0	0.639	0	0	0	0	0	0	0	0	0	0	0	171.457	172.572	168.283	170.681	334.817	2393.627	2809.880	3685.754	385.717	2375.209	2800.536	3441.860	94.065	281.755	280.109	415.724	140.912	291.883	355.966	687.607	
dis022_catalan_exp2_d.mat	"a"	76757.344	76803.100	0	0	0	0	0	0	0	0	0	0	0	0	18.103	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	188.071	187.483	188.330	188.615	576.166	1566.533	2759.226	3944.020	600.094	1569.458	2749.800	3081.867	169.893	67.383	336.916	289.376	123.084	63.233	349.742	427.049	
dis022_catalan_exp2_d.mat	"i"	81817.075	81859.100	0	0	0	0	0	0	0	0	0	0	0	0	5.525	0	0	0	0	0.164	0	0	0	0	0	0	0	0	0	0	0	149.851	148.473	150.400	149.472	376.253	1881.144	2717.292	3779.844	463.387	1842.222	2545.918	2932.557	254.082	343.280	252.557	278.714	270.355	316.417	253.750	341.858	
dis022_catalan_exp2_d.mat	"a"	81929.197	81958.515	0	0	0	0	0	0	0	0	0	0	0	0	38.692	0	0	0	0	0.817	0	0	0	0	0	0	0	0	0	0	0	158.027	159.226	155.318	156.920	711.668	1428.065	2456.592	2861.316	768.032	1442.125	2465.696	2747.419	325.508	82.839	285.191	239.976	207.040	61.113	351.385	665.456	
dis022_catalan_exp2_d.mat	"i"	85630.373	85669.902	0	0	0	0	0	0	0	0	0	0	0	0	8.524	0	0	0	0	0.184	0	0	0	0	0	0	0	0	0	0	0	159.847	159.192	159.390	159.672	369.332	1882.418	2659.143	3608.871	416.917	1878.800	2650.002	3114.492	96.004	301.836	187.360	295.074	137.993	280.880	170.917	305.362	
dis022_catalan_exp2_d.mat	"a"	85713.557	85759.100	0	0	0	0	0	0	0	0	0	0	0	26.770	14.428	30.295	32.243	32.121	29.233	0.781	0	0	0	0	0	0	0	0	0	0	0	153.741	153.220	152.877	153.625	688.069	1497.070	2763.354	3899.030	704.036	1508.870	2742.013	3026.261	216.749	53.277	266.556	399.953	170.209	52.039	241.389	615.926	
dis022_catalan_exp2_d.mat	"i"	90292.168	90331.100	0	0	0	0	0	0	0	0	0	0	0	0	7.927	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	144.536	144.550	145.435	145.602	351.896	1806.111	2652.701	3730.441	467.215	1808.583	2649.683	3039.075	198.032	209.935	173.862	227.259	307.450	181.367	153.924	373.526	
dis022_catalan_exp2_d.mat	"a"	90415.588	90440.290	0	0	0	0	0	0	0	0	0	0	0	0	37.892	0	0	0	0	0.390	0	0	0	0	0	0	0	0	0	0	0	150.243	151.615	148.143	150.255	723.343	1504.111	2592.821	2969.955	768.798	1523.937	2610.102	2963.938	263.333	60.568	155.055	274.155	205.496	49.496	180.941	315.067	
dis022_catalan_exp2_d.mat	"i"	95071.729	95133.650	0	0	0	0	0	0	0	0	0	0	0	0	5.354	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	139.177	137.253	139.149	139.432	391.153	2038.158	2648.296	3800.286	469.837	2054.070	2654.935	2975.303	280.081	332.935	268.763	244.221	404.625	333.980	253.346	463.606	
dis022_catalan_exp2_d.mat	"a"	95207.285	95245.656	0	0	0	0	0	0	0	0	0	0	0	0	25.146	0	0	0	0	0.290	0	0	0	0	0	0	0	0	0	0	0	152.090	154.404	149.542	151.863	748.852	1490.586	2702.440	3750.871	753.176	1501.070	2668.042	2934.386	181.630	45.817	238.712	289.223	120.729	38.184	299.019	283.399	
dis022_english_exp2_a.mat	"pen"	2763.907	2789.948	0	0	0	0	0	0	0	0	0	0	0	0	1.773	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0	0	0	157.450	150.125	159.748	151.834	201.400	1142.324	1638.474	3269.516	1034.109	1505.556	3274.437	3865.276	56.782	313.631	254.924	129.757	1162.107	320.467	124.938	599.541	
dis022_english_exp2_a.mat	"ult"	2833.351	2897.587	0	0	0	0	0	0	0	0	0	0	0	21.251	5.313	19.655	24.595	24.368	23.799	0.441	0	0	0	0	0	0	0	0	0	0	0	132.288	130.886	132.645	132.802	487.343	1702.830	2618.004	3266.841	561.236	1698.999	2550.123	2957.295	152.631	153.148	174.217	368.810	247.560	115.031	203.766	565.639	
dis022_english_exp2_a.mat	"pen"	7476.518	7558.570	19.838	11.209	8.889	-5.955	0.620	20.335	8.629	2.321	25.793	19.218	-0.497	21.927	19.875	20.417	14.476	18.310	15.828	0.448	20.254	12.956	18.061	23.040	24.474	16.160	7.298	-5.105	-2.786	-4.220	4.094	137.667	112.261	135.639	151.187	734.308	1280.244	2889.342	3421.108	771.344	1275.572	2804.800	3131.679	266.531	104.295	234.073	504.191	188.081	89.060	536.152	412.612	
dis022_english_exp2_a.mat	"ult"	7659.023	7691.578	0	0	0	0	0	0	0	0	0	0	0	0	2.886	0	0	0	0	0.403	0	0	0	0	0	0	0	0	0	0	0	128.623	126.173	128.491	127.871	430.887	1679.398	2295.432	3541.073	648.122	1851.929	2422.665	3156.267	95.911	258.560	260.620	327.600	575.160	271.497	208.570	628.513	
dis022_english_exp2_a.mat	"pen"	12055.629	12104.791	0	0	0	0	0	0	0	0	0	0	0	0	12.736	0	0	0	0	0.507	0	0	0	0	0	0	0	0	0	0	0	138.663	136.799	140.111	141.725	541.618	1410.960	2892.594	3441.422	591.865	1413.952	2581.243	3255.922	144.749	117.409	438.622	697.416	164.903	93.947	564.776	557.983	
dis022_english_exp2_a.mat	"ult"	12270.200	12330.200	0	0	0	0	0	0	0	0	0	0	0	0	10.026	0	0	0	0	0.547	0	0	0	0	0	0	0	0	0	0	0	137.220	0.000	44.671	138.738	288.654	2219.448	2802.511	3805.982	328.274	2238.917	2826.870	3110.952	70.323	111.347	224.852	194.457	304.756	95.224	134.141	432.910	
dis022_english_exp2_a.mat	"pen"	17266.965	17292.947	0	0	0	0	0	0	0	0	0	0	0	0	2.405	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	139.542	55.265	159.914	168.865	360.620	1462.236	2541.591	3365.605	421.958	1481.434	2450.940	3333.084	279.879	89.211	339.432	333.487	302.318	93.862	373.524	236.111	
dis022_english_exp2_a.mat	"ult"	17390.200	17480.200	14.921	10.508	8.773	-3.078	8.369	3.055	4.413	1.734	17.999	6.552	11.866	20.055	6.421	9.647	10.250	18.121	21.583	0.360	15.809	14.624	19.915	17.920	19.509	16.904	1.185	-5.291	-2.111	-3.700	-1.096	114.620	78.891	121.376	144.366	406.461	1188.771	1479.071	3269.887	627.759	1339.913	1914.203	3189.445	105.779	164.059	101.015	286.068	445.435	205.910	455.454	246.889	
dis022_english_exp2_a.mat	"pen"	22361.508	22458.688	13.417	5.920	2.593	-8.900	-3.560	13.454	7.497	3.327	22.317	16.977	-0.037	23.203	4.893	25.685	19.711	24.088	22.839	0.370	13.818	7.600	11.501	19.574	19.430	8.518	6.217	-3.901	-5.756	-5.613	5.300	130.181	122.160	129.825	130.933	698.238	1258.230	2863.931	3348.092	774.479	1278.602	2602.686	2989.751	262.677	152.820	185.335	272.587	190.657	107.690	1045.595	330.902	
dis022_english_exp2_a.mat	"ult"	22554.200	22648.597	13.940	6.203	0.705	-7.158	-3.385	12.952	7.737	5.498	21.098	17.324	0.988	25.528	3.400	29.835	26.886	30.734	29.755	0.463	14.340	7.848	8.488	19.878	16.573	11.425	6.492	-0.640	-5.538	-2.234	2.915	121.380	108.265	121.965	122.265	668.217	1411.149	2661.155	3260.590	711.116	1398.756	2651.920	3072.603	177.070	122.356	125.070	300.725	124.687	92.195	156.801	921.281	
dis022_english_exp2_a.mat	"pen"	26850.200	26890.296	0	0	0	0	0	0	0	0	0	0	0	0	3.789	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	140.302	88.441	143.150	139.980	356.549	1432.148	2697.417	3789.360	399.979	1482.175	2706.176	3169.406	108.188	112.280	93.501	258.354	501.709	181.013	66.779	325.270	
dis022_english_exp2_a.mat	"ult"	26970.495	27070.200	16.642	8.173	12.966	-1.352	11.492	19.106	8.469	-4.793	17.995	5.150	-2.464	23.383	6.851	24.004	27.799	27.734	25.034	0.181	17.677	13.045	20.132	20.063	21.023	8.979	4.632	-7.087	-2.386	-3.346	8.699	131.016	130.252	131.686	131.380	428.494	1459.883	2788.983	3292.534	578.722	1550.565	2468.526	3184.197	111.687	100.308	425.194	306.357	467.877	105.435	504.991	311.077	
dis022_english_exp2_a.mat	"pen"	31498.200	31538.200	0	0	0	0	0	0	0	0	0	0	0	0	1.765	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	129.776	129.633	130.159	129.494	357.271	1651.939	2542.817	3112.169	469.088	1759.902	2599.629	3191.367	190.220	303.035	285.822	270.235	463.431	393.752	201.153	212.637	
dis022_english_exp2_a.mat	"ult"	31728.200	31779.594	0	0	0	0	0	0	0	0	0	0	0	0	9.597	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	131.482	130.168	132.893	131.005	627.200	1464.925	2448.123	3430.446	696.285	1492.877	2447.535	3300.930	90.106	103.540	375.961	370.480	178.065	106.920	193.398	263.285	
dis022_english_exp2_a.mat	"pen"	36051.164	36104.147	0	0	0	0	0	0	0	0	0	0	0	0	15.371	0	0	0	0	0.235	0	0	0	0	0	0	0	0	0	0	0	136.341	135.259	138.105	136.329	577.533	1516.844	2367.390	3429.367	642.458	1514.775	2197.296	2914.418	104.717	108.044	382.449	393.335	135.465	71.856	280.304	363.843	
dis022_english_exp2_a.mat	"ult"	36186.243	36248.542	0	0	0	0	0	0	0	0	0	0	0	0	4.513	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0	0	136.352	111.279	136.051	137.528	371.198	1459.814	1662.092	3574.981	449.155	1489.801	1736.343	3217.390	92.513	135.224	216.062	298.510	325.047	84.409	377.428	392.594	
dis022_english_exp2_a.mat	"pen"	40228.200	40298.200	0	0	0	0	0	0	0	0	0	0	0	0	22.639	0	0	0	0	0.313	0	0	0	0	0	0	0	0	0	0	0	133.512	132.105	134.767	134.168	641.608	1291.221	2535.603	3123.032	698.105	1295.933	2464.854	2832.273	149.305	176.022	169.498	170.518	108.097	107.622	257.103	520.057	
dis022_english_exp2_a.mat	"ult"	40345.228	40389.478	0	0	0	0	0	0	0	0	0	0	0	19.880	4.892	15.777	17.942	17.895	16.339	0.000	0	0	0	0	0	0	0	0	0	0	0	132.917	131.229	132.915	133.460	394.514	1588.504	2361.994	3024.326	513.490	1624.719	2416.278	3021.254	137.376	156.375	266.165	234.649	531.998	155.019	165.681	150.382	
dis022_english_exp2_a.mat	"pen"	41771.028	41834.491	0	0	0	0	0	0	0	0	0	0	0	0	7.837	0	0	0	0	0.129	0	0	0	0	0	0	0	0	0	0	0	130.627	128.370	131.722	130.936	633.624	1288.783	2461.270	3260.723	698.913	1309.278	2422.712	3102.579	118.736	128.556	175.222	244.793	147.932	117.520	133.941	464.331	
dis022_english_exp2_a.mat	"ult"	41898.200	41960.254	0	0	0	0	0	0	0	0	0	0	0	0	3.563	0	0	0	0	0.356	0	0	0	0	0	0	0	0	0	0	0	126.795	105.544	126.041	127.096	482.909	1523.371	2344.104	3193.897	570.502	1539.610	2359.325	3063.901	137.171	137.942	205.428	276.979	228.037	121.799	149.150	452.456	
dis022_english_exp2_a.mat	"pen"	45546.981	45579.588	0	0	0	0	0	0	0	0	0	0	0	0	7.267	0	0	0	0	0.271	0	0	0	0	0	0	0	0	0	0	0	154.256	91.416	158.825	138.475	465.610	848.584	2229.161	3816.964	582.192	894.573	2304.015	3346.757	187.557	159.402	138.402	290.284	225.797	379.637	142.612	495.425	
dis022_english_exp2_a.mat	"ult"	45678.949	45731.399	0	0	0	0	0	0	0	0	0	0	0	0	10.235	0	0	0	0	0.631	0	0	0	0	0	0	0	0	0	0	0	127.538	103.857	127.917	131.185	522.737	1510.521	2094.233	3266.563	600.563	1507.085	2078.906	3075.895	120.126	92.286	340.655	250.390	246.158	70.430	254.129	1071.282	
dis022_english_exp2_a.mat	"pen"	50427.659	50474.120	0	0	0	0	0	0	0	0	0	0	0	0	4.205	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	137.246	135.852	136.739	137.707	366.001	1726.804	2667.975	2990.665	430.059	1743.222	2677.213	3034.840	112.398	100.503	145.224	215.125	285.097	107.953	120.053	210.814	
dis022_english_exp2_a.mat	"ult"	50636.296	50701.990	0	0	0	0	0	0	0	0	0	0	0	0	6.257	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0	132.565	83.788	134.507	133.400	637.192	1455.708	2792.892	3338.501	732.506	1486.254	2745.209	2969.275	251.126	109.673	157.540	387.301	232.044	99.275	367.581	616.502	
