key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trialenglish,participant ID,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,fillertarget,vowels,stress,wordenglish,key_resp_5.keys,key_resp_5.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.1446,,,,,,filler,,,The fathers say complex delinquents for me.,,,,,,,,0,14,14,52,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,3.8348,,,,,,filler,,,The fathers say mythic Bahamas for me.,,,,,,,,0,15,15,32,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2768,,,,,,filler,,,The mothers say aging nicknames for us.,,,,,,,,0,16,16,58,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2065,,,,,,filler,,,The children say mythic Canadians for you.,,,,,,,,0,17,17,33,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.7198,,,,,,filler,,,The daughters say bereft reception for them.,,,,,,,,0,18,18,39,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2536,,,,,,filler,,,The mothers say phony shaman for us.,,,,,,,,0,19,19,42,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2314,,,,,,filler,,,The children say mythic Tuscan for you.,,,,,,,,0,20,20,41,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.1348,,,,,,target,iu,2,The fathers say classy oozes for me.,,,,,,,,0,21,21,20,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2472,,,,,,target,iu,2,The children say busy oolong for you.,,,,,,,,0,22,22,21,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.385,,,,,,target,iu,1,The mothers say guarantee oodles for us.,,,,,,,,0,23,23,26,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.5526,,,,,,filler,,,The mothers say arcane Kenyan for us.,,,,,,,,0,24,24,46,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.5979,,,,,,filler,,,The mothers say complex parkas for us.,,,,,,,,0,25,25,62,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4304,,,,,,target,ui,2,The mothers say ubuntu incense for us.,,,,,,,,0,26,26,10,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.6275,,,,,,target,ui,both,The mothers say shampoo impact for us.,,,,,,,,0,27,27,14,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.1747,,,,,,target,iu,1,The fathers say free oolong for me.,,,,,,,,0,28,28,24,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4824,,,,,,target,ui,both,The daughters say shampoo image for them.,,,,,,,,0,29,29,15,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4844,,,,,,filler,,,The daughters say arcane cabins for them.,,,,,,,,0,30,30,47,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4844,,,,,,target,ui,2,The fathers say ubuntu image for me.,,,,,,,,0,31,31,8,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,5.1678,,,,,,target,iu,both,The daughters say flee Ulan Bator for them.,,,,,,,,0,32,32,31,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.8011,,,,,,target,ui,none,The children say sudoku innovations for you.,,,,,,,,0,33,33,1,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.6773,,,,,,target,iu,1,The daughters say see oozes for them.,,,,,,,,0,34,34,27,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.8663,,,,,,target,ui,1,The fathers say shampoo imitations for me.,,,,,,,,0,35,35,4,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.7111,,,,,,target,ui,none,The fathers say sudoku imitations for me.,,,,,,,,0,36,36,0,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.7813,,,,,,filler,,,The fathers say deluxe napkins for me.,,,,,,,,0,37,37,60,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3899,,,,,,target,ui,both,The fathers say taboo illness for me.,,,,,,,,0,38,38,12,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4982,,,,,,target,iu,both,The fathers say see Ulan Bator for me.,,,,,,,,0,39,39,28,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.5222,,,,,,target,ui,both,The children say taboo incense for you.,,,,,,,,0,40,40,13,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.5349,,,,,,filler,,,The children say deluxe nicknames for you.,,,,,,,,0,41,41,61,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.5337,,,,,,target,iu,none,The children say pretty Uzbekistan for you.,,,,,,,,0,42,42,17,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2759,,,,,,filler,,,The daughters say aging Sicilian for them.,,,,,,,,0,43,43,51,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.8517,,,,,,filler,,,The mothers say phony manifestos for us.,,,,,,,,0,44,44,34,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.6115,,,,,,filler,,,The children say milder cafeteria for you.,,,,,,,,0,45,45,49,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2863,,,,,,filler,,,The mothers say aging Nevada for us.,,,,,,,,0,46,46,50,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3326,,,,,,filler,,,The daughters say mythic Kenyan for them.,,,,,,,,0,47,47,43,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3794,,,,,,target,iu,none,The mothers say only Uzbekistan for us.,,,,,,,,0,48,48,18,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.7844,,,,,,target,ui,none,The mothers say ubuntu imagination for us.,,,,,,,,0,49,49,2,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3557,,,,,,target,ui,2,The children say sudoku illness for you.,,,,,,,,0,50,50,9,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4693,,,,,,target,ui,1,The daughters say taboo inspiration for them.,,,,,,,,0,51,51,7,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4283,,,,,,filler,,,The children say arcane Canadians for you.,,,,,,,,0,52,52,37,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4841,,,,,,target,ui,1,The children say shampoo innovations for you.,,,,,,,,0,53,53,5,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.35,,,,,,filler,,,The children say bereft shaman for you.,,,,,,,,0,54,54,45,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3309,,,,,,filler,,,The daughters say deluxe Sicilian for them.,,,,,,,,0,55,55,55,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.5524,,,,,,filler,,,The fathers say bereft Tuscan for me.,,,,,,,,0,56,56,44,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4827,,,,,,filler,,,The children say complex cafeteria for you.,,,,,,,,0,57,57,53,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3891,,,,,,target,ui,2,The daughters say sudoku impact for them.,,,,,,,,0,58,58,11,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.6484,,,,,,filler,,,The fathers say milder delinquents for me.,,,,,,,,0,59,59,48,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.4664,,,,,,target,iu,none,The fathers say busy Ulan Bator for me.,,,,,,,,0,60,60,16,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.2792,,,,,,filler,,,The fathers say aging jungles for me.,,,,,,,,0,61,61,56,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3887,,,,,,filler,,,The daughters say phony reception for them.,,,,,,,,0,62,62,35,1
,,,,,,,,,,com113,2022-12-19_09h59.11.202,english_exp1,2022.1.4,Win32,32.29556905,,,space,4.3335,,,,,,filler,,,The children say milder napkins for you.,,,,,,,,0,63,63,57,1
